,trade_go,buy_from_shop,sell_to_shop,mail_come,invite,join,revival,fight,friend_num,login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class
737,109,39,5205,14,0,0,0,0,0,116,934372,9,77864.33333,0,239,9307459,39843,261,0,24,24,12,19.91666667,12,7299.833333,3320.25,0,21.75,0,3.21E-06,0,2.57E-05,0,0.000279332,8054.931034,9.961192116,6488.694444,0.077586207,0.206896552,26.55555556,155728.6667,1
738,59,862,222,8,38,11,0,2,5,110,241452,28,24145.2,0,124,33194388,617,145,5,23,27,10,12.4,10,10426.2,61.7,0,14.5,60886,0,2.07E-05,9.53E-05,0.252166062,0.000600533,2195.018182,137.4782068,2414.52,0.254545455,0.245454545,4.428571429,469.7509728,0
739,5,22,311,0,0,0,0,0,0,21,1056485,0,70432.33333,0,3126,1051341294,5636,152,0,103,102,15,208.4,15,4229.733333,375.7333333,0,10.13333333,0,0,0,9.75E-05,0,0.000143873,50308.80952,995.1313024,4695.488889,0,4.857142857,0,0,0
740,0,11,18,0,0,0,0,0,0,3,15005,9,7502.5,0,14,145084,142,10,0,2,2,2,7,2,804.5,71,0,5,0,0,0,0.000133289,0,0.000666445,5001.666667,9.669043652,3751.25,3,0.666666667,1.555555556,535.8928571,0
741,15,20,135,9,54,39,1,6,66,108,263437,0,29270.77778,0,243,273125942,2384,436,135,36,111,9,27,9,508,264.8888889,0.111111111,48.44444444,27328,0,0.000512456,0.000136655,0.103736377,0.001655045,2439.231481,1036.778972,3252.308642,0,1.027777778,0,4052.876923,0
742,0,14,223,2,0,0,0,0,0,44,968167,36,64544.46667,0,936,152942285,1493,309,69,225,230,15,62.4,15,522.3333333,99.53333333,0,20.6,0,0,7.13E-05,0.000232398,0,0.00031916,22003.79545,157.970975,4302.964445,0.818181818,5.227272727,26,968167,0
743,3,133,167,0,0,21,1,4,0,53,303436,0,25286.33333,0,3,182154229,2015,180,18,14,28,12,0.25,12,6153.916667,167.9166667,0,15,14129,0,5.93E-05,4.61E-05,0.046563361,0.000593206,5725.207547,600.305267,2107.194444,0,0.528301887,0,879.5246377,0
744,23,38,138,1,9,5,2,2,0,35,103643,43,12955.375,0,59,59176164,818,105,4,37,23,8,7.375,8,1645.125,102.25,0,13.125,0,0,3.86E-05,0.000356995,0,0.001013093,2961.228571,570.9615121,1619.421875,1.228571429,0.657142857,1.372093023,1439.486111,0
745,1,15,202,15,122,51,0,0,12,39,275807,44,19700.5,0,133,221958327,3695,258,41,100,87,14,9.5,14,135.1428571,263.9285714,0,18.42857143,23192,0,0.000148655,0.000362572,0.084087786,0.000935437,7071.974359,804.7595855,1407.178571,1.128205128,2.230769231,3.022727273,7880.2,0
746,0,49,98,4,17,14,4,9,11,31,823243,0,58803.07143,0,34,176215551,1833,100,2,35,28,14,2.428571429,14,6058.428571,130.9285714,0,7.142857143,7835,1.34E-05,2.43E-06,4.25E-05,0.009517239,0.000121471,26556.22581,214.0504699,4200.219388,0,0.903225806,0,6053.257353,0
747,0,1,30,1,0,6,0,0,0,14,90784,0,18156.8,0,10,67610618,545,38,2,10,10,5,2,5,94.2,109,0,7.6,30584,0,2.20E-05,0.000110152,0.336887557,0.000418576,6484.571429,744.7415624,3631.36,0,0.714285714,0,6484.571429,0
748,4,30,88,5,7,42,3,23,81,90,184305,42,23038.125,0,144,92770264,2135,282,48,52,104,8,18,8,1773.625,266.875,0,35.25,27393,0,0.000260438,0.000282141,0.148628632,0.001530072,2047.833333,503.351857,2879.765625,0.466666667,1.155555556,3.428571429,819.1333333,0
749,12,27,188,11,0,39,0,0,9,67,353383,50,23558.86667,0,135,311036599,1542,363,59,96,122,15,9,15,503.2,102.8,0.133333333,24.2,73366,0,0.000166958,0.00027166,0.20761044,0.001027214,5274.373134,880.1685395,1570.591111,0.746268657,1.820895522,2.7,6544.12963,0
750,47,40,588,0,0,0,0,0,0,16,413040,32,68840,0,3743,51313142,1191,191,39,153,165,6,623.8333333,6,2308,198.5,0,31.83333333,0,0,9.44E-05,0.000370424,0,0.000462425,25815,124.2328636,11473.33333,2,10.3125,116.96875,137680,0
751,91,13,93,20,0,61,247,0,4,34,1188678,0,79245.2,0,48,909992984,9570,745,11,501,421,15,3.2,15,515.5333333,638,0,49.66666667,109016,0,9.25E-06,0.000421477,0.091711969,0.000626747,34961.11765,765.5504552,5283.013333,0,12.38235294,0,237735.6,0
752,0,0,0,1,2,1,0,1,0,8,10925,0,2731.25,0,3,4081650,77,12,2,0,1,4,0.75,4,9.25,19.25,0,3,0,0,0.000183066,0,0,0.001098398,1365.625,373.6064073,682.8125,0,0.125,0,0,0
753,3,11,181,3,0,10,0,0,2,20,112890,29,10262.72727,0,43,16021918,594,63,10,35,45,11,3.909090909,11,225.1818182,54,0,5.727272727,363,0,8.86E-05,0.000310036,0.00321552,0.000558065,5644.5,141.9250421,932.9752064,1.45,2.25,1.482758621,1660.147059,0
754,11,23,133,5,36,27,0,15,12,47,129971,32,12997.1,0,208,38068976,549,183,42,47,64,10,20.8,10,150.5,54.9,0.4,18.3,16177,0,0.000323149,0.000361619,0.124466227,0.001408006,2765.340426,292.903617,1299.71,0.680851064,1.361702128,6.5,3420.289474,0
755,1,90,420,7,0,7,0,0,4,30,171272,26,13174.76923,0,135,14657379,299,121,11,26,34,13,10.38461538,13,347.7692308,23,0,9.307692308,7751,0,6.42E-05,0.000151805,0.0452555,0.000706479,5709.066667,85.57954015,1013.443787,0.866666667,1.133333333,5.192307692,946.2541436,0
756,7,79,416,10,105,113,1,3,6,177,529302,39,35286.8,0,591,311435199,2892,645,60,108,132,15,39.4,15,2324.066667,192.8,0.2,43,34865,0,0.000113357,0.000204042,0.065869768,0.001218586,2990.40678,588.3884795,2352.453333,0.220338983,0.745762712,15.15384615,10378.47059,0
757,7,59,149,8,5,59,4,4,36,35,216413,0,14427.53333,0,555,240334509,2484,397,153,50,128,15,37,15,5911.666667,165.6,0.133333333,26.46666667,7992,0,0.000706982,0.00023104,0.03692939,0.001834455,6183.228571,1110.536377,961.8355553,0,3.657142857,0,1378.426752,0
758,48,30,1862,2,0,0,0,0,2,45,303016,10,60603.2,0,568,2885149,34001,104,0,7,7,5,113.6,5,5070.2,6800.2,0,20.8,0,0,0,2.31E-05,0,0.000343216,6733.688889,9.521441112,12120.64,0.222222222,0.155555556,56.8,30301.6,1
759,5,7,52,4,8,15,0,5,42,19,81168,0,10146,0,60,73638500,720,122,26,26,33,8,7.5,8,66.5,90,0.375,15.25,17009,0,0.000320323,0.000320323,0.209553026,0.001503055,4272,907.2356101,1268.25,0,1.736842105,0,4774.588235,0
760,0,42,259,1,0,0,0,0,0,17,1157560,50,77170.66667,0,2710,863278004,386,86,66,17,62,15,180.6666667,15,3965.6,25.73333333,0,5.733333333,0,0,5.70E-05,1.47E-05,0,7.43E-05,68091.76471,745.7738726,5144.711111,2.941176471,3.647058824,54.2,1157560,0
761,3,160,534,6,45,91,8,4,22,84,1044492,50,69632.8,0,429,870413260,7351,713,91,78,129,15,28.6,15,16092.4,490.0666667,0.066666667,47.53333333,84589,0,8.71E-05,7.47E-05,0.080985781,0.000682628,12434.42857,833.3364545,4642.186667,0.595238095,1.535714286,8.58,1498.553802,0
762,21,87,202,60,243,81,4,14,55,215,390926,42,30071.23077,0,463,237836449,3790,844,269,55,164,13,35.61538462,13,6752.384615,291.5384615,0,64.92307692,63441,0,0.00068811,0.000140692,0.162283911,0.002158976,1818.260465,608.3925065,2313.171598,0.195348837,0.762790698,11.02380952,1416.398551,0
763,30,41,183,28,77,32,7,3,39,46,260820,0,18630,0,561,227766713,1878,547,331,57,206,14,40.07142857,14,1946.857143,134.1428571,0.285714286,39.07142857,39096,0,0.001269074,0.000218542,0.14989648,0.002097232,5670,873.2716548,1330.714286,0,4.47826087,0,10031.53846,0
764,18,0,0,0,5,0,0,0,0,29,5467,0,420.5384615,0,0,10,10,0,0,0,0,13,0,13,0,0.769230769,0,0,300,0,0,0,0.054874703,0,188.5172414,0.001829157,32.34911242,0,0,0,5467,0
765,1,60,128,8,0,43,6,0,0,124,350610,0,29217.5,0,223,162275423,1261,266,28,70,63,12,18.58333333,12,4279.25,105.0833333,0.25,22.16666667,23420,0,7.99E-05,0.000199652,0.066797867,0.000758678,2827.5,462.8374062,2434.791667,0,0.508064516,0,5655,0
766,0,121,205,7,1,8,0,0,1,58,172226,27,13248.15385,0,118,17731774,607,103,3,18,21,13,9.076923077,13,1540.692308,46.69230769,0,7.923076923,0,0,1.74E-05,0.000104514,0,0.000598051,2969.413793,102.9564293,1019.088758,0.465517241,0.362068966,4.37037037,686.1593625,0
767,0,16,52,3,0,0,0,0,0,9,22582,31,11291,0,2,6979905,71,35,2,3,5,2,1,2,269.5,35.5,0,17.5,0,0,8.86E-05,0.000132849,0,0.001549907,2509.111111,309.0915331,5645.5,3.444444444,0.555555556,0.064516129,836.3703704,0
768,2,6,38,1,24,7,2,0,0,14,49859,0,8309.833333,0,33,63979044,730,49,0,21,11,6,5.5,6,263.3333333,121.6666667,0,8.166666667,10316,0,0,0.000421188,0.206903468,0.000982771,3561.357143,1283.199503,1384.972222,0,0.785714286,0,3323.933333,0
769,0,36,98,3,1,6,0,0,0,38,71904,29,6536.727273,0,13,24009065,545,155,2,1,91,11,1.181818182,11,694.5454545,49.54545455,0,14.09090909,0,0,2.78E-05,1.39E-05,0,0.002155652,1892.210526,333.904442,594.2479339,0.763157895,2.394736842,0.448275862,589.3770492,0
770,0,12,40,4,27,11,0,1,14,7,43530,34,10882.5,0,150,16526543,26,41,2,14,14,4,37.5,4,40,6.5,0,10.25,2552,0,4.59E-05,0.000321617,0.058626235,0.000941879,6218.571429,379.6586952,2720.625,4.857142857,2,4.411764706,43530,0
771,0,38,167,3,1,3,0,0,0,28,163027,20,12540.53846,0,309,4365453,432,90,1,4,6,13,23.76923077,13,140.6923077,33.23076923,0,6.923076923,1910,0,6.13E-06,2.45E-05,0.011715851,0.000552056,5822.392857,26.77748471,964.6568046,0.714285714,0.214285714,15.45,1552.638095,0
772,11,64,341,6,16,47,7,6,17,70,511413,50,34094.2,0,300,417928583,3961,248,9,44,41,15,20,15,779,264.0666667,0,16.53333333,38545,0,1.76E-05,8.60E-05,0.075369613,0.000484931,7305.9,817.2036749,2272.946667,0.714285714,0.585714286,6,6556.576923,0
773,4,29,156,3,22,14,1,6,0,18,115110,45,23022,0,52,122047445,1278,116,19,13,25,5,10.4,5,6260.6,255.6,0.2,23.2,1046,0,0.00016506,0.000112935,0.00908696,0.001007732,6395,1060.267961,4604.4,2.5,1.388888889,1.155555556,2502.391304,0
774,13,355,105,56,0,42,0,0,0,59,223404,25,17184.92308,0,208,14193258,153,138,74,0,85,13,16,13,5404.923077,11.76923077,0,10.61538462,1045,0,0.000331238,0,0.004677624,0.000617715,3786.508475,63.53179889,1321.91716,0.423728814,1.440677966,8.32,629.3070423,0
775,11,7,8,1,10,2,0,0,56,5,44382,0,11095.5,199,11,32838,17,19,1,0,1,4,2.75,4,298.75,4.25,0,4.75,706,0,2.25E-05,0,0.01590735,0.000428101,8876.4,0.739894552,2773.875,0,0.2,0,11095.5,0
776,1,7,33,4,1,14,1,1,17,10,91482,0,15247,0,104,102535155,856,93,32,23,42,6,17.33333333,6,126,142.6666667,0,15.5,331,0,0.000349796,0.000251416,0.003618198,0.001016593,9148.2,1120.823277,2541.166667,0,4.2,0,9148.2,0
777,0,77,720,1,0,0,0,0,0,19,663074,38,60279.45455,0,1823,159562959,1477,191,84,72,126,11,165.7272727,11,1525.727273,134.2727273,0,17.36363636,0,0,0.000126683,0.000108585,0,0.000288052,34898.63158,240.6412542,5479.950414,2,6.631578947,47.97368421,82884.25,0
778,1,10,140,1,120,15,1,0,31,51,196374,37,15105.69231,0,63,160215526,2073,136,17,35,40,13,4.846153846,13,64.23076923,159.4615385,0,10.46153846,20255,0,8.66E-05,0.000178231,0.103145019,0.000692556,3850.470588,815.8693412,1161.976332,0.725490196,0.784313725,1.702702703,12273.375,0
779,0,24,221,23,2,15,0,0,0,45,128627,28,9187.642857,0,23,21827104,601,134,7,23,24,14,1.642857143,14,323,42.92857143,0,9.571428571,14693,0,5.44E-05,0.000178812,0.114229516,0.001041772,2858.377778,169.6930194,656.2602041,0.622222222,0.533333333,0.821428571,1108.853448,0
780,13,16,68,19,0,0,0,0,0,3,178747,23,59582.33333,0,68,8425107,71,36,6,1,6,3,22.66666667,3,6510.666667,23.66666667,0,12,0,0,3.36E-05,5.59E-06,0,0.000201402,59582.33333,47.1342568,19860.77778,7.666666667,2,2.956521739,29791.16667,1
781,5,3,214,0,0,0,0,0,0,24,403077,45,67179.5,0,281,237638814,43,417,133,28,382,6,46.83333333,6,3905.5,7.166666667,0,69.5,0,0,0.000329962,6.95E-05,0,0.001034542,16794.875,589.5618306,11196.58333,1.875,15.91666667,6.244444444,586.720524,0
782,31,101,233,58,36,119,3,55,29,114,570706,0,43900.46154,215,1636,439769470,3801,924,594,122,466,13,125.8461538,13,16765.15385,292.3846154,1,71.07692308,78184,0,0.001040816,0.00021377,0.13699523,0.001619047,5006.192982,770.5709595,3376.95858,0,4.087719298,0,1423.206983,0
783,0,6,480,1,0,17,0,0,0,18,1149788,0,76652.53333,0,322,300333270,45122,275,146,104,199,15,21.46666667,15,1360.333333,3008.133333,0,18.33333333,0,0,0.00012698,9.05E-05,0,0.000239175,63877.11111,261.2075183,5110.168889,0,11.05555556,0,0,0
784,127,48,210,25,10,71,1,0,49,140,280049,32,18669.93333,0,284,259512820,2674,334,61,67,83,15,18.93333333,15,3742.466667,178.2666667,0.133333333,22.26666667,29325,0,0.000217819,0.000239244,0.104713818,0.001192648,2000.35,926.6693329,1244.662222,0.228571429,0.592857143,8.875,1428.821429,0
785,41,13,120,37,6,14,0,0,0,33,82963,0,10370.375,0,62,109311923,1181,140,29,36,42,8,7.75,8,309.125,147.625,0,17.5,22969,0,0.000349553,0.000433928,0.276858359,0.001687499,2514.030303,1317.598484,1296.296875,0,1.272727273,0,703.0762712,0
786,18,414,113,40,15,104,1,6,5,119,539918,41,38565.57143,0,636,470179458,5275,987,481,102,334,14,45.42857143,14,12736.42857,376.7857143,0.142857143,70.5,49099,0,0.000890876,0.000188918,0.090937883,0.001828055,4537.12605,870.8349379,2754.683674,0.344537815,2.806722689,15.51219512,2768.810256,0
787,0,0,0,0,0,0,0,0,0,2207,172799,0,11519.93333,0,0,0,520,0,0,0,0,15,0,15,0,34.66666667,0,0,0,0,0,0,0,0,78.29587676,0,767.9955553,0,0,0,0,0
788,28,547,557,74,30,42,0,3,8,110,642695,33,42846.33333,0,197,109625556,1503,522,24,36,52,15,13.13333333,15,9030.8,100.2,0.066666667,34.8,74336,0,3.73E-05,5.60E-05,0.115662951,0.000812205,5842.681818,170.5716646,2856.422222,0.3,0.472727273,5.96969697,869.6820027,0
789,1,113,108,0,5,8,0,0,0,2,69439,21,34719.5,0,75,5394589,679,86,0,19,18,2,37.5,2,21950.5,339.5,0,43,0,0,0,0.000273621,0,0.001238497,34719.5,77.68817235,17359.75,10.5,9,3.571428571,475.609589,0
790,0,6,263,1,0,0,0,0,0,12,893502,0,81227.45455,0,334,964459317,15298,30,0,8,10,11,30.36363636,11,2778.545455,1390.727273,0,2.727272727,0,0,0,8.95E-06,0,3.36E-05,74458.5,1079.414838,7384.31405,0,0.833333333,0,976.504918,0
791,31,417,502,27,18,61,0,0,0,258,525932,50,35062.13333,0,189,605392858,4518,661,21,113,83,15,12.6,15,5981.8,301.2,0.066666667,44.06666667,36328,0,3.99E-05,0.000214857,0.069073568,0.001256816,2038.496124,1151.085802,2337.475555,0.19379845,0.321705426,3.78,882.4362416,0
792,0,34,361,1,0,0,0,0,0,15,1124030,0,74935.33333,0,1580,1963138596,105,55,0,7,8,15,105.3333333,15,5437.133333,7,0,3.666666667,0,0,0,6.23E-06,0,4.89E-05,74935.33333,1746.517972,4995.688889,0,0.533333333,0,652.746806,0
793,0,5,49,0,5,8,0,0,0,24,56717,0,11343.4,0,29,75235358,886,127,39,8,25,5,5.8,5,120.4,177.2,0,25.4,7912,0,0.000687625,0.000141051,0.139499621,0.002239188,2363.208333,1326.50454,2268.68,0,1.041666667,0,5671.7,0
794,48,186,539,35,29,70,2,9,100,223,351352,35,23423.46667,0,332,367795190,3460,406,63,54,75,15,22.13333333,15,4013.066667,230.6666667,0.066666667,27.06666667,29587,0,0.000179307,0.000153692,0.084208998,0.001155536,1575.569507,1046.799762,1561.564445,0.156950673,0.33632287,9.485714286,1325.856604,0
795,0,16,52,6,0,0,0,0,0,5,11533,12,2306.6,0,35,424747,210,9,0,3,3,5,7,5,172.6,42,0,1.8,0,0,0,0.000260123,0,0.000780369,2306.6,36.82883898,461.32,2.4,0.6,2.916666667,1153.3,0
796,0,46,512,26,0,0,0,0,0,120,172256,30,12304,0,23,7343413,145,119,7,4,11,14,1.642857143,14,1400,10.35714286,0,8.5,0,0,4.06E-05,2.32E-05,0,0.000690832,1435.466667,42.63081112,878.8571429,0.25,0.091666667,0.766666667,5939.862069,0
797,3,105,801,1,15,15,0,1,2,66,783674,40,60282.61538,0,5278,247535932,726,626,244,117,302,13,406,13,6056.153846,55.84615385,0,48.15384615,3771,0,0.000311354,0.000149297,0.00481195,0.000798802,11873.84848,315.8659494,4637.12426,0.606060606,4.575757576,131.95,13282.61017,0
798,0,1,74,0,0,0,0,0,0,13,505740,0,72248.57143,0,1636,458592610,7,147,0,142,140,7,233.7142857,7,3848.428571,1,0,21,0,0,0,0.000280777,0,0.000290663,38903.07692,906.775438,10321.22449,0,10.76923077,0,818.3495146,0
799,3,151,217,9,53,42,4,2,19,50,283581,49,23631.75,0,42,308630960,2466,288,10,50,48,12,3.5,12,5287.166667,205.5,0.083333333,24,20324,0,3.53E-05,0.000176316,0.071669117,0.001015583,5671.62,1088.334409,1969.3125,0.98,0.96,0.857142857,541.1851145,0
800,24,33,188,20,80,60,0,0,42,121,434303,48,28953.53333,0,251,402110419,4688,435,20,147,110,15,16.73333333,15,537.2,312.5333333,0,29,38948,0,4.61E-05,0.000338473,0.089679325,0.001001605,3589.280992,925.8752967,1930.235555,0.396694215,0.909090909,5.229166667,3241.067164,0
801,1,212,977,2,2,14,1,0,0,299,492748,25,37903.69231,0,375,457451583,8455,546,4,19,21,13,28.84615385,13,3487.461538,650.3846154,0,42,11289,0,8.12E-06,3.86E-05,0.022910291,0.001108071,1647.986622,928.3682186,2915.668639,0.08361204,0.070234114,15,182.7022618,0
802,6,56,290,16,7,32,1,0,10,127,312071,28,20804.73333,0,197,201087825,1958,288,15,37,38,15,13.13333333,15,1382.266667,130.5333333,0.066666667,19.2,7467,0,4.81E-05,0.000118563,0.023927247,0.000922867,2457.251969,644.3656251,1386.982222,0.220472441,0.299212598,7.035714286,3900.8875,0
803,0,52,161,9,7,33,1,1,2,64,187010,18,13357.85714,0,61,164272885,2337,219,13,17,25,14,4.357142857,14,2603,166.9285714,0,15.64285714,16772,0,6.95E-05,9.09E-05,0.089685044,0.00117106,2922.03125,878.4176515,954.1326529,0.28125,0.390625,3.388888889,1989.468085,0
804,1,19,118,0,0,26,2,0,0,53,468861,11,31257.4,0,46,137931254,1510,226,3,49,42,15,3.066666667,15,3548.266667,100.6666667,0,15.06666667,11345,0,6.40E-06,0.000104509,0.024196937,0.000482019,8846.433962,294.1836792,2083.826667,0.20754717,0.79245283,4.181818182,22326.71429,0
805,0,7,100,3,6,8,0,5,0,18,99066,28,9906.6,0,154,23712848,549,253,25,6,171,10,15.4,10,171.6,54.9,0,25.3,15161,0,0.000252357,6.06E-05,0.153039388,0.002553853,5503.666667,239.3641411,990.66,1.555555556,9.5,5.5,1942.470588,0
806,0,7,1093,0,0,0,0,0,0,18,1159019,0,77267.93333,0,2871,2110739766,60454,64,0,13,13,15,191.4,15,6475.133333,4030.266667,0,4.266666667,0,0,0,1.12E-05,0,5.52E-05,64389.94444,1821.143369,5151.195555,0,0.722222222,0,620.4598501,0
807,0,27,216,4,0,0,0,0,0,24,1110089,50,79292.07143,0,473,905221773,54,210,134,57,146,14,33.78571429,14,4562.714286,3.857142857,0,15,0,0,0.000120711,5.13E-05,0,0.000189174,46253.70833,815.4497279,5663.719388,2.083333333,6.083333333,9.46,1923.897747,0
808,2,6,80,19,28,42,0,1,32,34,124219,0,9555.307692,0,63,64045127,918,120,19,20,17,13,4.846153846,13,129.2307692,70.61538462,0,9.230769231,1861,0,0.000152956,0.000161006,0.014981605,0.000966036,3653.5,515.5823747,735.0236686,0,0.5,0,621.095,0
809,36,41,353,8,121,61,3,4,14,59,362841,43,24189.4,0,340,227571803,4270,598,76,82,128,15,22.66666667,15,579.4666667,284.6666667,0,39.86666667,73200,0,0.000209458,0.000225994,0.201741259,0.001648105,6149.847458,627.194289,1612.626667,0.728813559,2.169491525,7.906976744,2402.92053,0
810,13,2,0,0,0,0,0,0,0,192,1167310,0,77820.66667,0,91,0,49,170,11,2,45,15,6.066666667,15,3108.6,3.266666667,0,11.33333333,0,0,9.42E-06,1.71E-06,0,0.000145634,6079.739583,0,5188.044445,0,0.234375,0,0,1
811,58,101,401,4,134,17,0,12,57,28,293611,30,22585.46154,0,636,41244571,2074,237,21,125,130,13,48.92307692,13,397.9230769,159.5384615,0,18.23076923,28171,0,7.15E-05,0.000425733,0.095946678,0.00080719,10486.10714,140.4735211,1737.343195,1.071428571,4.642857143,21.2,1365.632558,0
812,9,0,0,0,0,0,0,0,0,1,13201,0,13201,0,0,0,0,1,0,0,0,1,0,1,6405,0,0,1,0,0,0,0,0,7.58E-05,13201,0,13201,0,0,0,0,0
813,2,9,2,2,3,1,0,1,15,20,22287,0,2228.7,0,117,963184,4,111,134,8,98,10,11.7,10,2.7,0.4,0.1,11.1,819,0,0.006012474,0.000358954,0.03674788,0.004980482,1114.35,43.21730157,222.87,0,4.9,0,22287,0
814,1,27,54,3,3,14,2,0,10,13,103048,40,14721.14286,0,227,89278279,824,78,1,26,23,7,32.42857143,7,234,117.7142857,0,11.14285714,6400,0,9.70E-06,0.00025231,0.062106979,0.000756929,7926.769231,866.3756599,2103.020409,3.076923077,1.769230769,5.675,3030.823529,0
815,0,0,12,4,0,3,0,1,0,8,12390,0,3097.5,0,9,2154071,34,9,6,1,5,4,2.25,4,4156,8.5,0,2.25,0,0,0.000484262,8.07E-05,0,0.000726392,1548.75,173.8556094,774.375,0,0.625,0,0,0
816,1,15,178,4,0,30,4,4,0,23,122838,50,11167.09091,0,78,186802512,1678,166,33,46,54,11,7.090909091,11,151.5454545,152.5454545,0.181818182,15.09090909,18160,0,0.000268647,0.000374477,0.147836989,0.001351373,5340.782609,1520.722513,1015.190083,2.173913043,2.347826087,1.56,8189.2,0
817,0,50,206,14,8,40,0,1,7,26,162949,35,12534.53846,0,187,55256559,905,182,11,90,81,13,14.38461538,13,275.0769231,69.61538462,0.076923077,14,16353,0,6.75E-05,0.00055232,0.100356553,0.001116914,6267.269231,339.1033943,964.1952662,1.346153846,3.115384615,5.342857143,1733.5,0
818,58,29,81,0,0,0,0,0,0,19,522995,27,65374.375,0,98,18553526,107,114,50,12,48,8,12.25,8,6886.25,13.375,0,14.25,0,0,9.56E-05,2.29E-05,0,0.000217975,27526.05263,35.47553227,8171.796875,1.421052632,2.526315789,3.62962963,74713.57143,1
819,0,17,17,0,0,0,0,0,0,6,50016,10,16672,0,206,295112,612,9,0,5,4,3,68.66666667,3,408.6666667,204,0,3,0,0,0,0.0001,0,0.000179942,8336,5.900351887,5557.333333,1.666666667,0.666666667,20.6,10003.2,0
820,4,41,118,4,2,0,0,0,0,3,31141,16,10380.33333,0,2,1502759,273,16,0,1,1,3,0.666666667,3,3920.333333,91,0,5.333333333,33,0,0,3.21E-05,0.001059696,0.000513792,10380.33333,48.25660705,3460.11111,5.333333333,0.333333333,0.125,305.3039216,0
821,0,13,175,5,0,26,0,2,0,9,94364,33,11795.5,0,139,36922072,90,88,1,44,37,8,17.375,8,108.875,11.25,0.125,11,22415,0,1.06E-05,0.00046628,0.23753762,0.000932559,10484.88889,391.2728583,1474.4375,3.666666667,4.111111111,4.212121212,1522,0
822,3,47,330,10,14,71,0,2,15,68,368105,0,26293.21429,0,266,509255260,4386,387,30,87,71,14,19,14,1882.857143,313.2857143,0.071428571,27.64285714,45884,0,8.15E-05,0.000236346,0.124649217,0.00105133,5413.308824,1383.451081,1878.086735,0,1.044117647,0,1650.695067,0
823,1,31,128,13,62,93,8,1,29,143,290842,4,29084.2,0,203,355268564,3313,576,304,104,234,10,20.3,10,311.8,331.3,0,57.6,7796,0,0.001045241,0.000357582,0.026804932,0.001980457,2033.86014,1221.517401,2908.42,0.027972028,1.636363636,50.75,1720.95858,0
824,52,99,127,5,4,24,0,3,7,108,266873,0,19062.35714,0,12,23882489,1289,183,0,0,64,14,0.857142857,14,5194.857143,92.07142857,0,13.07142857,15761,0,0,0,0.059058054,0.000685719,2471.046296,89.49009079,1361.596939,0,0.592592593,0,0,0
825,1,16,30,8,4,22,3,0,9,14,97343,41,10815.88889,0,39,84009831,1444,115,14,47,39,9,4.333333333,9,76.55555556,160.4444444,0,12.77777778,16746,0,0.000143821,0.000482829,0.17203086,0.00118139,6953.071429,863.0289903,1201.765432,2.928571429,2.785714286,0.951219512,1410.768116,0
826,21,76,206,15,9,65,9,0,20,50,266065,24,19004.64286,0,200,378694242,3001,332,25,90,77,14,14.28571429,14,11385.92857,214.3571429,0,23.71428571,57235,0,9.40E-05,0.000338263,0.215116607,0.001247815,5321.3,1423.314761,1357.47449,0.48,1.54,8.333333333,1019.40613,0
827,0,50,276,1,0,0,0,0,0,13,846647,50,70553.91667,0,5325,864733838,1292,146,42,69,97,12,443.75,12,4415.666667,107.6666667,0,12.16666667,0,0,4.96E-05,8.15E-05,0,0.000172445,65126.69231,1021.362903,5879.493056,3.846153846,7.461538462,106.5,2748.853896,0
828,4,17,122,3,4,6,2,1,0,45,109513,43,9955.727273,0,170,94876707,711,120,35,31,56,11,15.45454545,11,3083,64.63636364,0.272727273,10.90909091,2183,0,0.000319597,0.000283071,0.019933707,0.00109576,2433.622222,866.3510907,905.0661157,0.955555556,1.244444444,3.953488372,1856.152542,0
