actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day
20008912,1,1,1,6601,0.930162097,1,7,6601
20008916,2,2,1,12793,1.490268115,2,11,6396.5
20008919,10,10,1,206779,4.780736922,10,30,68926.33333
20008923,3,3,1,4064,-189.7549213,3,0,4064
20008935,96,95,1,249863,-21.91234797,96,0,16657.53333
20008937,8,7,1,153329,6.198455609,8,29,51109.66667
20008945,180,180,1,474260,-27.16493274,180,43,31617.33333
20008946,1,1,1,122,0,1,0,122
20008947,46,47,1,256475,-302.5395068,46,7,23315.90909
20008951,40,40,1,267097,36.81433711,40,0,17806.46667
20008954,52,52,1,352111,9.38227718,52,0,25150.78571
20008955,2,2,1,6127,0.043740819,2,5,3063.5
20008961,24,23,1,747806,-0.040851504,24,36,83089.55556
20008963,7,7,1,15050,-160.5695681,7,0,3010
20008965,4,4,1,7676,132.3280354,4,0,3838
20008974,1,1,1,134,0,1,0,134
20008979,42,42,1,167908,-14.31527384,42,29,13992.33333
20008980,46,45,1,126279,9.138154404,46,48,9019.928571
20008982,17,17,1,88637,-12.25577355,17,35,8057.909091
20009007,1,1,1,115,0,1,0,115
20009008,205,204,1,411930,11.08605831,205,31,27462
20009012,378,376,1,500800,105.4379673,378,50,33386.66667
20009015,127,126,1,443045,6.056269679,127,0,29536.33333
20009016,16,16,1,66617,18.56887881,16,0,13323.4
20009021,2,2,1,8238,1.377154649,2,12,4119
20009023,12,12,1,436779,15.47784578,12,29,72796.5
20009024,22,21,1,31635,-131.2420737,22,0,7908.75
20009029,15,14,1,1192650,5.434429212,15,0,79510
20009035,25,25,1,1138219,0.094803373,25,0,75881.26667
20009038,22,20,1,1073079,0,22,42,71538.6
20009040,88,87,1,353321,3.723362042,88,0,23554.73333
20009041,2,2,1,1920,0.722395833,2,4,960
20009053,40,40,1,122801,-80.64683512,40,0,12280.1
20009056,27,27,1,45631,-49.35716947,27,0,5070.111111
20009059,131,132,1,314406,33.89276604,131,50,24185.07692
20009060,118,117,1,280453,38.68495612,118,49,20032.35714
20009062,3,3,1,21618,0.91474697,3,9,10809
20009068,3,3,1,13628,90.22321691,3,0,13628
20009072,1,1,1,3075,32699.91545,1,0,3075
20009082,9,9,1,22368,-10.41443133,9,28,2796
20009084,12,13,1,51665,41.38141876,12,0,10333
20009089,2,2,1,2586,-0.877030162,2,14,2586
20009093,31,31,1,178974,1.653843575,31,32,11931.6
20009101,89,87,1,935974,-49.68640368,89,50,62398.26667
20009104,107,107,1,301690,52.34432033,107,14,20112.66667
20009112,29,28,1,269900,-6.275394591,29,46,19278.57143
20009117,21,19,1,250530,14.81059753,21,30,22775.45455
20009119,4,4,1,1422,-2228.348101,4,0,1422
20009124,2,2,1,7328,-24.9735262,2,0,3664
20009132,2,2,1,283,0,2,0,141.5
20009137,17,17,1,100682,14.79297193,17,43,8390.166667
20009141,3,3,1,16308,0.733443709,3,9,8154
20009155,47,46,1,137816,2.823532826,47,27,11484.66667
20009175,2,2,1,9621,-74.62716973,2,46,9621
20009178,1,1,1,15937,0.120537115,1,8,15937
20009186,6,6,1,1503,2422.815037,6,0,1503
20009196,41,41,1,100448,-141.2232399,41,0,8370.666667
20009198,8,8,1,71662,-1.237936424,8,25,10237.42857
20009200,4,4,1,675,-236091.8578,4,0,337.5
20009201,1,1,1,350,0,1,0,350
20009204,93,92,1,594151,48.94180941,93,36,39610.06667
20009208,132,131,1,495915,0.984771584,132,29,33061
20009222,96,95,1,440387,-5.37130978,96,45,29359.13333
20009236,35,34,1,427140,-1.78783537,35,22,71190
20009239,39,39,1,148269,-12.15656004,39,0,13479
20009240,18,18,1,105403,-8.67049325,18,45,11711.44444
20009245,42,42,1,291012,219.5179237,42,44,32334.66667
20009249,168,168,1,194257,584.4541149,168,0,13875.5
20009258,72,70,1,524374,11.58863712,72,0,37455.28571
20009265,2,2,1,15106,1.728915663,2,12,15106
20009270,3,3,1,365,12520.54795,3,0,365
20009278,6,6,1,11687,30.368358,6,0,2921.75
20009287,84,84,1,255952,-137.8207867,84,24,25595.2
20009290,22,21,1,1158687,-4.102102639,22,0,77245.8
20009296,8,7,1,79633,0.073361546,8,22,19908.25
20009299,24,24,1,29092,-59.54915441,24,0,2078
20009307,26,27,1,148697,19.78239642,26,0,18587.125
20009312,23,23,1,115982,-46.11127589,23,0,9665.166667
20009317,59,58,1,636852,8.684879689,59,0,42456.8
20009321,61,60,1,391807,-24.78262001,61,42,30139
20009326,17,18,1,311240,-0.752560725,17,34,77810
20009327,131,131,1,488266,15.37510292,131,45,34876.14286
20009330,48,47,1,1135285,0.122171085,48,0,75685.66667
20009340,47,47,1,133109,-19.58947179,47,35,14789.88889
20009348,6,5,1,73567,19.21838596,6,22,36783.5
20009349,67,66,1,275263,784.7411675,67,49,19661.64286
20009351,35,35,1,49863,4.429637206,35,0,6232.875
20009352,34,33,1,1025371,7.736332508,34,40,68358.06667
20009353,8,8,1,3327,322.6098587,8,0,3327
20009356,91,91,1,194813,-37.14542664,91,39,14985.61538
20009357,1,1,1,260,0,1,0,260
20009369,263,262,1,330829,7.339027111,263,0,22055.26667
20009370,2,2,1,1514,3240.069353,2,0,1514
20009374,28,28,1,60884,-128.4521713,28,26,15221
20009383,28,27,1,132953,0.439749385,28,23,16619.125
20009387,17,17,1,59855,5.371631443,17,31,9975.833333
20009393,57,56,1,333343,129.1195495,57,0,23810.21429
20009397,71,71,1,121652,85.31943577,71,38,12165.2
20009408,41,40,1,881055,-0.396307835,41,35,73421.25
20009410,116,115,1,934372,-0.524483824,116,9,77864.33333
20009411,110,109,1,241452,87.66149794,110,28,24145.2
20009418,21,19,1,1056485,-4.49262318,21,0,70432.33333
20009424,3,3,1,15005,0.113428857,3,9,7502.5
20009425,109,108,1,301229,4.741240053,109,41,20081.93333
20009426,108,109,1,263437,-66.83845094,108,0,29270.77778
20009431,1,1,1,253,0,1,0,253
20009435,44,42,1,968167,2.864570885,44,36,64544.46667
20009442,53,53,1,303436,-70.63804888,53,0,25286.33333
20009444,35,35,1,103643,-1.086132204,35,43,12955.375
20009446,39,40,1,275807,49.95396781,39,44,19700.5
20009447,31,31,1,823243,-0.457129912,31,0,58803.07143
20009450,14,15,1,90784,705.0757512,14,0,18156.8
20009453,18,17,1,1183155,-3.146941863,18,0,78877
20009462,1,1,1,637,1497.290424,1,0,637
20009468,90,89,1,184305,-25.87296601,90,42,23038.125
20009473,58,58,1,412759,-3.18067686,58,0,27517.26667
20009476,64,64,1,204648,2.124433173,64,27,13643.2
20009478,5,5,1,2186,-108662.8449,5,0,437.2
20009480,20,20,1,174519,3.012680568,20,26,15865.36364
20009482,67,67,1,353383,-6.358350571,67,50,23558.86667
20009486,16,16,1,413040,0.522658822,16,32,68840
20009490,34,33,1,1188678,1.484401158,34,0,79245.2
20009505,33,33,1,221582,7.397374335,33,0,20143.81818
20009519,1,1,1,8243,0.869950261,1,7,8243
20009524,8,8,1,10925,26.86810069,8,0,2731.25
20009525,20,20,1,112890,-0.052130392,20,29,10262.72727
20009529,1,1,1,606,-4.764026403,1,0,606
20009532,34,34,1,152396,21.10549489,34,26,12699.66667
20009535,4,4,1,5598,-501.4196141,4,0,2799
20009540,4,4,1,6148,49.12735849,4,5,6148
20009546,17,16,1,102736,13.87787144,17,0,14676.57143
20009549,47,46,1,129971,-36.80554124,47,32,12997.1
20009551,1,1,1,42,0,1,0,42
20009554,30,30,1,171272,55.66027138,30,26,13174.76923
20009561,2,2,1,1579,-20.27422419,2,0,789.5
20009565,177,176,1,529302,17.59528965,177,39,35286.8
20009578,8,7,1,184270,11.24507516,8,20,61423.33333
20009579,35,35,1,216413,-69.04764501,35,0,14427.53333
20009580,31,28,1,263155,80.12392316,31,0,20242.69231
20009582,6,6,1,21950,-121.448246,6,0,5487.5
20009590,268,268,1,598433,118.899688,268,49,39895.53333
20009592,37,40,1,1022293,-3.216446753,37,0,73020.92857
20009601,167,168,1,429495,-57.36389714,167,0,28633
20009602,39,39,1,167040,-125.5788434,39,0,16704
20009605,8,8,1,44819,0.197349338,8,10,22409.5
20009606,45,43,1,303016,0.962794044,45,10,60603.2
20009608,19,19,1,81168,0.975667751,19,0,10146
20009611,35,35,1,169087,-57.8467357,35,43,14090.58333
20009612,17,15,1,1157560,36.69466464,17,50,77170.66667
20009613,48,46,1,356493,77.61800372,48,37,25463.78571
20009615,5,5,1,49209,18.82844602,5,18,16403
20009616,84,84,1,1044492,3.34362829,84,50,69632.8
20009621,110,111,1,230594,50.92100835,110,21,15372.93333
20009623,1,1,1,35,0,1,0,35
20009625,20,20,1,63321,76.95178535,20,0,9045.857143
20009629,133,133,1,447360,118.0330092,133,23,34412.30769
20009633,57,57,1,194533,-95.16172577,57,0,17684.81818
20009635,215,214,1,390926,40.10589984,215,42,30071.23077
20009637,1,1,1,3589,0.192532739,1,4,3589
20009640,1,1,1,248,0,1,0,248
20009641,46,46,1,260820,-3.797377502,46,0,18630
20009643,8,8,1,126217,-3.44185807,8,36,42072.33333
20009660,3,3,1,295,-145762.7119,3,0,98.33333333
20009664,29,29,1,5467,9511.615145,29,0,420.5384615
20009672,124,125,1,350610,80.23318787,124,0,29217.5
20009674,58,56,1,172226,-3.037230151,58,27,13248.15385
20009679,9,9,1,22582,-35.70086795,9,31,11291
20009682,14,14,1,49859,62.5312782,14,0,8309.833333
20009685,2080,2081,1,182717,387.2981332,2080,0,12181.13333
20009686,38,38,1,71904,7.617642968,38,29,6536.727273
20009692,160,158,1,264129,-1.313471826,160,31,18866.35714
20009695,7,7,1,43530,13.82804962,7,34,10882.5
20009697,1,1,1,264,0.25,1,2,264
20009702,138,137,1,462322,-9.454620373,138,37,33023
20009703,9,9,1,2311,1106.469926,9,0,1155.5
20009705,28,29,1,163027,-0.043115558,28,20,12540.53846
20009712,257,257,1,579150,-47.05265648,257,0,38610
20009713,1,1,1,234,0,1,0,234
20009715,11,11,1,34345,0.033163488,11,10,11448.33333
20009716,1,1,1,3047,0.014112242,1,2,3047
20009720,70,71,1,511413,25.47937772,70,50,34094.2
20009722,1,1,1,3515,0.229302987,1,5,3515
20009723,3,3,1,25360,99.70130126,3,0,8453.333333
20009725,2,2,1,3921,-359.8260648,2,0,1960.5
20009728,39,38,1,250926,0.064680424,39,28,17923.28571
20009736,50,50,1,225555,-20.06204252,50,0,28194.375
20009743,18,18,1,115110,4.617774303,18,45,23022
20009752,59,58,1,223404,10.83308714,59,25,17184.92308
20009762,27,27,1,14667,52.47317106,27,0,1333.363636
20009764,5,6,1,44382,-37.64999324,5,0,11095.5
20009769,20,21,1,233631,-15.53103398,20,43,16687.92857
20009775,10,10,1,91482,3.878642793,10,0,15247
20009780,1,1,1,404,870.0693069,1,0,404
20009787,19,17,1,663074,5.646114913,19,38,60279.45455
20009788,2,2,1,2602,68.4650269,2,20,1301
20009794,113,112,1,173332,-135.3405257,113,29,12380.85714
20009799,10,10,1,6761,6127.588079,10,0,1352.2
20009800,34,34,1,20994,843.7031056,34,0,1499.571429
20009808,1,1,1,22,0,1,0,22
20009810,21,21,1,228462,-2.317400706,21,0,19038.5
20009815,51,51,1,196374,-33.2704024,51,37,15105.69231
20009816,45,44,1,128627,12.64177816,45,28,9187.642857
20009821,1,1,1,509,264.0471513,1,0,509
20009825,3,2,1,178747,49.4315541,3,23,59582.33333
20009826,24,23,1,403077,-12.01128072,24,45,67179.5
20009836,1,1,1,537,0,1,0,537
20009837,114,113,1,570706,40.87720998,114,0,43900.46154
20009838,61,61,1,157959,32.25047006,61,0,12150.69231
20009841,16,16,1,3371,170.7181845,16,0,674.2
20009843,2,2,1,1700,18.04411765,2,0,1700
20009846,45,46,1,111559,12.95652525,45,13,8581.461538
20009848,18,15,1,1149788,-4.352170139,18,0,76652.53333
20009856,140,139,1,280049,-196.0660849,140,32,18669.93333
20009859,33,33,1,82963,-216.1797789,33,0,10370.375
20009861,20,17,1,94786,181.2629819,20,0,8616.909091
20009878,119,119,1,539918,-17.3008179,119,41,38565.57143
20009880,43,42,1,1052481,-0.191025776,43,40,70165.4
20009889,2207,2207,1,172799,333.8370592,2207,0,11519.93333
20009898,6,6,1,8774,-3.380442216,6,0,2924.666667
20009905,13,14,1,116858,-0.018021873,13,22,14607.25
20009908,2,2,1,1057,0.235572375,2,3,1057
20009918,66,65,1,131033,-108.0577564,66,43,13103.3
20009922,1,1,1,341,-3.419354839,1,0,341
20009925,110,111,1,642695,-15.46077688,110,33,42846.33333
20009926,1,1,1,432,0,1,0,432
20009932,1,1,1,165,0.842424242,1,2,165
20009935,1,1,1,923,8.982665222,1,0,923
20009941,2,2,1,1536,349.84375,2,0,1536
20009943,29,29,1,136827,-5.145943418,29,33,10525.15385
20009945,2,2,1,104,0,2,0,104
20009946,1,1,1,2431,0.422459893,1,0,2431
20009950,1,1,1,53,0,1,0,53
20009968,85,86,1,279430,12.83152489,85,31,23285.83333
20009974,2,2,1,69439,111.2245856,2,21,34719.5
20009981,25,25,1,6020,-21188.57774,25,0,430
20009990,11,10,1,186592,4.044230192,11,29,62197.33333
20009992,12,11,1,893502,-11.44740806,12,0,81227.45455
20009999,88,88,1,340041,276.3321952,88,47,28336.75
20010000,258,258,1,525932,48.39252413,258,50,35062.13333
20010006,1,1,1,844,0,1,0,844
20010013,274,274,1,418555,-0.773301,274,40,27903.66667
20010019,1,1,1,39,0,1,0,39
20010021,28,28,1,265409,93.34323629,28,0,22117.41667
20010025,18,18,1,76482,-6.655304516,18,12,7648.2
20010027,182,182,1,189647,130.0665763,182,38,17240.63636
20010030,9,9,1,15032,-129.4207025,9,0,5010.666667
20010033,15,13,1,1124030,-2.930915545,15,0,74935.33333
20010040,17,15,1,164243,1.361500947,17,20,23463.28571
20010041,192,191,1,552165,-131.6005687,192,0,39440.35714
20010045,2,2,1,5395,0.10695088,2,5,2697.5
20010046,19,19,1,23038,-3.134516885,19,19,7679.333333
20010047,1,1,1,1372,2.87755102,1,0,1372
20010048,24,24,1,56717,-9.692667102,24,0,11343.4
20010052,5,5,1,6200,0,5,0,1240
20010057,223,223,1,351352,-61.40955224,223,35,23423.46667
20010088,247,247,1,599595,-1.945708353,247,39,39973
20010090,5,5,1,11533,-48.60417931,5,12,2306.6
20010091,27,26,1,991642,-0.218700902,27,39,76280.15385
20010093,7,7,1,39215,61.457121,7,0,9803.75
20010096,120,121,1,172256,38.31081065,120,30,12304
20010098,27,27,1,22972,2611.875326,27,0,2088.363636
20010103,66,63,1,783674,12.06604787,66,40,60282.61538
20010116,1,1,1,51,0,1,0,51
20010117,40,40,1,118662,-7.288230436,40,37,8475.857143
20010124,13,13,1,505740,-16.39055444,13,0,72248.57143
20010135,70,70,1,196778,-89.34063767,70,40,19677.8
20010141,16,16,1,33844,-121.5577059,16,22,6768.8
20010144,7,7,1,31999,-3.599706241,7,25,7999.75
20010148,16,15,1,541025,0.624880551,16,48,60113.88889
20010151,8,8,1,13864,53.67303808,8,0,3466
20010152,50,50,1,283581,-117.1482151,50,49,23631.75
20010160,24,23,1,99461,-19.75045495,24,15,24865.25
20010162,5,5,1,3722,0,5,0,930.5
20010165,3,3,1,6590,0.209256449,3,5,6590
20010169,53,53,1,66306,-281.3845655,53,0,4736.142857
20010170,23,22,1,307704,436.2668604,23,35,43957.71429
20010174,30,29,1,99958,-153.9253086,30,23,9087.090909
20010175,1,1,1,1245,-0.661044177,1,0,1245
20010176,35,36,1,74430,-30.3783152,35,44,12405
20010181,121,121,1,434303,-10.46203457,121,48,28953.53333
20010187,299,298,1,492748,61.47898114,299,25,37903.69231
20010196,127,125,1,312071,-42.38660753,127,28,20804.73333
20010210,184,184,1,403053,2.215224797,184,17,44783.66667
20010213,46,46,1,127432,43.88491117,46,50,18204.57143
20010214,64,62,1,187010,-17.98583498,64,18,13357.85714
20010222,53,55,1,468861,-54.40924709,53,11,31257.4
20010229,1,1,1,2751,0.123591421,1,3,2751
20010245,18,19,1,99066,12.08174348,18,28,9906.6
20010246,47,47,1,92947,967.8061261,47,40,10327.44444
20010252,1,1,1,60,0,1,0,60
20010260,18,16,1,1159019,-10.82650586,18,0,77267.93333
20010262,20,20,1,19257,-6.45531495,20,0,3209.5
20010263,24,25,1,1110089,-14.41875201,24,50,79292.07143
20010268,107,107,1,377996,81.20031958,107,36,25199.73333
20010269,34,33,1,124219,-92.49857107,34,0,9555.307692
20010271,1,1,1,1634,-2273.05202,1,0,1634
20010274,59,59,1,362841,0.245107361,59,43,24189.4
20010279,85,85,1,241900,-0.779896652,85,40,16126.66667
20010285,192,191,1,1167310,1.925583607,192,0,77820.66667
20010296,178,178,1,359428,-13.59653116,178,8,23961.86667
20010300,1,1,1,1047,32.90926457,1,0,1047
20010308,28,27,1,293611,1.500911069,28,30,22585.46154
20010310,1,1,1,193,0,1,0,193
20010312,1,1,1,13201,-0.017650178,1,0,13201
20010314,3,3,1,28884,0.1670475,3,12,9628
20010315,3,3,1,557,-2.653500898,3,0,278.5
20010317,2,2,1,9328,0.07761578,2,5,4664
20010323,20,20,1,22287,92.64795621,20,0,2228.7
20010325,13,14,1,103048,22.08192299,13,40,14721.14286
20010331,25,24,1,215949,14.62647662,25,36,17995.75
20010332,8,8,1,12390,248.8044391,8,0,3097.5
20010342,23,22,1,122838,-52.50236083,23,50,11167.09091
20010343,4,3,1,3007,1769.146325,4,17,1503.5
20010355,3,3,1,16255,0.332143956,3,11,5418.333333
20010358,37,36,1,1174487,0.864602162,37,0,78299.13333
20010362,26,25,1,162949,0.89687571,26,35,12534.53846
20010363,19,18,1,522995,0.468841958,19,27,65374.375
20010365,6,6,1,50016,0.460412668,6,10,16672
20010373,2,2,1,1301,-52267.48655,2,0,1301
20010379,68,67,1,1007106,-0.340285928,68,0,67140.4
20010384,3,3,1,31141,153.3607463,3,16,10380.33333
20010385,1,1,1,1927,-2371.204982,1,0,1927
20010386,9,9,1,94364,1.928383706,9,33,11795.5
20010390,162,164,1,375941,-69.5031082,162,50,31328.41667
20010391,68,69,1,368105,31.90687711,68,0,26293.21429
20010400,143,141,1,290842,-130.7300837,143,4,29084.2
20010402,47,46,1,66685,-2.38236485,47,16,11114.16667
20010409,1,1,1,2986,1.727729404,1,10,2986
20010411,26,25,1,131609,400.1308877,26,0,13160.9
20010420,4,4,1,1723,461.404527,4,0,1723
20010427,111,111,1,546306,-12.80656628,111,24,36420.4
20010428,108,108,1,266873,-8.015059598,108,0,19062.35714
20010442,287,286,1,709784,-8.200245427,287,0,47318.93333
20010443,1,1,1,2256,10.34574468,1,0,2256
20010449,14,14,1,97343,1.271842865,14,41,10815.88889
20010450,23,20,1,1256620,1.093679076,23,0,83774.66667
20010453,50,50,1,266065,-116.4691748,50,24,19004.64286
20010458,13,11,1,846647,56.15613827,13,50,70553.91667
20010467,45,45,1,109513,-324.1299298,45,43,9955.727273
20010474,86,87,1,190873,-157.1071445,86,0,12724.86667
20010476,111,110,1,401014,302.1344367,111,0,26734.26667
20010477,16,16,1,166913,1.183400933,16,0,41728.25
20010482,135,136,1,292788,10.03368307,135,43,24399
20010483,8,8,1,15088,-22.95731707,8,21,3017.6
20010488,103,102,1,241894,0.282243462,103,35,21990.36364
20010489,2,2,1,837,0,2,0,418.5
20010498,13,12,1,414972,4.320701156,13,36,59281.71429
20010500,1,1,1,187,0,1,0,187
20010503,16,14,1,1125636,9.940566044,16,0,75042.4
20010504,1,1,1,225,0.057777778,1,2,225
20010514,374,374,1,538715,48.1950549,374,50,35914.33333
20010517,1,1,1,854,0.485948478,1,3,854
20010530,2,2,1,284,-0.429577465,2,0,284
20010532,10,10,1,45289,170.3706198,10,0,9057.8
20010534,1,1,1,136,-1.176470588,1,0,136
20010536,85,86,1,86167,-19.20605336,85,0,5744.466667
20010537,2,2,1,376,0,2,0,376
20010545,66,65,1,402690,-6.856666418,66,3,28763.57143
20010547,24,22,1,151000,12.84047682,24,28,13727.27273
20010554,62,62,1,203552,-185.992626,62,24,29078.85714
20010555,25,25,1,189317,137.144604,25,0,14562.84615
20010558,10,11,1,94169,66.64284425,10,12,13452.71429
20010569,2,2,1,16955,0.624004718,2,10,16955
20010581,16,14,1,1069191,10.73812069,16,46,71279.4
20010585,5,5,1,8053,49.43710418,5,0,2684.333333
20010600,1,1,1,161,0,1,0,161
20010602,1,1,1,4249,94.46434455,1,5,4249
20010604,12,12,1,22901,47.19889961,12,0,4580.2
20010610,1,1,1,4859,-43.2922412,1,41,4859
20010614,3,4,1,76735,-726.1093373,3,0,25578.33333
20010615,28,29,1,120025,48.51720058,28,0,24005
20010617,6,5,1,79653,21.98819881,6,23,39826.5
20010626,6,6,1,3775,9.644503311,6,0,1258.333333
20010627,7,7,1,32896,-24.66047544,7,35,16448
20010629,3,3,1,15690,6.586679414,3,2,15690
20010631,90,89,1,312761,2.590115136,90,50,22340.07143
20010635,4,4,1,5065,-1.079565647,4,0,2532.5
20010640,18,17,1,776095,-12.52762999,18,0,70554.09091
20010647,131,132,1,247334,49.78317579,131,0,19025.69231
20010652,14,13,1,738041,-153.7022699,14,0,82004.55556
20010653,26,26,1,433897,0.044084195,26,27,72316.16667
20010662,29,30,1,126038,-51.3129215,29,26,21006.33333
20010664,2,2,1,2341,0.738573259,2,5,2341
20010669,13,13,1,81701,474.1216754,13,40,16340.2
20010671,2,2,1,589,0.003395586,2,0,294.5
20010673,17,15,1,153363,0.315069476,17,0,19170.375
20010680,8,7,1,202829,3.415132945,8,34,67609.66667
20010681,7,6,1,68003,4.009558402,7,29,34001.5
20010690,355,354,1,401778,-16.87343757,355,42,26785.2
20010693,6,6,1,21603,61.57806786,6,16,7201
20010699,17,17,1,72459,50.53421935,17,10,18114.75
20010701,5,5,1,26088,-18.60184759,5,0,6522
20010717,1,1,1,98,0,1,0,98
20010722,14,15,1,46349,-209.7490777,14,49,6621.285714
20010726,44,43,1,1178574,4.221644971,44,49,78571.6
20010733,16,16,1,16516,-7.987708888,16,0,3303.2
20010735,31,31,1,73527,66.83811389,31,0,24509
20010737,7,6,1,158418,7.79556616,7,30,52806
20010741,4,4,1,8297,0.565987706,4,7,2074.25
20010745,2,2,1,356,5674.157303,2,0,178
20010749,99,99,1,772620,33.91929021,99,42,51508
20010754,2,2,1,3233,-0.901639344,2,27,3233
20010755,1,1,1,47,0,1,0,47
20010757,6,6,1,42488,-78.51414517,6,0,8497.6
20010759,47,45,1,383341,144.015704,47,33,34849.18182
20010768,80,79,1,237134,-24.35013537,80,44,21557.63636
20010770,71,70,1,310429,12.40846699,71,0,23879.15385
20010776,176,175,1,994542,0.674052981,176,0,66302.8
20010782,1,1,1,735,0.088435374,1,2,735
20010789,90,89,1,431664,60.90405964,90,17,28777.6
20010796,1,1,1,278,0,1,0,278
20010798,2,2,1,2049,0.287457296,2,4,1024.5
20010806,5,5,1,34728,-10.71708708,5,20,8682
20010810,20,19,1,1093028,-0.906942,20,0,72868.53333
20010813,1,1,1,688,-1.845930233,1,0,688
20010822,16,16,1,110158,11.20379818,16,38,12239.77778
20010825,36,37,1,131958,-75.17302475,36,37,11996.18182
20010826,1,1,1,71,0,1,0,71
20010828,5,5,1,21401,0.272043362,5,17,5350.25
20010830,110,109,1,424342,75.02843226,110,0,30310.14286
20010839,8,8,1,29375,21.19799149,8,0,7343.75
20010845,7,7,1,5247,130855.1673,7,0,1049.4
20010850,78,80,1,194740,20.96227277,78,0,14980
20010855,28,28,1,28013,0.161639239,28,0,3501.625
20010861,46,46,1,279080,-4.088200516,46,46,18605.33333
20010863,27,27,1,249052,1.810517482,27,32,27672.44444
20010866,1,1,1,166,8275.271084,1,0,166
20010867,71,70,1,965723,-0.43143945,71,0,64381.53333
20010869,28,28,1,122839,26.11251313,28,46,12283.9
20010871,14,13,1,121812,2.353265688,14,20,10151
20010879,13,12,1,407613,-0.013154634,13,28,67935.5
