,actor_account,trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
3895,20029252,71.0,1.0,3.0,305.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,4.733333333333333,0.06666666666666667,0.2,20.333333333333332,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0
3896,20029259,3.0,4.0,25.0,196.0,0.0,0.0,0.0,4.0,3.0,32.0,2.0,0.0,0.0,0.0,11.0,0.2727272727272727,0.36363636363636365,2.272727272727273,17.818181818181817,0.0,0.0,0.36363636363636365,0.2727272727272727,2.909090909090909,0.18181818181818182,0.0
3897,20029267,62.0,3.0,58.0,871.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.333333333333334,0.5,9.666666666666666,145.16666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
3898,20029275,11.0,10.0,124.0,516.0,0.0,0.0,0.0,4.0,16.0,58.0,0.0,2.0,8.0,13.0,11.0,1.0,0.9090909090909091,11.272727272727273,46.90909090909091,0.0,0.0,0.36363636363636365,1.4545454545454546,5.2727272727272725,0.0,0.18181818181818182
3899,20029279,25.0,30.0,152.0,531.0,1.0,0.0,27.0,143.0,142.0,46.0,4.0,15.0,14.0,7.0,15.0,1.6666666666666667,2.0,10.133333333333333,35.4,0.06666666666666667,1.8,9.533333333333333,9.466666666666667,3.066666666666667,0.26666666666666666,1.0
3900,20029285,2.0,2.0,109.0,190.0,0.0,0.0,1.0,37.0,106.0,18.0,1.0,0.0,8.0,2.0,14.0,0.14285714285714285,0.14285714285714285,7.785714285714286,13.571428571428571,0.0,0.07142857142857142,2.642857142857143,7.571428571428571,1.2857142857142858,0.07142857142857142,0.0
3901,20029288,2.0,2.0,37.0,221.0,0.0,0.0,3.0,9.0,8.0,48.0,4.0,0.0,31.0,6.0,13.0,0.15384615384615385,0.15384615384615385,2.8461538461538463,17.0,0.0,0.23076923076923078,0.6923076923076923,0.6153846153846154,3.6923076923076925,0.3076923076923077,0.0
3902,20029295,9.0,0.0,45.0,108.0,5.0,0.0,6.0,10.0,16.0,24.0,0.0,0.0,0.0,0.0,14.0,0.6428571428571429,0.0,3.2142857142857144,7.714285714285714,0.35714285714285715,0.42857142857142855,0.7142857142857143,1.1428571428571428,1.7142857142857142,0.0,0.0
3903,20029307,10.0,7.0,39.0,241.0,0.0,0.0,0.0,3.0,119.0,59.0,5.0,10.0,46.0,5.0,14.0,0.7142857142857143,0.5,2.7857142857142856,17.214285714285715,0.0,0.0,0.21428571428571427,8.5,4.214285714285714,0.35714285714285715,0.7142857142857143
3904,20029317,26.0,11.0,96.0,224.0,0.0,0.0,17.0,31.0,17.0,50.0,2.0,9.0,52.0,7.0,13.0,2.0,0.8461538461538461,7.384615384615385,17.23076923076923,0.0,1.3076923076923077,2.3846153846153846,1.3076923076923077,3.8461538461538463,0.15384615384615385,0.6923076923076923
3905,20029325,1.0,2.0,36.0,79.0,0.0,0.0,0.0,13.0,10.0,19.0,0.0,9.0,0.0,0.0,10.0,0.1,0.2,3.6,7.9,0.0,0.0,1.3,1.0,1.9,0.0,0.9
3906,20029327,10.0,1.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.7692307692307693,0.07692307692307693,1.5384615384615385,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
3907,20029334,11.0,3.0,15.0,49.0,0.0,0.0,1.0,6.0,18.0,13.0,0.0,2.0,0.0,0.0,8.0,1.375,0.375,1.875,6.125,0.0,0.125,0.75,2.25,1.625,0.0,0.25
3908,20029340,10.0,34.0,62.0,310.0,0.0,0.0,0.0,8.0,7.0,24.0,0.0,5.0,3.0,3.0,10.0,1.0,3.4,6.2,31.0,0.0,0.0,0.8,0.7,2.4,0.0,0.5
3909,20029354,41.0,14.0,29.0,687.0,0.0,0.0,2.0,23.0,8.0,27.0,1.0,1.0,9.0,1.0,15.0,2.7333333333333334,0.9333333333333333,1.9333333333333333,45.8,0.0,0.13333333333333333,1.5333333333333334,0.5333333333333333,1.8,0.06666666666666667,0.06666666666666667
3910,20029361,4.0,9.0,17.0,61.0,0.0,0.0,1.0,13.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,1.5,2.8333333333333335,10.166666666666666,0.0,0.16666666666666666,2.1666666666666665,1.0,1.3333333333333333,0.0,0.0
3911,20029363,20.0,32.0,24.0,39.0,2.0,40.0,13.0,44.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,1.5384615384615385,2.4615384615384617,1.8461538461538463,3.0,0.15384615384615385,1.0,3.3846153846153846,0.3076923076923077,0.3076923076923077,0.0,0.0
3912,20029366,13.0,1.0,12.0,156.0,0.0,0.0,7.0,3.0,7.0,26.0,1.0,8.0,21.0,2.0,13.0,1.0,0.07692307692307693,0.9230769230769231,12.0,0.0,0.5384615384615384,0.23076923076923078,0.5384615384615384,2.0,0.07692307692307693,0.6153846153846154
3913,20029369,1.0,1.0,17.0,87.0,0.0,0.0,0.0,1.0,46.0,5.0,0.0,0.0,24.0,8.0,14.0,0.07142857142857142,0.07142857142857142,1.2142857142857142,6.214285714285714,0.0,0.0,0.07142857142857142,3.2857142857142856,0.35714285714285715,0.0,0.0
3914,20029375,56.0,52.0,476.0,503.0,1.0,0.0,1.0,52.0,38.0,137.0,2.0,14.0,49.0,13.0,13.0,4.3076923076923075,4.0,36.61538461538461,38.69230769230769,0.07692307692307693,0.07692307692307693,4.0,2.923076923076923,10.538461538461538,0.15384615384615385,1.0769230769230769
3915,20029378,3.0,6.0,88.0,408.0,0.0,0.0,1.0,6.0,20.0,28.0,0.0,1.0,5.0,3.0,13.0,0.23076923076923078,0.46153846153846156,6.769230769230769,31.384615384615383,0.0,0.07692307692307693,0.46153846153846156,1.5384615384615385,2.1538461538461537,0.0,0.07692307692307693
3916,20029399,107.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,7.133333333333334,4.4,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
3917,20029401,35.0,13.0,61.0,158.0,1.0,0.0,4.0,79.0,66.0,39.0,2.0,8.0,23.0,4.0,15.0,2.3333333333333335,0.8666666666666667,4.066666666666666,10.533333333333333,0.06666666666666667,0.26666666666666666,5.266666666666667,4.4,2.6,0.13333333333333333,0.5333333333333333
3918,20029408,2.0,12.0,32.0,158.0,1.0,0.0,160.0,143.0,12.0,28.0,0.0,1.0,37.0,10.0,13.0,0.15384615384615385,0.9230769230769231,2.4615384615384617,12.153846153846153,0.07692307692307693,12.307692307692308,11.0,0.9230769230769231,2.1538461538461537,0.0,0.07692307692307693
3919,20029415,29.0,25.0,43.0,170.0,0.0,10.0,7.0,44.0,170.0,58.0,3.0,43.0,100.0,3.0,14.0,2.0714285714285716,1.7857142857142858,3.0714285714285716,12.142857142857142,0.0,0.5,3.142857142857143,12.142857142857142,4.142857142857143,0.21428571428571427,3.0714285714285716
3920,20029417,34.0,59.0,21.0,214.0,0.0,0.0,1.0,13.0,124.0,23.0,10.0,7.0,55.0,6.0,15.0,2.2666666666666666,3.933333333333333,1.4,14.266666666666667,0.0,0.06666666666666667,0.8666666666666667,8.266666666666667,1.5333333333333334,0.6666666666666666,0.4666666666666667
3921,20029431,40.0,53.0,266.0,156.0,2.0,0.0,83.0,144.0,118.0,33.0,3.0,7.0,30.0,5.0,14.0,2.857142857142857,3.7857142857142856,19.0,11.142857142857142,0.14285714285714285,5.928571428571429,10.285714285714286,8.428571428571429,2.357142857142857,0.21428571428571427,0.5
3922,20029438,2.0,7.0,18.0,94.0,1.0,0.0,9.0,2.0,12.0,32.0,2.0,1.0,0.0,0.0,14.0,0.14285714285714285,0.5,1.2857142857142858,6.714285714285714,0.07142857142857142,0.6428571428571429,0.14285714285714285,0.8571428571428571,2.2857142857142856,0.14285714285714285,0.07142857142857142
3923,20029439,14.0,0.0,2.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.9333333333333333,0.0,0.13333333333333333,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,20029442,138.0,2.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.714285714285715,0.2857142857142857,1.4285714285714286,13.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,20029443,1.0,1.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3926,20029444,4.0,10.0,23.0,35.0,3.0,0.0,0.0,0.0,7.0,19.0,1.0,1.0,0.0,0.0,14.0,0.2857142857142857,0.7142857142857143,1.6428571428571428,2.5,0.21428571428571427,0.0,0.0,0.5,1.3571428571428572,0.07142857142857142,0.07142857142857142
3927,20029452,60.0,49.0,27.0,195.0,0.0,0.0,3.0,12.0,68.0,63.0,0.0,7.0,96.0,2.0,14.0,4.285714285714286,3.5,1.9285714285714286,13.928571428571429,0.0,0.21428571428571427,0.8571428571428571,4.857142857142857,4.5,0.0,0.5
3928,20029459,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5
3929,20029462,23.0,19.0,119.0,355.0,0.0,0.0,6.0,28.0,59.0,89.0,8.0,10.0,80.0,5.0,15.0,1.5333333333333334,1.2666666666666666,7.933333333333334,23.666666666666668,0.0,0.4,1.8666666666666667,3.933333333333333,5.933333333333334,0.5333333333333333,0.6666666666666666
3930,20029471,28.0,36.0,122.0,854.0,1.0,0.0,8.0,35.0,283.0,80.0,0.0,29.0,17.0,14.0,15.0,1.8666666666666667,2.4,8.133333333333333,56.93333333333333,0.06666666666666667,0.5333333333333333,2.3333333333333335,18.866666666666667,5.333333333333333,0.0,1.9333333333333333
3931,20029472,1.0,0.0,4.0,96.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.14285714285714285,0.0,0.5714285714285714,13.714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0
3932,20029477,88.0,24.0,90.0,218.0,0.0,0.0,30.0,10.0,67.0,67.0,6.0,12.0,34.0,12.0,14.0,6.285714285714286,1.7142857142857142,6.428571428571429,15.571428571428571,0.0,2.142857142857143,0.7142857142857143,4.785714285714286,4.785714285714286,0.42857142857142855,0.8571428571428571
3933,20029479,8.0,6.0,54.0,284.0,1.0,0.0,2.0,16.0,18.0,33.0,0.0,3.0,11.0,1.0,7.0,1.1428571428571428,0.8571428571428571,7.714285714285714,40.57142857142857,0.14285714285714285,0.2857142857142857,2.2857142857142856,2.5714285714285716,4.714285714285714,0.0,0.42857142857142855
3934,20029481,11.0,17.0,77.0,384.0,3.0,0.0,155.0,252.0,99.0,46.0,1.0,6.0,75.0,8.0,15.0,0.7333333333333333,1.1333333333333333,5.133333333333334,25.6,0.2,10.333333333333334,16.8,6.6,3.066666666666667,0.06666666666666667,0.4
3935,20029483,7.0,30.0,69.0,401.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3333333333333335,10.0,23.0,133.66666666666666,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
3936,20029496,149.0,186.0,17.0,359.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.642857142857142,13.285714285714286,1.2142857142857142,25.642857142857142,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0
3937,20029505,7.0,18.0,31.0,300.0,0.0,0.0,59.0,8.0,67.0,84.0,12.0,8.0,29.0,7.0,12.0,0.5833333333333334,1.5,2.5833333333333335,25.0,0.0,4.916666666666667,0.6666666666666666,5.583333333333333,7.0,1.0,0.6666666666666666
3938,20029508,11.0,7.0,72.0,543.0,0.0,0.0,0.0,20.0,113.0,69.0,6.0,19.0,20.0,5.0,15.0,0.7333333333333333,0.4666666666666667,4.8,36.2,0.0,0.0,1.3333333333333333,7.533333333333333,4.6,0.4,1.2666666666666666
3939,20029513,109.0,0.0,7.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.785714285714286,0.0,0.5,40.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,20029520,3.0,10.0,25.0,73.0,1.0,6.0,0.0,28.0,10.0,29.0,2.0,5.0,0.0,0.0,14.0,0.21428571428571427,0.7142857142857143,1.7857142857142858,5.214285714285714,0.07142857142857142,0.0,2.0,0.7142857142857143,2.0714285714285716,0.14285714285714285,0.35714285714285715
3941,20029522,4.0,2.0,18.0,76.0,0.0,0.0,0.0,5.0,4.0,19.0,0.0,0.0,0.0,0.0,14.0,0.2857142857142857,0.14285714285714285,1.2857142857142858,5.428571428571429,0.0,0.0,0.35714285714285715,0.2857142857142857,1.3571428571428572,0.0,0.0
3942,20029523,87.0,85.0,56.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,14.5,14.166666666666666,9.333333333333334,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,20029530,6.0,7.0,38.0,4.0,2.0,0.0,6.0,14.0,5.0,12.0,0.0,0.0,70.0,4.0,8.0,0.75,0.875,4.75,0.5,0.25,0.75,1.75,0.625,1.5,0.0,0.0
3944,20029534,14.0,6.0,81.0,452.0,5.0,0.0,0.0,3.0,9.0,55.0,3.0,5.0,16.0,6.0,15.0,0.9333333333333333,0.4,5.4,30.133333333333333,0.3333333333333333,0.0,0.2,0.6,3.6666666666666665,0.2,0.3333333333333333
3945,20029540,9.0,9.0,42.0,436.0,1.0,0.0,11.0,8.0,4.0,65.0,5.0,2.0,0.0,0.0,14.0,0.6428571428571429,0.6428571428571429,3.0,31.142857142857142,0.07142857142857142,0.7857142857142857,0.5714285714285714,0.2857142857142857,4.642857142857143,0.35714285714285715,0.14285714285714285
3946,20029541,6.0,1.0,8.0,55.0,0.0,0.0,0.0,10.0,30.0,10.0,5.0,3.0,14.0,3.0,9.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,6.111111111111111,0.0,0.0,1.1111111111111112,3.3333333333333335,1.1111111111111112,0.5555555555555556,0.3333333333333333
3947,20029555,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3948,20029562,17.0,22.0,43.0,115.0,1.0,0.0,0.0,29.0,102.0,30.0,0.0,2.0,31.0,8.0,14.0,1.2142857142857142,1.5714285714285714,3.0714285714285716,8.214285714285714,0.07142857142857142,0.0,2.0714285714285716,7.285714285714286,2.142857142857143,0.0,0.14285714285714285
3949,20029563,30.0,51.0,126.0,378.0,5.0,1.0,0.0,78.0,152.0,70.0,2.0,6.0,15.0,3.0,15.0,2.0,3.4,8.4,25.2,0.3333333333333333,0.0,5.2,10.133333333333333,4.666666666666667,0.13333333333333333,0.4
3950,20029578,1.0,2.0,57.0,38.0,0.0,0.0,0.0,22.0,10.0,38.0,3.0,12.0,0.0,0.0,14.0,0.07142857142857142,0.14285714285714285,4.071428571428571,2.7142857142857144,0.0,0.0,1.5714285714285714,0.7142857142857143,2.7142857142857144,0.21428571428571427,0.8571428571428571
3951,20029582,1.0,0.0,20.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.06666666666666667,0.0,1.3333333333333333,33.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,20029588,35.0,37.0,66.0,236.0,0.0,0.0,6.0,63.0,55.0,41.0,0.0,4.0,37.0,3.0,15.0,2.3333333333333335,2.466666666666667,4.4,15.733333333333333,0.0,0.4,4.2,3.6666666666666665,2.7333333333333334,0.0,0.26666666666666666
3953,20029592,4.0,22.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.26666666666666666,1.4666666666666666,0.0,5.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
3954,20029593,5.0,1.0,40.0,116.0,0.0,0.0,1.0,21.0,19.0,14.0,0.0,3.0,42.0,4.0,11.0,0.45454545454545453,0.09090909090909091,3.6363636363636362,10.545454545454545,0.0,0.09090909090909091,1.9090909090909092,1.7272727272727273,1.2727272727272727,0.0,0.2727272727272727
3955,20029605,2.0,17.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,4.0,4.0,3.0,0.6666666666666666,5.666666666666667,1.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.3333333333333333,3.6666666666666665,0.0,0.6666666666666666
3956,20029613,8.0,30.0,134.0,539.0,0.0,0.0,17.0,24.0,119.0,15.0,3.0,0.0,2.0,2.0,15.0,0.5333333333333333,2.0,8.933333333333334,35.93333333333333,0.0,1.1333333333333333,1.6,7.933333333333334,1.0,0.2,0.0
3957,20029616,7.0,3.0,65.0,158.0,0.0,0.0,5.0,1.0,25.0,27.0,3.0,11.0,0.0,0.0,12.0,0.5833333333333334,0.25,5.416666666666667,13.166666666666666,0.0,0.4166666666666667,0.08333333333333333,2.0833333333333335,2.25,0.25,0.9166666666666666
3958,20029620,1.0,2.0,43.0,364.0,0.0,0.0,0.0,10.0,59.0,21.0,0.0,1.0,7.0,7.0,14.0,0.07142857142857142,0.14285714285714285,3.0714285714285716,26.0,0.0,0.0,0.7142857142857143,4.214285714285714,1.5,0.0,0.07142857142857142
3959,20029622,129.0,39.0,8.0,485.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.6,2.6,0.5333333333333333,32.333333333333336,0.0,0.0,0.2,0.0,0.0,0.0,0.0
3960,20029649,26.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8571428571428572,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
3961,20029660,3.0,0.0,4.0,300.0,0.0,0.0,0.0,7.0,70.0,16.0,4.0,5.0,49.0,5.0,8.0,0.375,0.0,0.5,37.5,0.0,0.0,0.875,8.75,2.0,0.5,0.625
3962,20029677,28.0,23.0,279.0,459.0,0.0,0.0,0.0,18.0,20.0,51.0,0.0,22.0,1.0,1.0,14.0,2.0,1.6428571428571428,19.928571428571427,32.785714285714285,0.0,0.0,1.2857142857142858,1.4285714285714286,3.642857142857143,0.0,1.5714285714285714
3963,20029681,1.0,8.0,20.0,456.0,0.0,0.0,1.0,1.0,4.0,63.0,0.0,3.0,11.0,6.0,9.0,0.1111111111111111,0.8888888888888888,2.2222222222222223,50.666666666666664,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,7.0,0.0,0.3333333333333333
3964,20029683,29.0,13.0,16.0,203.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.9333333333333333,0.8666666666666667,1.0666666666666667,13.533333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
3965,20029691,10.0,8.0,55.0,54.0,0.0,0.0,0.0,2.0,33.0,13.0,1.0,0.0,9.0,3.0,15.0,0.6666666666666666,0.5333333333333333,3.6666666666666665,3.6,0.0,0.0,0.13333333333333333,2.2,0.8666666666666667,0.06666666666666667,0.0
3966,20029696,2.0,0.0,10.0,112.0,0.0,0.0,0.0,18.0,15.0,20.0,1.0,0.0,5.0,1.0,10.0,0.2,0.0,1.0,11.2,0.0,0.0,1.8,1.5,2.0,0.1,0.0
3967,20029705,33.0,48.0,78.0,168.0,0.0,0.0,8.0,6.0,79.0,3.0,1.0,0.0,0.0,0.0,12.0,2.75,4.0,6.5,14.0,0.0,0.6666666666666666,0.5,6.583333333333333,0.25,0.08333333333333333,0.0
3968,20029713,25.0,44.0,72.0,318.0,1.0,0.0,8.0,20.0,98.0,82.0,0.0,0.0,15.0,12.0,15.0,1.6666666666666667,2.933333333333333,4.8,21.2,0.06666666666666667,0.5333333333333333,1.3333333333333333,6.533333333333333,5.466666666666667,0.0,0.0
3969,20029721,11.0,10.0,56.0,349.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.75,2.5,14.0,87.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0
3970,20029725,51.0,27.0,56.0,302.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.375,3.375,7.0,37.75,0.0,0.0,0.125,0.0,0.0,0.0,0.0
3971,20029728,1.0,1.0,43.0,220.0,0.0,0.0,2.0,12.0,13.0,49.0,3.0,5.0,29.0,6.0,15.0,0.06666666666666667,0.06666666666666667,2.8666666666666667,14.666666666666666,0.0,0.13333333333333333,0.8,0.8666666666666667,3.2666666666666666,0.2,0.3333333333333333
3972,20029732,20.0,4.0,67.0,378.0,0.0,0.0,1.0,18.0,105.0,91.0,2.0,0.0,41.0,14.0,15.0,1.3333333333333333,0.26666666666666666,4.466666666666667,25.2,0.0,0.06666666666666667,1.2,7.0,6.066666666666666,0.13333333333333333,0.0
3973,20029738,37.0,34.0,47.0,604.0,0.0,0.0,1.0,7.0,109.0,71.0,5.0,29.0,45.0,14.0,15.0,2.466666666666667,2.2666666666666666,3.1333333333333333,40.266666666666666,0.0,0.06666666666666667,0.4666666666666667,7.266666666666667,4.733333333333333,0.3333333333333333,1.9333333333333333
3974,20029740,2.0,0.0,13.0,36.0,0.0,0.0,2.0,4.0,1.0,14.0,2.0,8.0,0.0,0.0,11.0,0.18181818181818182,0.0,1.1818181818181819,3.272727272727273,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,1.2727272727272727,0.18181818181818182,0.7272727272727273
3975,20029755,8.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
3976,20029758,32.0,56.0,53.0,771.0,4.0,1.0,14.0,17.0,121.0,84.0,0.0,27.0,67.0,14.0,15.0,2.1333333333333333,3.7333333333333334,3.533333333333333,51.4,0.26666666666666666,0.9333333333333333,1.1333333333333333,8.066666666666666,5.6,0.0,1.8
3977,20029759,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.0,1.3333333333333333,4.666666666666667,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0
3978,20029761,12.0,28.0,22.0,214.0,0.0,0.0,0.0,16.0,14.0,63.0,1.0,7.0,19.0,2.0,14.0,0.8571428571428571,2.0,1.5714285714285714,15.285714285714286,0.0,0.0,1.1428571428571428,1.0,4.5,0.07142857142857142,0.5
3979,20029770,21.0,20.0,87.0,328.0,0.0,0.0,19.0,114.0,81.0,156.0,6.0,10.0,7.0,4.0,15.0,1.4,1.3333333333333333,5.8,21.866666666666667,0.0,1.2666666666666666,7.6,5.4,10.4,0.4,0.6666666666666666
3980,20029771,10.0,0.0,17.0,99.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,8.5,49.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0
3981,20029775,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,20029776,11.0,8.0,9.0,31.0,0.0,0.0,2.0,3.0,24.0,22.0,0.0,12.0,33.0,2.0,9.0,1.2222222222222223,0.8888888888888888,1.0,3.4444444444444446,0.0,0.2222222222222222,0.3333333333333333,2.6666666666666665,2.4444444444444446,0.0,1.3333333333333333
3983,20029777,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0
3984,20029809,1.0,6.0,41.0,126.0,0.0,0.0,0.0,6.0,5.0,48.0,1.0,0.0,26.0,1.0,15.0,0.06666666666666667,0.4,2.7333333333333334,8.4,0.0,0.0,0.4,0.3333333333333333,3.2,0.06666666666666667,0.0
3985,20029815,2.0,2.0,31.0,152.0,0.0,0.0,0.0,26.0,52.0,15.0,1.0,7.0,89.0,12.0,10.0,0.2,0.2,3.1,15.2,0.0,0.0,2.6,5.2,1.5,0.1,0.7
3986,20029835,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,20029840,1.0,0.0,24.0,86.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,22.0,1.0,14.0,0.07142857142857142,0.0,1.7142857142857142,6.142857142857143,0.0,0.0,0.6428571428571429,0.0,1.0714285714285714,0.0,0.0
3988,20029841,2.0,0.0,8.0,4.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0
3989,20029848,3.0,9.0,11.0,2317.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,1.5,1.8333333333333333,386.1666666666667,0.0,2.1666666666666665,0.3333333333333333,0.0,0.0,0.0,0.0
3990,20029850,13.0,18.0,168.0,451.0,0.0,0.0,5.0,27.0,207.0,49.0,0.0,9.0,8.0,12.0,14.0,0.9285714285714286,1.2857142857142858,12.0,32.214285714285715,0.0,0.35714285714285715,1.9285714285714286,14.785714285714286,3.5,0.0,0.6428571428571429
3991,20029857,11.0,8.0,66.0,205.0,2.0,0.0,15.0,77.0,63.0,74.0,2.0,13.0,15.0,9.0,15.0,0.7333333333333333,0.5333333333333333,4.4,13.666666666666666,0.13333333333333333,1.0,5.133333333333334,4.2,4.933333333333334,0.13333333333333333,0.8666666666666667
3992,20029861,25.0,16.0,53.0,255.0,5.0,0.0,2.0,20.0,57.0,45.0,2.0,25.0,33.0,7.0,14.0,1.7857142857142858,1.1428571428571428,3.7857142857142856,18.214285714285715,0.35714285714285715,0.14285714285714285,1.4285714285714286,4.071428571428571,3.2142857142857144,0.14285714285714285,1.7857142857142858
3993,20029866,3.0,2.0,21.0,127.0,0.0,0.0,0.0,8.0,49.0,32.0,0.0,0.0,5.0,3.0,6.0,0.5,0.3333333333333333,3.5,21.166666666666668,0.0,0.0,1.3333333333333333,8.166666666666666,5.333333333333333,0.0,0.0
3994,20029872,24.0,20.0,59.0,343.0,1.0,0.0,3.0,31.0,168.0,68.0,2.0,36.0,14.0,9.0,14.0,1.7142857142857142,1.4285714285714286,4.214285714285714,24.5,0.07142857142857142,0.21428571428571427,2.2142857142857144,12.0,4.857142857142857,0.14285714285714285,2.5714285714285716
