login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class,actor_account
128,691702,50,46113.46667,0,139,446971865,3458,463,6,60,26,15,9.266666667,15,13586.06667,230.5333333,0,30.86666667,28832,0.000200954,8.67E-06,8.67E-05,0.04168269,0.000669363,5403.921875,646.1913729,3074.231111,0.390625,0.203125,2.78,1149.006645,0,20032894
35,161975,45,14725,0,773,131324827,1248,203,10,46,42,11,70.27272727,11,2135.181818,113.4545455,0,18.45454545,43895,0.004772341,6.17E-05,0.000283994,0.270998611,0.00125328,4627.857143,810.7721994,1338.636364,1.285714286,1.2,17.17777778,2792.672414,0,20032904
12,213244,33,42648.8,0,52,53930127,8530,51,24,26,39,5,10.4,5,1874.8,1706,0,10.2,0,0.000243852,0.000112547,0.000121926,0,0.000239163,17770.33333,252.9033736,8529.76,2.75,3.25,1.575757576,42648.8,1,20032908
87,403175,0,26878.33333,0,139,447869611,5091,442,110,165,170,15,9.266666667,15,7546.6,339.4,0.2,29.46666667,21904,0.000344763,0.000272834,0.000409252,0.054328765,0.001096298,4634.195402,1110.856603,1791.888889,0,1.954022989,0,1816.103604,0,20032915
205,684463,0,45630.86667,0,112,219132770,2916,532,255,11,246,15,7.466666667,15,1643.133333,194.4,0,35.46666667,66074,0.000163632,0.000372555,1.61E-05,0.096534071,0.000777252,3338.843902,320.1528351,3042.057778,0,1.2,0,4688.10274,0,20032937
58,323001,41,21533.4,0,280,199191957,3332,201,7,82,73,15,18.66666667,15,2410.733333,222.1333333,0,13.4,46271,0.00086687,2.17E-05,0.000253869,0.143253426,0.000622289,5568.982759,616.6914561,1435.56,0.706896552,1.25862069,6.829268293,909.8619718,0,20032943
32,116043,32,14505.375,0,129,102277067,821,79,6,12,12,8,16.125,8,222.25,102.625,0,9.875,8775,0.001111657,5.17E-05,0.00010341,0.075618521,0.000680782,3626.34375,881.3721379,1813.171875,1,0.375,4.03125,5802.15,0,20032959
28,194654,0,13903.85714,0,468,228525674,3019,291,81,25,79,14,33.42857143,14,8952.285714,215.6428571,0,20.78571429,13937,0.002404266,0.000416123,0.000128433,0.071598837,0.00149496,6951.928571,1174.009648,993.1326529,0,2.821428571,0,1063.68306,0,20032962
21,103158,0,34386,0,33,49342550,467,122,36,13,31,3,11,3,1203.333333,155.6666667,0,40.66666667,2428,0.000319898,0.000348979,0.00012602,0.023536711,0.001182652,4912.285714,478.3201497,11462,0,1.476190476,0,1322.538462,0,20032968
52,106846,29,17807.66667,0,26,21375375,849,111,4,14,11,6,4.333333333,6,5289.333333,141.5,0,18.5,0,0.000243341,3.74E-05,0.00013103,0,0.001038878,2054.730769,200.0577935,2967.944445,0.557692308,0.211538462,0.896551724,1124.694737,0,20033013
69,391840,0,26122.66667,321,217,343037790,3551,332,101,58,93,15,14.46666667,15,316.3333333,236.7333333,0.133333333,22.13333333,16251,0.000553797,0.000257758,0.00014802,0.041473561,0.000847285,5678.84058,875.4537311,1741.511111,0,1.347826087,0,2226.363636,0,20033015
17,1212597,0,80839.8,0,6130,1198352717,12006,169,0,129,131,15,408.6666667,15,2823,800.4,0,11.26666667,0,0.005055266,0,0.000106383,0,0.00013937,71329.23529,988.2530775,5389.32,0,7.705882353,0,0,0,20033024
17,76289,0,12714.83333,289,55,88362848,1099,81,10,16,20,6,9.166666667,6,3442.666667,183.1666667,0,13.5,15870,0.000720943,0.00013108,0.000209729,0.208024748,0.001061752,4487.588235,1158.264599,2119.138888,0,1.176470588,0,1467.096154,0,20033048
14,458816,34,76469.33333,0,930,71636237,603,110,50,40,73,6,155,6,3734.166667,100.5,0,18.33333333,0,0.002026956,0.000108976,8.72E-05,0,0.000239748,32772.57143,156.1328223,12744.88889,2.428571429,5.214285714,27.35294118,458816,0,20033052
1,16141,14,16141,0,5,185594,78,5,0,1,1,1,5,1,127,78,0,5,3188,0.00030977,0,6.20E-05,0.197509448,0.00030977,16141,11.49829626,16141,14,1,0.357142857,16141,0,20033055
164,486127,42,34723.35714,310,406,331343542,4938,804,236,299,402,14,29,14,1529,352.7142857,0,57.42857143,32688,0.000835173,0.00048547,0.000615066,0.067241688,0.001653889,2964.189024,681.5987221,2480.239796,0.256097561,2.451219512,9.666666667,3797.867188,0,20033056
26,1135776,0,75718.4,0,291,358115085,21658,277,175,82,201,15,19.4,15,1288.266667,1443.866667,0,18.46666667,25763,0.000256212,0.00015408,7.22E-05,0.02268317,0.000243886,43683.69231,315.304325,5047.893333,0,7.730769231,0,1381.722628,0,20033063
33,227058,0,22705.8,0,95,182225237,1951,274,102,52,103,10,9.5,10,108.5,195.1,0,27.4,6717,0.000418395,0.000449224,0.000229016,0.02958275,0.00120674,6880.545455,802.5492914,2270.58,0,3.121212121,0,5280.418605,0,20033072
27,55037,39,5003.363636,0,208,45261487,436,104,21,22,34,11,18.90909091,11,48.90909091,39.63636364,0,9.454545455,3069,0.003779276,0.000381561,0.000399731,0.055762487,0.001889638,2038.407407,822.3828879,454.8512396,1.444444444,1.259259259,5.333333333,2392.913043,0,20033103
35,967978,38,64531.86667,0,166,188930349,1034,331,160,154,295,15,11.06666667,15,2270.933333,68.93333333,0,22.06666667,0,0.000171492,0.000165293,0.000159095,0,0.00034195,27656.51429,195.1804163,4302.124445,1.085714286,8.428571429,4.368421053,241994.5,1,20033108
88,386569,34,27612.07143,0,328,533528521,4764,474,65,74,91,14,23.42857143,14,2089.285714,340.2857143,0.5,33.85714286,17866,0.00084849,0.000168146,0.000191428,0.046216846,0.001226172,4392.829545,1380.163751,1972.290816,0.386363636,1.034090909,9.647058824,1972.290816,0,20033113
35,892668,28,68666.76923,0,2434,152706233,59220,1266,0,3,1054,13,187.2307692,13,10175.76923,4555.384615,0,97.38461538,0,0.002726658,0,3.36E-06,0,0.00141822,25504.8,171.0672198,5282.059172,0.8,30.11428571,86.92857143,370.8633153,1,20033126
29,212955,33,16381.15385,0,190,57149838,646,213,19,48,56,13,14.61538462,13,693.3846154,49.69230769,0.076923077,16.38461538,7824,0.000892207,8.92E-05,0.0002254,0.036740156,0.001000211,7343.275862,268.3657956,1260.088758,1.137931034,1.931034483,5.757575758,985.9027778,0,20033132
662,1115975,0,74398.33333,0,0,17479904,661,47,0,1,1,15,0,15,117485,44.06666667,0,3.133333333,0,0,0,8.96E-07,0,4.21E-05,1685.76284,15.6633473,4959.888889,0,0.001510574,0,92997.91667,0,20033134
1,14563,0,14563,0,10,3869026,25,16,3,7,7,1,10,1,196,25,0,16,3238,0.000686672,0.000206002,0.00048067,0.222344297,0.001098675,14563,265.675067,14563,0,7,0,2080.428571,0,20033150
42,169732,10,14144.33333,0,38,114825548,936,263,82,37,76,12,3.166666667,12,3003.416667,78,0.166666667,21.91666667,22809,0.000223882,0.000483115,0.000217991,0.134382438,0.001549502,4041.238095,676.5108995,1178.694444,0.238095238,1.80952381,3.8,3202.490566,0,20033152
10,84125,23,14020.83333,0,33,8609150,963,89,0,14,14,6,5.5,6,7120.166667,160.5,0,14.83333333,4674,0.000392273,0,0.000166419,0.055560178,0.001057949,8412.5,102.3375929,2336.805555,2.3,1.4,1.434782609,1121.666667,0,20033153
7,37518,20,12506,0,17,3939449,444,46,0,1,1,3,5.666666667,3,11573,148,0,15.33333333,540,0.000453116,0,2.67E-05,0.014393091,0.001226078,5359.714286,105.0015726,4168.666667,2.857142857,0.142857143,0.85,1339.928571,0,20033159
7,24699,0,6174.75,0,0,0,7,2,0,0,0,4,0,4,4425.75,1.75,0,0.5,0,0,0,0,0,8.10E-05,3528.428571,0,1543.6875,0,0,0,0,0,20033170
54,234502,22,21318.36364,0,89,22592113,1319,199,18,21,29,11,8.090909091,11,680.4545455,119.9090909,0,18.09090909,2992,0.000379528,7.68E-05,8.96E-05,0.012758953,0.000848607,4342.62963,96.34081159,1938.033058,0.407407407,0.537037037,4.045454545,1033.048458,0,20033186
21,90466,43,10051.77778,0,376,61775195,437,66,5,15,21,9,41.77777778,9,231.2222222,48.55555556,0,7.333333333,4092,0.004156258,5.53E-05,0.000165808,0.045232463,0.000729556,4307.904762,682.8553821,1116.864198,2.047619048,1,8.744186047,5654.125,0,20033189
82,191672,0,14744,216,681,198240434,2227,436,171,35,169,13,52.38461538,13,261.0769231,171.3076923,0.461538462,33.53846154,15904,0.003552945,0.000892149,0.000182604,0.082975082,0.002274719,2337.463415,1034.269137,1134.153846,0,2.06097561,0,1095.268571,0,20033192
8,13264,10,3316,0,124,220050,197,5,0,1,1,4,31,4,77.25,49.25,0,1.25,0,0.009348613,0,7.54E-05,0,0.00037696,1658,16.59001809,829,1.25,0.125,12.4,3316,1,20033229
97,193310,40,24163.75,362,314,176000442,1779,280,3,35,19,8,39.25,8,1367.375,222.375,0,35,45402,0.001624334,1.55E-05,0.000181056,0.234866277,0.001448451,1992.886598,910.4569965,3020.46875,0.412371134,0.195876289,7.85,9205.238095,0,20033235
3,22691,16,7563.666667,0,150,1511059,334,20,0,2,2,3,50,3,353.3333333,111.3333333,0,6.666666667,1779,0.00661055,0,8.81E-05,0.078401128,0.000881407,7563.666667,66.59287823,2521.222222,5.333333333,0.666666667,9.375,306.6351351,0,20033273
77,659341,0,43956.06667,373,41,444992039,4811,779,320,159,281,15,2.733333333,15,1868.666667,320.7333333,0.133333333,51.93333333,60385,6.22E-05,0.000485333,0.00024115,0.091583869,0.001181483,8562.87013,674.9042438,2930.404445,0,3.649350649,0,4199.624204,0,20033274
12,10431,35,2086.2,0,23,4044313,19,5,0,2,2,5,4.6,5,51.2,3.8,0,1,0,0.002204966,0,0.000191736,0,0.00047934,869.25,387.7205445,417.24,2.916666667,0.166666667,0.657142857,5215.5,0,20033275
41,174428,31,24918.28571,0,88,38417267,1668,249,13,41,51,7,12.57142857,7,3563.571429,238.2857143,0,35.57142857,11903,0.000504506,7.45E-05,0.000235054,0.068240191,0.001427523,4254.341463,220.2471335,3559.755101,0.756097561,1.243902439,2.838709677,755.0995671,0,20033291
6,76165,18,15233,0,23,2740456,420,54,0,13,12,5,4.6,5,4271.6,84,0,10.8,14395,0.000301976,0,0.000170682,0.188997571,0.000708987,12694.16667,35.98051599,3046.6,3,2,1.277777778,1120.073529,0,20033297
43,3931,0,280.7857143,0,0,0,12,0,0,0,0,14,0,14,0,0.857142857,0,0,17,0,0,0,0.004324599,0,91.41860465,0,20.05612245,0,0,0,0,0,20033298
3,16766,0,8383,282,2,24576510,263,10,0,2,2,2,1,2,46,131.5,0,5,0,0.000119289,0,0.000119289,0,0.000596445,5588.666667,1465.85411,4191.5,0,0.666666667,0,16766,0,20033299
16,115571,32,11557.1,0,214,32747978,394,135,14,44,50,10,21.4,10,123.1,39.4,0.1,13.5,5479,0.001851676,0.000121138,0.000380718,0.047408087,0.001168113,7223.1875,283.3580916,1155.71,2,3.125,6.6875,8890.076923,0,20033300
25,116910,0,12990,0,37,83164875,638,81,15,8,15,9,4.111111111,9,8338.222222,70.88888889,0.111111111,9,0,0.000316483,0.000128304,6.84E-05,0,0.000692841,4676.4,711.358096,1443.333333,0,0.6,0,2718.837209,0,20033311
24,62929,15,12585.8,0,17,1703825,327,73,0,14,15,5,3.4,5,8247.4,65.4,0,14.6,3318,0.000270146,0,0.000222473,0.052726088,0.001160038,2622.041667,27.07535476,2517.16,0.625,0.625,1.133333333,1123.732143,0,20033322
28,140987,47,10070.5,0,185,162487558,1433,221,76,61,106,14,13.21428571,14,126.5714286,102.3571429,0,15.78571429,25737,0.001312178,0.000539057,0.000432664,0.182548746,0.00156752,5035.25,1152.500287,719.3214286,1.678571429,3.785714286,3.936170213,5639.48,0,20033327
4,20349,26,5087.25,0,9,4337386,124,41,9,5,11,4,2.25,4,28.75,31,0,10.25,0,0.000442282,0.000442282,0.000245712,0,0.002014841,5087.25,213.1498354,1271.8125,6.5,2.75,0.346153846,2543.625,0,20033344
30,34784,0,5797.333333,0,11,8515435,45,45,13,18,18,6,1.833333333,6,240.8333333,7.5,0,7.5,0,0.000316237,0.000373735,0.000517479,0,0.001293698,1159.466667,244.8089639,966.2222222,0,0.6,0,3864.888889,0,20033347
30,527292,19,65911.5,0,147,3063385,89,105,13,6,18,8,18.375,8,4177.125,11.125,0,13.125,0,0.000278783,2.47E-05,1.14E-05,0,0.000199131,17576.4,5.809655751,8238.9375,0.633333333,0.6,7.736842105,75327.42857,1,20033370
72,294404,50,21028.85714,0,153,424315535,4615,485,10,21,72,14,10.92857143,14,325.8571429,329.6428571,0,34.64285714,19672,0.000519694,3.40E-05,7.13E-05,0.066819744,0.001647396,4088.944444,1441.269599,1502.061224,0.694444444,1,3.06,3504.809524,0,20033401
133,359885,0,23992.33333,0,134,324079682,3659,362,31,22,37,15,8.933333333,15,10825.13333,243.9333333,0,24.13333333,32057,0.000372341,8.61E-05,6.11E-05,0.089075677,0.001005877,2705.902256,900.5090015,1599.488889,0,0.278195489,0,1781.608911,0,20033415
475,648704,0,43246.93333,149,167,658361240,6616,803,35,146,78,15,11.13333333,15,3209.666667,441.0666667,0.066666667,53.53333333,187762,0.000257436,5.40E-05,0.000225064,0.289441718,0.001237853,1365.692632,1014.886975,2883.128889,0,0.164210526,0,728.0628507,0,20033428
94,233478,28,19456.5,0,334,30184144,814,140,12,12,24,12,27.83333333,12,2997.916667,67.83333333,0,11.66666667,368,0.001430542,5.14E-05,5.14E-05,0.001576166,0.000599628,2483.808511,129.2804633,1621.375,0.29787234,0.255319149,11.92857143,617.6666667,0,20033430
75,303516,40,23347.38462,0,202,75824127,2545,484,198,127,227,13,15.53846154,13,4962.846154,195.7692308,0.615384615,37.23076923,46616,0.000665533,0.000652354,0.000418429,0.153586631,0.001594644,4046.88,249.8192089,1795.952663,0.533333333,3.026666667,5.05,10839.85714,0,20033448
191,329977,0,21998.46667,317,295,437533282,4921,405,129,47,97,15,19.66666667,15,17748.26667,328.0666667,0,27,86174,0.000894002,0.000390936,0.000142434,0.261151535,0.001227358,1727.628272,1325.950845,1466.564445,0,0.507853403,0,1254.665399,0,20033452
27,187558,0,14427.53846,0,255,249029244,2710,270,57,31,69,13,19.61538462,13,8599.615385,208.4615385,0,20.76923077,26487,0.001359579,0.000303906,0.000165282,0.141220316,0.001439555,6946.592593,1327.745252,1109.810651,0,2.555555556,0,5683.575758,0,20033473
2,18117,10,9058.5,0,87,270631,138,11,0,1,1,2,43.5,2,144,69,0,5.5,0,0.00480212,0,5.52E-05,0,0.000607165,9058.5,14.93795882,4529.25,5,0.5,8.7,489.6486486,0,20033478
3,29198,15,9732.666667,0,25,1108439,487,22,0,2,2,3,8.333333333,3,175.3333333,162.3333333,0,7.333333333,1208,0.000856223,0,6.85E-05,0.041372697,0.000753476,9732.666667,37.96283992,3244.222222,5,0.666666667,1.666666667,399.9726027,0,20033486
20,1066160,0,71077.33333,0,5005,1382875212,8321,50,0,13,13,15,333.6666667,15,4330.133333,554.7333333,0,3.333333333,0,0.004694417,0,1.22E-05,0,4.69E-05,53308,1297.061616,4738.488889,0,0.65,0,0,0,20033498
32,330081,37,82520.25,0,2545,129117744,3853,137,38,11,62,4,636.25,4,4445,963.25,0,34.25,52,0.007710229,0.000115123,3.33E-05,0.000157537,0.00041505,10315.03125,391.1698765,20630.0625,1.15625,1.9375,68.78378378,27506.75,1,20033521
3,11169,21,5584.5,0,19,1498469,45,16,1,4,4,2,9.5,2,43.5,22.5,0,8,2150,0.001701137,8.95E-05,0.000358134,0.19249709,0.001432536,3723,134.1632196,2792.25,7,1.333333333,0.904761905,1241,0,20033538
31,114621,20,38207,0,223,7044527,999,140,1,8,9,3,74.33333333,3,11958.66667,333,0,46.66666667,317,0.001945542,8.72E-06,6.98E-05,0.002765636,0.001221417,3697.451613,61.45930501,12735.66667,0.64516129,0.290322581,11.15,353.7685185,0,20033563
10,32506,0,8126.5,0,64,6239179,19,38,2,8,8,4,16,4,86,4.75,0,9.5,2016,0.001968867,6.15E-05,0.000246108,0.06201932,0.001169015,3250.6,191.9393035,2031.625,0,0.8,0,0,0,20033565
22,220984,0,18415.33333,0,151,244583502,3527,308,46,38,46,12,12.58333333,12,8811.166667,293.9166667,0,25.66666667,9067,0.000683307,0.00020816,0.000171958,0.04103012,0.001393766,10044.72727,1106.792809,1534.611111,0,2.090909091,0,648.0469208,0,20033566
16,60551,0,8650.142857,0,38,85421826,837,84,0,7,4,7,5.428571429,7,51.57142857,119.5714286,0,12,223,0.00062757,0,0.000115605,0.003682846,0.00138726,3784.4375,1410.741788,1235.734694,0,0.25,0,1081.267857,0,20033609
32,173178,0,13321.38462,0,391,239733972,2014,260,24,100,75,13,30.07692308,13,568.4615385,154.9230769,0,20,8097,0.002257793,0.000138586,0.000577441,0.046755362,0.001501345,5411.8125,1384.321172,1024.721894,0,2.34375,0,11545.2,0,20033611
6,14091,17,4697,0,39,1216205,214,7,0,0,0,3,13,3,178.3333333,71.33333333,0,2.333333333,0,0.002767724,0,0,0,0.000496771,2348.5,86.31076574,1565.666667,2.833333333,0,2.294117647,454.5483871,0,20033630
37,133621,0,14846.77778,0,172,123099496,1644,229,83,56,81,9,19.11111111,9,2259.555556,182.6666667,0,25.44444444,3833,0.001287223,0.00062116,0.000419096,0.028685611,0.001713802,3611.378378,921.2586046,1649.641976,0,2.189189189,0,5344.84,0,20033651
21,47961,40,6851.571429,0,56,27587721,810,68,10,16,18,7,8,7,117.4285714,115.7142857,0.142857143,9.714285714,2832,0.001167615,0.000208503,0.000333604,0.059047976,0.001417819,2283.857143,575.2115469,978.7959184,1.904761905,0.857142857,1.4,3996.75,0,20033665
22,65042,0,8130.25,0,55,63088348,395,86,15,18,21,8,6.875,8,70.75,49.375,0,10.75,7012,0.000845607,0.00023062,0.000276744,0.107807263,0.001322223,2956.454545,969.9632238,1016.28125,0,0.954545455,0,1586.390244,0,20033695
59,209249,35,14946.35714,0,146,71306134,672,126,8,55,51,14,10.42857143,14,213.9285714,48,0,9,21324,0.000697733,3.82E-05,0.000262845,0.101907297,0.000602153,3546.59322,340.7716835,1067.596939,0.593220339,0.86440678,4.171428571,2377.829545,0,20033700
37,232356,0,16596.85714,0,53,110444821,1631,229,85,47,64,14,3.785714286,14,2474.714286,116.5,0,16.35714286,34820,0.000228098,0.000365818,0.000202276,0.149856255,0.000985557,6279.891892,475.3258836,1185.489796,0,1.72972973,0,2766.142857,0,20033719
3,15533,11,7766.5,0,19,397909,133,17,0,4,3,2,9.5,2,204.5,66.5,0,8.5,0,0.001223202,0,0.000257516,0,0.001094444,5177.666667,25.61700895,3883.25,3.666666667,1,1.727272727,228.4264706,0,20033724
41,215647,0,15403.35714,100,155,331598901,3746,220,48,56,58,14,11.07142857,14,11612.64286,267.5714286,0,15.71428571,29595,0.000718767,0.000222586,0.000259684,0.137238172,0.001020186,5259.682927,1537.693086,1100.239796,0,1.414634146,0,543.1914358,0,20033742
338,374004,50,24933.6,0,57,243006711,1631,547,43,44,62,15,3.8,15,6173.733333,108.7333333,0.333333333,36.46666667,45169,0.000152405,0.000114972,0.000117646,0.120771436,0.001462551,1106.52071,649.743615,1662.24,0.147928994,0.183431953,1.14,932.6783042,0,20033751
4,40917,35,13639,0,46,32009243,120,44,3,7,7,3,15.33333333,3,204.3333333,40,0,14.66666667,2310,0.001124227,7.33E-05,0.000171078,0.056455752,0.001075348,10229.25,782.2969182,4546.333333,8.75,1.75,1.314285714,2406.882353,0,20033755
69,264929,50,20379.15385,0,213,387660672,3001,426,18,53,56,13,16.38461538,13,1263.769231,230.8461538,0,32.76923077,18073,0.000803989,6.79E-05,0.000200054,0.068218277,0.001607978,3839.550725,1463.262504,1567.627219,0.724637681,0.811594203,4.26,1055.494024,0,20033775
13,74521,43,10645.85714,0,37,61021098,872,113,7,40,40,7,5.285714286,7,58.28571429,124.5714286,0.142857143,16.14285714,0,0.000496504,9.39E-05,0.000536761,0,0.001516351,5732.384615,818.8443258,1520.836734,3.307692308,3.076923077,0.860465116,4657.5625,0,20033804
5,42726,38,10681.5,0,138,54871802,526,30,3,22,20,4,34.5,4,103,131.5,0,7.5,333,0.003229883,7.02E-05,0.000514909,0.007793849,0.000702149,8545.2,1284.271919,2670.375,7.6,4,3.631578947,2670.375,0,20033819
6,197791,33,65930.33333,0,1129,64953586,2784,179,79,47,105,3,376.3333333,3,5263,928,0,59.66666667,7,0.005708045,0.000399412,0.000237625,3.54E-05,0.000904996,32965.16667,328.3950534,21976.77778,5.5,17.5,34.21212121,516.4255875,1,20033822
43,271660,0,19404.28571,0,94,158245624,1631,327,84,64,98,14,6.714285714,14,3471.071429,116.5,0,23.35714286,70087,0.000346021,0.00030921,0.000235589,0.257995288,0.001203711,6317.674419,582.5135243,1386.020408,0,2.279069767,0,10061.48148,0,20033857
71,298388,10,19892.53333,0,106,216013716,1849,222,8,12,14,15,7.066666667,15,1993.133333,123.2666667,0,14.8,41174,0.000355242,2.68E-05,4.02E-05,0.137988123,0.000743998,4202.647887,723.9356677,1326.168889,0.14084507,0.197183099,10.6,1976.07947,0,20033874
16,109814,0,12201.55556,0,85,111094453,1044,189,74,23,56,9,9.444444444,9,191.7777778,116,0,21,9650,0.000774036,0.000673867,0.000209445,0.087875863,0.001721092,6863.375,1011.660198,1355.728396,0,3.5,0,2967.945946,0,20033895
155,340198,0,26169.07692,0,148,310357017,2602,451,137,46,100,13,11.38461538,13,3389.769231,200.1538462,0.153846154,34.69230769,32117,0.000435041,0.000402707,0.000135215,0.094406787,0.001325699,2194.825806,912.2834849,2013.005917,0,0.64516129,0,3697.804348,0,20033903
4,16673,22,5557.666667,0,13,1468999,102,28,0,4,3,3,4.333333333,3,211.6666667,34,0,9.333333333,0,0.000779704,0,0.000239909,0,0.001679362,4168.25,88.10645955,1852.555556,5.5,0.75,0.590909091,2778.833333,0,20033917
5,18619,11,9309.5,0,30,344930,112,17,0,5,5,2,15,2,134,56,0,8.5,0,0.001611257,0,0.000268543,0,0.000913046,3723.8,18.52569955,4654.75,2.2,1,2.727272727,1241.266667,0,20033922
6,38211,31,7642.2,0,29,6630877,65,19,0,10,7,5,5.8,5,117.2,13,0.2,3.8,0,0.000758944,0,0.000261705,0,0.000497239,6368.5,173.5331972,1528.44,5.166666667,1.166666667,0.935483871,1273.7,0,20033929
42,241406,0,20117.16667,0,125,290290710,3484,287,47,58,61,12,10.41666667,12,2786.5,290.3333333,0,23.91666667,39621,0.0005178,0.000194693,0.000240259,0.164125995,0.001188869,5747.761905,1202.499979,1676.430556,0,1.452380952,0,1664.868966,0,20033931
30,168158,21,18684.22222,0,35,183945851,1700,190,38,59,49,9,3.888888889,9,4006.333333,188.8888889,0.222222222,21.11111111,5360,0.000208138,0.000225978,0.000350861,0.031874784,0.00112989,5605.266667,1093.887005,2076.024691,0.7,1.633333333,1.666666667,554.9768977,0,20033946
