actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday
20014711,287,375600488,10054,0,4493,0,2,108,111,475,130,161,14,20.5,718.1428571,0,320.9285714,0.142857143,33.92857143
20014722,2411,198274435,54539,0,1661,0,7,650,93,815,509,75,14,172.2142857,3895.642857,0,118.6428571,0.5,58.21428571
20014727,2649,26099,22616,0,9,0,0,2082,75,2032,1965,1,13,203.7692308,1739.692308,0,0.692307692,0,156.3076923
20014730,63,437918192,146649,0,4759,119,0,38,121,417,80,243,15,4.2,9776.6,0,317.2666667,0,27.8
20014733,98,32446388,1786,0,600,0,0,16,42,103,46,33,12,8.166666667,148.8333333,0,50,0,8.583333333
20014734,2,5845604,1199,0,229,0,0,0,15,60,13,9,3,0.666666667,399.6666667,0,76.33333333,0,20
20014738,333,273090730,63003,0,3298,0,0,12,53,344,43,474,15,22.2,4200.2,0,219.8666667,0,22.93333333
20014753,190,417539434,33405,0,3650,0,0,29,82,368,67,205,15,12.66666667,2227,0,243.3333333,0,24.53333333
20014757,5628,236366714,36337,0,1166,0,0,175,96,340,267,7,15,375.2,2422.466667,0,77.73333333,0,22.66666667
20014759,9,26008,486,0,67,0,0,0,2,2,1,10,2,4.5,243,0,33.5,0,1
20014761,337,421935659,83299,0,3505,0,5,99,128,582,141,166,14,24.07142857,5949.928571,0,250.3571429,0.357142857,41.57142857
20014780,8365,1256677875,82632,0,54,0,0,0,1,39,1,0,13,643.4615385,6356.307692,0,4.153846154,0,3
20014781,274,28236697,948,0,319,0,0,7,22,80,20,2,7,39.14285714,135.4285714,0,45.57142857,0,11.42857143
20014785,1018,37326051,16463,0,649,0,0,1,9,44,9,7,3,339.3333333,5487.666667,0,216.3333333,0,14.66666667
20014798,198,5195186,5633,0,77,0,0,7,47,73,52,6,3,66,1877.666667,0,25.66666667,0,24.33333333
20014801,5,20922468,318,0,350,0,0,5,3,32,5,3,2,2.5,159,0,175,0,16
20014802,163,139650578,28341,0,2542,0,0,6,39,259,41,211,13,12.53846154,2180.076923,0,195.5384615,0,19.92307692
20014815,182,313568802,6253,0,2916,0,0,166,56,351,146,180,13,14,481,0,224.3076923,0,27
20014816,26,2729718,242,0,244,0,0,0,0,7,0,4,4,6.5,60.5,0,61,0,1.75
20014821,26,62220359,1783,0,757,0,0,3,9,53,7,22,9,2.888888889,198.1111111,0,84.11111111,0,5.888888889
20014823,25,17613226,126,0,243,0,0,2,3,17,3,1,2,12.5,63,0,121.5,0,8.5
20014827,17,14169750,12149,0,465,0,0,0,16,85,12,129,8,2.125,1518.625,0,58.125,0,10.625
20014840,137,74009217,186022,0,893,0,1,104,74,483,139,765,11,12.45454545,16911.09091,0,81.18181818,0.090909091,43.90909091
20014841,4,116564,0,0,0,0,0,0,1,1,1,0,1,4,0,0,0,0,1
20014842,5,2575584,403,0,138,0,0,0,5,20,4,20,4,1.25,100.75,0,34.5,0,5
20014848,138,296513243,160770,0,3246,0,0,36,78,307,60,72,14,9.857142857,11483.57143,0,231.8571429,0,21.92857143
20014859,7549,1590210483,67642,0,3762,0,0,0,1,39,2,0,14,539.2142857,4831.571429,0,268.7142857,0,2.785714286
20014860,1,39968,3,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0
20014868,43,84666809,25402,0,1164,0,4,21,51,216,50,56,13,3.307692308,1954,0,89.53846154,0.307692308,16.61538462
20014883,319,355275962,132925,0,4196,0,1,113,28,498,90,6112,14,22.78571429,9494.642857,0,299.7142857,0.071428571,35.57142857
20014890,673,559363790,15913,0,5110,0,0,14,87,498,69,176,15,44.86666667,1060.866667,0,340.6666667,0,33.2
20014892,46,67216730,1939,0,820,379,0,732,37,824,741,15,15,3.066666667,129.2666667,0,54.66666667,0,54.93333333
20014898,183,280373888,23194,0,2861,0,0,50,46,371,61,249,13,14.07692308,1784.153846,0,220.0769231,0,28.53846154
20014900,1017,106370110,4836,0,710,0,0,19,7,38,17,0,6,169.5,806,0,118.3333333,0,6.333333333
20014901,2,1,1437,0,11,0,0,0,0,0,0,1,7,0.285714286,205.2857143,0,1.571428571,0,0
20014903,16,1390420,21022,0,173,0,0,14,2,42,12,47,2,8,10511,0,86.5,0,21
20014914,53,97997674,1218,0,1028,0,0,59,22,148,54,98,8,6.625,152.25,0,128.5,0,18.5
20014918,314,745630595,105429,0,8232,0,4,217,148,962,203,868,15,20.93333333,7028.6,0,548.8,0.266666667,64.13333333
20014924,20,121982,11,0,25,0,2,8,1,12,7,0,6,3.333333333,1.833333333,0,4.166666667,0.333333333,2
20014927,167,15810448,30674,0,100,0,0,19,30,129,46,10,7,23.85714286,4382,0,14.28571429,0,18.42857143
20014937,95,29333803,20387,0,133,0,0,0,7,33,6,2,6,15.83333333,3397.833333,0,22.16666667,0,5.5
20014938,26,53747816,20214,0,460,0,0,0,11,37,6,52,2,13,10107,0,230,0,18.5
20014941,52,533225733,24389,0,25,0,0,0,52,62,52,1174,11,4.727272727,2217.181818,0,2.272727273,0,5.636363636
20014945,76,49584994,40242,0,570,196,0,4,16,95,22,10,7,10.85714286,5748.857143,0,81.42857143,0,13.57142857
20014949,15,410011,556,0,167,0,0,0,0,31,0,51,1,15,556,0,167,0,31
20014950,15,111444226,34515,0,955,0,0,19,16,103,26,29,6,2.5,5752.5,0,159.1666667,0,17.16666667
20014952,24,28531226,29636,0,318,67,0,3,15,38,8,137,9,2.666666667,3292.888889,0,35.33333333,0,4.222222222
20014955,40,70256615,1464,0,649,0,0,2,8,26,4,7,5,8,292.8,0,129.8,0,5.2
20014959,243,88944688,1668,0,607,0,11,100,84,225,131,7,11,22.09090909,151.6363636,0,55.18181818,1,20.45454545
20014962,160,157584725,3431,0,916,0,3,20,41,215,47,57,13,12.30769231,263.9230769,0,70.46153846,0.230769231,16.53846154
20014963,42,131395694,3406,0,781,0,4,16,21,117,31,81,5,8.4,681.2,0,156.2,0.8,23.4
20014966,52,141002642,27059,0,1194,0,0,21,49,105,36,13,8,6.5,3382.375,0,149.25,0,13.125
20014971,171,84075844,71184,0,413,0,0,7,44,157,43,35,10,17.1,7118.4,0,41.3,0,15.7
20014974,480,319153323,24222,0,2600,0,0,393,74,451,192,33,15,32,1614.8,0,173.3333333,0,30.06666667
20014981,506,538864231,142512,0,6091,0,5,428,106,736,300,89,15,33.73333333,9500.8,0,406.0666667,0.333333333,49.06666667
20014990,158,8910278,11437,0,968,0,0,0,36,136,38,386,15,10.53333333,762.4666667,0,64.53333333,0,9.066666667
20014992,173,173571249,102057,0,1240,0,0,48,45,209,53,17,12,14.41666667,8504.75,0,103.3333333,0,17.41666667
20014997,15,35470,222,0,54,0,0,0,0,5,0,15,1,15,222,0,54,0,5
20015002,13,32151,91,0,33,0,0,0,0,6,0,13,1,13,91,0,33,0,6
20015003,3547,368237881,74189,0,2157,0,0,148,64,313,175,197,12,295.5833333,6182.416667,0,179.75,0,26.08333333
20015005,221,310945055,1827,0,3165,0,0,73,74,306,83,188,14,15.78571429,130.5,0,226.0714286,0,21.85714286
20015006,159,326632928,44730,0,3786,0,1,339,119,788,232,70,15,10.6,2982,0,252.4,0.066666667,52.53333333
20015014,2,1475224440,65677,0,141,0,0,0,1,25,1,0,14,0.142857143,4691.214286,0,10.07142857,0,1.785714286
20015015,17,1956336,45,0,23,0,0,0,1,2,1,2,1,17,45,0,23,0,2
20015016,13,91303441,28647,0,472,0,0,4,86,106,45,312,10,1.3,2864.7,0,47.2,0,10.6
20015022,48,16826386,7503,0,264,0,0,15,3,25,9,3,3,16,2501,0,88,0,8.333333333
20015026,11,14400711,12127,0,173,0,0,0,9,21,5,0,2,5.5,6063.5,0,86.5,0,10.5
20015030,62,497367379,250064,0,4762,0,1,32,101,457,95,3514,15,4.133333333,16670.93333,0,317.4666667,0.066666667,30.46666667
20015042,59,146791540,3122,0,1342,0,0,39,55,297,88,6,14,4.214285714,223,0,95.85714286,0,21.21428571
20015046,94,6983341,196,0,132,0,0,1,20,27,20,9,5,18.8,39.2,0,26.4,0,5.4
20015049,156,254105724,87962,0,2603,0,0,27,46,253,35,274,15,10.4,5864.133333,0,173.5333333,0,16.86666667
20015050,103,147929422,27551,0,1499,0,1,144,31,303,78,23,12,8.583333333,2295.916667,0,124.9166667,0.083333333,25.25
20015055,358,11019428,2068,0,168,0,0,6,18,73,23,43,7,51.14285714,295.4285714,0,24,0,10.42857143
20015061,56,181528325,14490,0,1203,0,0,2,45,120,43,173,12,4.666666667,1207.5,0,100.25,0,10
20015063,79,473129052,176956,0,3479,367,5,50,143,538,102,55,15,5.266666667,11797.06667,0,231.9333333,0.333333333,35.86666667
20015077,13,23537585,18012,0,219,0,0,4,0,12,1,3,7,1.857142857,2573.142857,0,31.28571429,0,1.714285714
20015089,447,512874428,18255,0,3532,0,1,3,57,385,54,170,13,34.38461538,1404.230769,0,271.6923077,0.076923077,29.61538462
20015092,375,35734386,5027,0,960,0,0,12,75,262,79,24,13,28.84615385,386.6923077,0,73.84615385,0,20.15384615
20015119,164,251239608,77028,0,2024,0,1,14,22,205,23,139,13,12.61538462,5925.230769,0,155.6923077,0.076923077,15.76923077
20015123,182,15952247,6062,0,1936,0,0,5,8,158,17,418,15,12.13333333,404.1333333,0,129.0666667,0,10.53333333
20015127,80,6903285,14856,0,42,0,0,1,6,57,7,10,3,26.66666667,4952,0,14,0,19
20015129,265,24891812,20830,0,2294,0,0,4,72,268,71,168,10,26.5,2083,0,229.4,0,26.8
20015136,4,205981,15,0,4,0,0,0,2,3,2,0,2,2,7.5,0,2,0,1.5
20015156,11,12815,44,0,16,0,0,0,1,1,1,12,1,11,44,0,16,0,1
20015157,189,180214591,39489,0,1285,0,0,5,67,119,38,147,14,13.5,2820.642857,0,91.78571429,0,8.5
20015159,450,78703923,54229,0,1856,0,1,60,128,406,169,107,14,32.14285714,3873.5,0,132.5714286,0.071428571,29
20015167,66,91764951,20650,0,1148,0,0,14,17,125,23,117,11,6,1877.272727,0,104.3636364,0,11.36363636
20015173,16,8518739,20121,0,101,0,0,2,11,18,9,5,3,5.333333333,6707,0,33.66666667,0,6
20015178,89,33117215,14409,0,1973,0,4,8,60,339,208,124,11,8.090909091,1309.909091,0,179.3636364,0.363636364,30.81818182
20015182,12,8284,3,0,0,0,0,0,0,4,0,0,2,6,1.5,0,0,0,2
20015186,163,94696871,22910,0,775,0,0,23,11,104,22,24,10,16.3,2291,0,77.5,0,10.4
20015194,33,554667,10550,0,287,0,0,0,10,25,10,28,2,16.5,5275,0,143.5,0,12.5
20015196,21,8479352,2767,0,136,0,0,5,6,39,7,3,4,5.25,691.75,0,34,0,9.75
20015197,46,21302294,280,0,855,0,0,6,10,64,14,5,7,6.571428571,40,0,122.1428571,0,9.142857143
20015200,69,543135911,172028,0,5802,0,0,63,40,340,57,917,15,4.6,11468.53333,0,386.8,0,22.66666667
20015206,45,57346319,1990,0,438,0,2,16,22,66,30,19,3,15,663.3333333,0,146,0.666666667,22
20015208,49,29562928,777,0,454,0,3,28,20,123,30,98,11,4.454545455,70.63636364,0,41.27272727,0.272727273,11.18181818
20015225,10,29765161,1551,0,382,0,0,2,0,25,3,4,2,5,775.5,0,191,0,12.5
20015226,713,823484224,138901,0,5846,0,3,78,134,789,126,232,15,47.53333333,9260.066667,0,389.7333333,0.2,52.6
20015230,66,461132,486,0,166,0,0,0,4,12,5,31,4,16.5,121.5,0,41.5,0,3
20015234,12,4176953,71,0,5,0,0,1,1,8,2,0,1,12,71,0,5,0,8
20015239,889,2578407,63155,0,100,0,0,41,92,342,116,0,13,68.38461538,4858.076923,0,7.692307692,0,26.30769231
20015242,227,257398350,55077,0,2315,0,1,225,43,497,134,67,14,16.21428571,3934.071429,0,165.3571429,0.071428571,35.5
20015243,5,3453368,24,0,37,0,0,0,3,2,2,0,7,0.714285714,3.428571429,0,5.285714286,0,0.285714286
20015247,3301,138040403,21132,0,4175,0,0,49,56,189,101,6,6,550.1666667,3522,0,695.8333333,0,31.5
20015251,3,77750,35,0,58,0,0,0,2,1,2,1,1,3,35,0,58,0,1
20015254,199,362781767,194329,0,3316,0,2,51,62,271,71,32,9,22.11111111,21592.11111,0,368.4444444,0.222222222,30.11111111
20015259,413,405719502,16694,0,4126,0,0,72,64,443,74,313,14,29.5,1192.428571,0,294.7142857,0,31.64285714
20015267,2539,396267848,12920,0,46,0,0,50,216,259,221,2,15,169.2666667,861.3333333,0,3.066666667,0,17.26666667
20015269,25,98153,221,0,78,0,0,0,0,8,0,27,2,12.5,110.5,0,39,0,4
20015280,12,63970,215,0,60,0,0,0,1,4,1,22,1,12,215,0,60,0,4
20015286,82,184669143,23212,0,2209,0,0,37,24,305,49,40,13,6.307692308,1785.538462,0,169.9230769,0,23.46153846
20015287,3,73701,3427,0,41,0,0,0,0,4,0,23,2,1.5,1713.5,0,20.5,0,2
20015313,283,21873677,71623,0,1441,0,0,4,29,144,31,103,7,40.42857143,10231.85714,0,205.8571429,0,20.57142857
20015317,1565,729091499,76960,0,20862,0,0,25,143,180,150,3,13,120.3846154,5920,0,1604.769231,0,13.84615385
20015323,12154,1291406825,39695,0,3445,0,0,0,7,73,34,0,14,868.1428571,2835.357143,0,246.0714286,0,5.214285714
20015325,1024,799711155,370490,0,7179,0,0,132,192,740,182,73,15,68.26666667,24699.33333,0,478.6,0,49.33333333
20015326,155,398888496,55601,0,2021,0,0,17,57,480,44,312,14,11.07142857,3971.5,0,144.3571429,0,34.28571429
20015335,633,254511246,111145,0,1756,0,1,240,38,438,164,139,10,63.3,11114.5,0,175.6,0.1,43.8
20015336,38,72348822,12449,0,764,0,0,5,16,126,15,192,9,4.222222222,1383.222222,0,84.88888889,0,14
20015338,96,132102620,1879,0,353,0,0,3,21,292,30,14,10,9.6,187.9,0,35.3,0,29.2
20015341,7563,269260204,49375,0,455,0,0,130,150,464,234,8,15,504.2,3291.666667,0,30.33333333,0,30.93333333
20015349,1,0,69970,0,269,0,0,0,0,8,0,0,15,0.066666667,4664.666667,0,17.93333333,0,0.533333333
20015352,8,31552874,162,0,306,0,0,0,4,22,4,14,1,8,162,0,306,0,22
20015353,5,22298761,263,0,88,0,0,0,5,25,4,12,6,0.833333333,43.83333333,0,14.66666667,0,4.166666667
20015355,131,97187119,936,0,1155,0,2,21,16,84,23,10,11,11.90909091,85.09090909,0,105,0.181818182,7.636363636
20015364,14,141658017,5509,0,1038,0,0,0,26,124,24,70,11,1.272727273,500.8181818,0,94.36363636,0,11.27272727
20015366,2,25673,99,0,22,0,0,0,1,2,1,18,3,0.666666667,33,0,7.333333333,0,0.666666667
20015370,203,331922423,191969,0,2828,0,0,14,74,254,59,162,12,16.91666667,15997.41667,0,235.6666667,0,21.16666667
20015373,94,244287557,48532,0,2372,0,1,15,28,200,27,123,10,9.4,4853.2,0,237.2,0.1,20
20015379,49,7166136,6766,0,774,0,0,2,23,162,25,255,9,5.444444444,751.7777778,0,86,0,18
20015383,2,1057906,32,0,1,0,0,0,0,2,0,0,1,2,32,0,1,0,2
20015384,71,20691250,27559,0,21,0,0,8,123,184,128,2,6,11.83333333,4593.166667,0,3.5,0,30.66666667
20015385,649,713651625,14482,0,6565,213,1,141,195,869,215,390,15,43.26666667,965.4666667,0,437.6666667,0.066666667,57.93333333
20015387,1024,828872959,273629,0,6592,0,7,65,243,794,246,148,15,68.26666667,18241.93333,0,439.4666667,0.466666667,52.93333333
20015397,3,19010,65,0,54,0,0,0,0,0,0,3,1,3,65,0,54,0,0
20015409,1,239656,10,0,10,0,0,0,0,3,0,1,4,0.25,2.5,0,2.5,0,0.75
20015432,281,30088193,2185,0,413,0,2,26,23,119,37,73,8,35.125,273.125,0,51.625,0.25,14.875
20015438,71,2252398,47,0,27,0,5,0,11,23,8,1,6,11.83333333,7.833333333,0,4.5,0.833333333,3.833333333
20015441,8,24803726,854,0,292,0,0,0,0,25,0,490,6,1.333333333,142.3333333,0,48.66666667,0,4.166666667
20015457,814,28988041,11029,0,252,0,0,12,20,74,29,16,3,271.3333333,3676.333333,0,84,0,24.66666667
20015465,1,1082562,20,0,2,0,0,0,0,1,0,0,1,1,20,0,2,0,1
20015474,835,29047792,108594,0,41,0,0,0,9,47,9,357,3,278.3333333,36198,0,13.66666667,0,15.66666667
20015475,181,103421834,237911,0,11,0,0,9,66,166,110,0,15,12.06666667,15860.73333,0,0.733333333,0,11.06666667
20015477,6,3673040,13,0,36,0,0,3,1,14,3,1,3,2,4.333333333,0,12,0,4.666666667
20015479,37,27717229,7253,0,289,156,0,34,18,72,30,5,7,5.285714286,1036.142857,0,41.28571429,0,10.28571429
20015480,192,72355660,7341,0,642,0,0,89,46,274,75,22,12,16,611.75,0,53.5,0,22.83333333
20015488,842,245669913,84421,0,3739,0,2,88,139,575,176,152,14,60.14285714,6030.071429,0,267.0714286,0.142857143,41.07142857
20015500,54,5558037,9216,0,855,0,0,0,12,81,9,209,10,5.4,921.6,0,85.5,0,8.1
20015501,281,425419516,46628,0,3554,0,0,212,86,433,184,217,14,20.07142857,3330.571429,0,253.8571429,0,30.92857143
20015513,105,92852817,37717,0,736,0,0,10,23,237,27,80,15,7,2514.466667,0,49.06666667,0,15.8
20015523,369,41881029,1517,0,14,0,0,8,25,43,31,183,3,123,505.6666667,0,4.666666667,0,14.33333333
20015529,27,166717,269,0,127,0,0,0,2,3,2,21,2,13.5,134.5,0,63.5,0,1.5
20015532,5040,594811349,59149,0,69,0,0,235,15,1310,1191,0,15,336,3943.266667,0,4.6,0,87.33333333
20015533,11,43743,14,0,0,0,1,6,0,11,6,0,3,3.666666667,4.666666667,0,0,0.333333333,3.666666667
20015540,89,323987125,150895,0,3776,0,0,96,81,392,101,735,15,5.933333333,10059.66667,0,251.7333333,0,26.13333333
20015543,2,2375,5,0,13,0,0,0,0,0,0,6,5,0.4,1,0,2.6,0,0
20015544,2,98506434,142846,0,247,0,0,0,1,39,1,633,5,0.4,28569.2,0,49.4,0,7.8
20015556,130,213540403,4018,0,1706,0,0,40,58,208,59,222,6,21.66666667,669.6666667,0,284.3333333,0,34.66666667
20015560,29,9915854,508,0,285,0,0,3,5,33,6,13,4,7.25,127,0,71.25,0,8.25
20015563,236,3193288,5425,0,718,0,0,0,43,104,34,56,9,26.22222222,602.7777778,0,79.77777778,0,11.55555556
20015564,8,49019293,489,0,256,0,1,3,6,43,7,7,4,2,122.25,0,64,0.25,10.75
20015565,539,700956882,291926,0,6938,0,2,262,281,875,288,465,15,35.93333333,19461.73333,0,462.5333333,0.133333333,58.33333333
20015577,179,10119589,290,0,217,262,2,30,26,186,49,5,9,19.88888889,32.22222222,0,24.11111111,0.222222222,20.66666667
20015579,1,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0
20015581,1,3062,11,0,13,0,0,0,2,2,2,3,1,1,11,0,13,0,2
20015585,62,50916949,10593,0,624,0,2,5,36,119,27,12,9,6.888888889,1177,0,69.33333333,0.222222222,13.22222222
20015590,1642,648593838,42870,0,9935,0,0,0,51,89,61,0,15,109.4666667,2858,0,662.3333333,0,5.933333333
20015594,68,25847844,1776,0,299,0,0,1,2,44,3,3,4,17,444,0,74.75,0,11
20015603,360,415855613,136959,0,4537,112,1,247,175,697,210,431,15,24,9130.6,0,302.4666667,0.066666667,46.46666667
20015607,95,17554014,9580,0,165,0,9,27,7,86,27,33,8,11.875,1197.5,0,20.625,1.125,10.75
20015608,31,78403424,20940,0,592,0,0,16,2,71,12,9,7,4.428571429,2991.428571,0,84.57142857,0,10.14285714
20015611,868,485261056,245769,0,3304,0,7,92,88,434,131,495,15,57.86666667,16384.6,0,220.2666667,0.466666667,28.93333333
20015612,7,35385535,339,0,342,0,0,0,3,21,2,7,5,1.4,67.8,0,68.4,0,4.2
20015616,632,813256699,65431,0,121,0,0,0,2,458,2,1271,15,42.13333333,4362.066667,0,8.066666667,0,30.53333333
20015618,1,58765,158,0,54,0,0,0,0,1,0,21,1,1,158,0,54,0,1
20015620,36,1381173,666,0,104,0,0,1,4,21,6,9,3,12,222,0,34.66666667,0,7
20015625,720,710160550,88727,0,7992,0,1,134,107,945,130,114,15,48,5915.133333,0,532.8,0.066666667,63
20015638,216,5950538,1944,0,451,0,0,3,16,96,18,129,5,43.2,388.8,0,90.2,0,19.2
20015642,205,163978205,30882,0,1751,0,3,18,46,208,52,24,10,20.5,3088.2,0,175.1,0.3,20.8
20015644,108,136190746,33418,0,1367,0,0,14,3,145,15,135,9,12,3713.111111,0,151.8888889,0,16.11111111
20015647,490,469990218,24766,0,5246,0,3,266,58,547,188,177,14,35,1769,0,374.7142857,0.214285714,39.07142857
20015651,479,531754960,6457,0,5746,0,0,245,72,691,189,120,15,31.93333333,430.4666667,0,383.0666667,0,46.06666667
20015656,460,148667600,133388,0,1619,0,0,4,98,280,71,62,14,32.85714286,9527.714286,0,115.6428571,0,20
20015662,12039,861465101,28537,0,30,251,0,0,282,287,262,1295,14,859.9285714,2038.357143,0,2.142857143,0,20.5
20015664,245,319545368,9287,0,3008,0,0,49,50,389,64,43,14,17.5,663.3571429,0,214.8571429,0,27.78571429
20015667,1036,128583727,108518,0,28659,0,0,375,181,929,777,651,12,86.33333333,9043.166667,0,2388.25,0,77.41666667
20015668,743,128702545,2822,0,1200,0,3,15,70,377,77,33,15,49.53333333,188.1333333,0,80,0.2,25.13333333
20015686,264,354703686,3718,0,3801,0,3,141,114,431,153,53,8,33,464.75,0,475.125,0.375,53.875
20015687,29,9190037,3919,0,261,0,0,5,5,30,6,20,1,29,3919,0,261,0,30
20015699,740,6876818,106781,0,140,0,0,805,49,1329,900,3,15,49.33333333,7118.733333,0,9.333333333,0,88.6
20015707,78,36605883,43645,0,527,0,3,6,8,99,12,88,11,7.090909091,3967.727273,0,47.90909091,0.272727273,9
20015710,139,292969894,6052,0,2914,0,0,13,38,211,38,24,12,11.58333333,504.3333333,0,242.8333333,0,17.58333333
20015723,324,9705251,36371,0,1117,0,0,0,67,143,70,156,12,27,3030.916667,0,93.08333333,0,11.91666667
20015728,81,170304538,2033,0,1355,0,0,2,27,165,25,57,9,9,225.8888889,0,150.5555556,0,18.33333333
20015732,12,112668326,5895,0,862,0,0,27,22,118,30,51,12,1,491.25,0,71.83333333,0,9.833333333
20015733,4,27153,27,0,12,0,0,0,1,1,1,2,1,4,27,0,12,0,1
20015734,2,796380,297,0,4,0,0,0,0,0,0,0,3,0.666666667,99,0,1.333333333,0,0
20015737,277,65424489,6063,0,1030,0,0,16,89,283,83,114,12,23.08333333,505.25,0,85.83333333,0,23.58333333
20015741,139,37740172,32673,0,305,0,0,5,23,162,26,441,9,15.44444444,3630.333333,0,33.88888889,0,18
20015749,2,304099,375,0,95,0,0,0,0,9,0,31,2,1,187.5,0,47.5,0,4.5
20015750,247,193228707,9884,0,2149,0,0,42,72,445,69,79,14,17.64285714,706,0,153.5,0,31.78571429
20015756,8,556006,5710,0,202,0,0,0,5,29,5,69,5,1.6,1142,0,40.4,0,5.8
20015758,295,391817121,7371,0,4539,0,3,11,76,347,49,354,14,21.07142857,526.5,0,324.2142857,0.214285714,24.78571429
20015761,239,391145309,78314,0,3457,0,0,98,106,360,130,59,13,18.38461538,6024.153846,0,265.9230769,0,27.69230769
20015765,59,225047428,6056,0,1779,0,0,20,94,194,66,17,13,4.538461538,465.8461538,0,136.8461538,0,14.92307692
20015766,246,223101058,13652,0,1530,0,3,68,48,186,85,104,7,35.14285714,1950.285714,0,218.5714286,0.428571429,26.57142857
20015771,475,112839723,87030,0,1272,0,0,39,71,434,101,302,15,31.66666667,5802,0,84.8,0,28.93333333
20015777,274,635134301,207579,0,12766,0,4,83,78,645,205,588,15,18.26666667,13838.6,0,851.0666667,0.266666667,43
20015779,537,747636729,7957,0,8052,0,4,79,91,856,119,310,15,35.8,530.4666667,0,536.8,0.266666667,57.06666667
20015788,527,270508449,97209,0,5428,0,0,227,115,1010,506,51,13,40.53846154,7477.615385,0,417.5384615,0,77.69230769
20015795,316,189627952,9659,0,2286,0,0,28,57,429,75,389,13,24.30769231,743,0,175.8461538,0,33
20015797,33,5257204,2601,0,186,0,0,5,8,51,11,26,12,2.75,216.75,0,15.5,0,4.25
20015799,11,1351903,318,0,89,0,0,0,6,6,4,3,1,11,318,0,89,0,6
20015805,100,11601680,32148,0,91,0,0,0,29,86,29,6,7,14.28571429,4592.571429,0,13,0,12.28571429
20015810,265,187706557,50650,0,1896,0,0,40,85,257,82,26,9,29.44444444,5627.777778,0,210.6666667,0,28.55555556
20015814,45,22349081,21369,0,143,0,0,2,7,45,9,5,4,11.25,5342.25,0,35.75,0,11.25
20015820,152,648644187,250795,0,5471,0,2,101,156,782,187,358,13,11.69230769,19291.92308,0,420.8461538,0.153846154,60.15384615
20015826,13,13950585,102621,0,93,0,0,1,1,94,2,221,6,2.166666667,17103.5,0,15.5,0,15.66666667
20015828,173,1059254,633,0,90,0,0,0,5,12,5,38,2,86.5,316.5,0,45,0,6
20015829,283,162903170,32562,0,2128,0,1,32,144,687,79,387,15,18.86666667,2170.8,0,141.8666667,0.066666667,45.8
20015833,13,3156425,181,0,64,0,0,0,0,2,0,1,1,13,181,0,64,0,2
20015836,635,494924213,291483,0,5441,0,1,270,102,797,234,550,15,42.33333333,19432.2,0,362.7333333,0.066666667,53.13333333
20015841,435,511704581,21438,0,4391,0,0,72,49,416,82,50,14,31.07142857,1531.285714,0,313.6428571,0,29.71428571
20015842,102,199933634,13855,0,1812,0,0,19,48,227,39,45,7,14.57142857,1979.285714,0,258.8571429,0,32.42857143
20015853,29,426438,1594,0,155,0,0,0,7,26,6,54,3,9.666666667,531.3333333,0,51.66666667,0,8.666666667
20015856,8,2072090,975,0,441,0,0,0,4,33,3,103,3,2.666666667,325,0,147,0,11
20015860,294,85573767,1806,0,1667,0,0,7,29,256,62,21,12,24.5,150.5,0,138.9166667,0,21.33333333
20015865,213,338891282,51095,0,3332,0,5,39,56,462,67,261,15,14.2,3406.333333,0,222.1333333,0.333333333,30.8
20015867,188,631659266,52264,0,6907,0,4,55,89,488,88,90,15,12.53333333,3484.266667,0,460.4666667,0.266666667,32.53333333
20015870,120,448379997,243328,0,4320,17,0,2,35,239,32,354,15,8,16221.86667,0,288,0,15.93333333
20015871,5246,313741578,83981,0,3442,0,0,93,66,171,119,4583,13,403.5384615,6460.076923,0,264.7692308,0,13.15384615
20015876,29,7521537,27726,0,27,0,0,0,17,74,20,0,6,4.833333333,4621,0,4.5,0,12.33333333
