actor_account,trade_go,trade_come,sell_to_shop,sell_to_person,mail_go,mail_come,invite,join,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,buy_from_shop_perday,sell_to_shop_perday,mail_come_perday,invite_perday,join_perday,fight_perday
20010604,0,0,7,0,0,2,0,4,0,0,0,5,0,1.2,1.4,0.4,0,0.8,0
20010614,1,0,0,16,0,0,0,0,0,0,0,3,0.333333333,0,0,0,0,0,0
20010615,14,12,39,0,9,9,63,12,3,99,1,5,2.8,4.2,7.8,1.8,12.6,2.4,0.6
20010617,0,3,281,0,0,0,0,0,0,0,0,2,0,12.5,140.5,0,0,0,0
20010640,67,30,173,1,0,0,0,0,0,0,0,11,6.090909091,0.272727273,15.72727273,0,0,0,0
20010653,0,0,29,0,29,11,0,0,0,0,0,6,0,1.5,4.833333333,1.833333333,0,0,0
20010662,1,1,129,0,2,2,0,10,1,4,4,6,0.166666667,6.5,21.5,0.333333333,0,1.666666667,0.166666667
20010673,50,72,0,0,0,0,0,1,0,0,0,8,6.25,1.75,0,0,0,0.125,0
20010680,0,6,507,0,1,3,0,0,0,0,0,3,0,19,169,1,0,0,0
20010690,5,11,175,0,8,58,50,115,6,57,7,15,0.333333333,5.2,11.66666667,3.866666667,3.333333333,7.666666667,0.4
20010693,0,6,16,0,0,0,0,2,0,1,1,3,0,3.666666667,5.333333333,0,0,0.666666667,0
20010722,0,0,43,0,1,0,7,12,0,0,0,7,0,1,6.142857143,0,1,1.714285714,0
20010726,9,18,1011,0,3,4,0,1,0,0,0,15,0.6,4.266666667,67.4,0.266666667,0,0.066666667,0
20010735,8,10,48,0,0,2,10,16,8,0,0,3,2.666666667,2.333333333,16,0.666666667,3.333333333,5.333333333,2.666666667
20010737,21,235,395,0,95,19,0,0,0,0,0,3,7,122.3333333,131.6666667,6.333333333,0,0,0
20010749,73,48,534,0,2,2,104,37,8,9,2,15,4.866666667,6.533333333,35.6,0.133333333,6.933333333,2.466666667,0.533333333
20010759,33,36,297,0,16,27,3,31,0,3,3,11,3,43.27272727,27,2.454545455,0.272727273,2.818181818,0
20010768,16,12,322,1,8,11,123,45,5,61,8,11,1.454545455,5.181818182,29.27272727,1,11.18181818,4.090909091,0.454545455
20010770,9,6,544,0,0,1,26,58,6,34,6,13,0.692307692,0.846153846,41.84615385,0.076923077,2,4.461538462,0.461538462
20010776,27,17,0,0,0,1,50,57,0,19,1,15,1.8,0,0,0.066666667,3.333333333,3.8,0
20010806,0,6,43,0,0,1,0,2,1,5,1,4,0,2,10.75,0.25,0,0.5,0.25
20010825,3,0,129,0,8,2,40,41,1,5,1,11,0.272727273,3.727272727,11.72727273,0.181818182,3.636363636,3.727272727,0.090909091
20010830,60,38,316,5,1,52,53,69,12,34,1,14,4.285714286,2,22.57142857,3.714285714,3.785714286,4.928571429,0.857142857
20010839,9,8,57,0,0,3,1,7,2,0,0,4,2.25,0.5,14.25,0.75,0.25,1.75,0.5
20010855,0,0,0,0,0,1,10,9,1,0,0,8,0,0,0,0.125,1.25,1.125,0.125
20010861,12,1,154,0,1,3,9,54,7,12,5,15,0.8,2.8,10.26666667,0.2,0.6,3.6,0.466666667
20010863,1,14,278,0,1,4,66,38,15,9,9,9,0.111111111,5.333333333,30.88888889,0.444444444,7.333333333,4.222222222,1.666666667
20010867,306,166,7,0,9,9,27,28,3,3,2,15,20.4,4.533333333,0.466666667,0.6,1.8,1.866666667,0.2
20010871,5,4,203,0,0,0,2,15,1,3,4,12,0.416666667,1.416666667,16.91666667,0,0.166666667,1.25,0.083333333
20010879,48,1,201,0,0,3,0,0,0,0,0,6,8,2.166666667,33.5,0.5,0,0,0
20010883,16,53,21,0,0,0,1,23,0,5,1,5,3.2,3.4,4.2,0,0.2,4.6,0
20010901,55,12,172,0,0,33,5,5,0,0,0,7,7.857142857,2.285714286,24.57142857,4.714285714,0.714285714,0.714285714,0
20010908,2,0,0,0,0,0,0,0,0,0,0,4,0.5,0.5,0,0,0,0,0
20010930,4,0,127,0,0,0,3,27,27,5,2,14,0.285714286,0.285714286,9.071428571,0,0.214285714,1.928571429,1.928571429
20010932,37,11,308,0,8,14,26,132,3,91,10,15,2.466666667,2.266666667,20.53333333,0.933333333,1.733333333,8.8,0.2
20010941,1,5,40,0,0,1,0,5,0,0,0,2,0.5,4,20,0.5,0,2.5,0
20010954,5,9,113,0,5,43,90,40,11,20,3,11,0.454545455,5.090909091,10.27272727,3.909090909,8.181818182,3.636363636,1
20010968,2,2,109,0,0,9,5,8,1,0,0,10,0.2,1.7,10.9,0.9,0.5,0.8,0.1
20010981,1,0,0,0,0,8,1,0,0,0,0,13,0.076923077,0,0,0.615384615,0.076923077,0,0
20010997,1,4,56,0,0,0,1,0,0,0,0,1,1,7,56,0,1,0,0
20011024,0,1,114,0,0,1,0,34,5,0,0,15,0,2.333333333,7.6,0.066666667,0,2.266666667,0.333333333
20011026,42,46,910,0,21,21,283,91,56,100,16,15,2.8,3.666666667,60.66666667,1.4,18.86666667,6.066666667,3.733333333
20011032,7,23,254,0,1,0,140,12,1,22,1,15,0.466666667,5.533333333,16.93333333,0,9.333333333,0.8,0.066666667
20011040,78,333,58,0,0,1,0,0,0,0,0,15,5.2,0.733333333,3.866666667,0.066666667,0,0,0
20011063,0,3,162,0,2,0,1,22,0,0,0,10,0,2.6,16.2,0,0.1,2.2,0
20011068,99,47,384,0,36,8,0,2,0,0,0,15,6.6,0.666666667,25.6,0.533333333,0,0.133333333,0
20011073,0,6,80,0,5,5,0,0,0,0,0,6,0,0.833333333,13.33333333,0.833333333,0,0,0
20011074,7,10,79,3,3,2,37,11,2,48,3,12,0.583333333,1.583333333,6.583333333,0.166666667,3.083333333,0.916666667,0.166666667
20011096,0,0,19,0,0,0,0,4,0,0,0,7,0,1.428571429,2.714285714,0,0,0.571428571,0
20011108,2,1,42,0,0,0,0,1,0,0,0,1,2,315,42,0,0,1,0
20011114,2,0,287,0,0,5,0,0,0,0,0,15,0.133333333,1.066666667,19.13333333,0.333333333,0,0,0
20011143,3,13,408,0,0,0,0,0,0,0,0,15,0.2,0.333333333,27.2,0,0,0,0
20011159,0,2,308,0,1,0,2,19,2,2,1,15,0,4.8,20.53333333,0,0.133333333,1.266666667,0.133333333
20011166,0,3,51,0,1,3,6,16,4,34,1,7,0,0.857142857,7.285714286,0.428571429,0.857142857,2.285714286,0.571428571
20011171,47,12,86,0,1,9,51,21,5,39,3,9,5.222222222,1.222222222,9.555555556,1,5.666666667,2.333333333,0.555555556
20011172,18,20,155,0,1,17,36,31,6,9,2,13,1.384615385,2,11.92307692,1.307692308,2.769230769,2.384615385,0.461538462
20011174,2,3,1,0,17,111,0,0,0,0,0,8,0.25,0,0.125,13.875,0,0,0
20011177,0,0,0,0,0,0,2,0,1,2,1,3,0,0,0,0,0.666666667,0,0.333333333
20011184,13,14,390,0,0,3,13,53,16,6,6,10,1.3,8.3,39,0.3,1.3,5.3,1.6
20011185,0,2,9,0,0,1,7,7,0,0,0,2,0,0.5,4.5,0.5,3.5,3.5,0
20011215,31,2,63,0,0,0,0,0,0,0,0,3,10.33333333,5.666666667,21,0,0,0,0
20011224,2,9,151,0,0,18,12,11,0,0,0,13,0.153846154,1.153846154,11.61538462,1.384615385,0.923076923,0.846153846,0
20011225,0,0,78,0,0,5,18,6,3,7,1,7,0,2.857142857,11.14285714,0.714285714,2.571428571,0.857142857,0.428571429
20011231,28,34,307,0,0,12,16,82,3,11,10,15,1.866666667,5.533333333,20.46666667,0.8,1.066666667,5.466666667,0.2
20011237,11,11,164,0,1,55,58,72,9,50,7,15,0.733333333,2.933333333,10.93333333,3.666666667,3.866666667,4.8,0.6
20011244,29,59,245,5,27,50,79,52,15,24,14,15,1.933333333,10.26666667,16.33333333,3.333333333,5.266666667,3.466666667,1
20011246,0,0,968,0,0,2,0,0,0,0,0,14,0,5.857142857,69.14285714,0.142857143,0,0,0
20011259,0,0,202,0,0,1,0,4,0,0,0,15,0,0.066666667,13.46666667,0.066666667,0,0.266666667,0
20011269,0,3,12,0,36,0,0,0,0,0,0,4,0,2.5,3,0,0,0,0
20011272,26,25,118,0,2,21,122,18,22,5,1,10,2.6,2.9,11.8,2.1,12.2,1.8,2.2
20011284,1,0,105,0,0,11,1,20,4,0,0,5,0.2,1.8,21,2.2,0.2,4,0.8
20011299,840,1935,964,0,0,0,5,83,0,8,1,15,56,0.866666667,64.26666667,0,0.333333333,5.533333333,0
20011304,0,0,110,0,0,0,0,0,0,0,0,5,0,3,22,0,0,0,0
20011314,0,0,0,0,12,103,0,40,0,0,0,12,0,0.083333333,0,8.583333333,0,3.333333333,0
20011319,89,108,468,0,157,215,14,59,1,9,18,15,5.933333333,17.26666667,31.2,14.33333333,0.933333333,3.933333333,0.066666667
20011328,1,5,128,0,0,6,0,26,0,0,0,10,0.1,1,12.8,0.6,0,2.6,0
20011340,6,10,273,0,0,9,108,52,9,0,0,15,0.4,4.866666667,18.2,0.6,7.2,3.466666667,0.6
20011342,0,2,147,0,4,8,34,11,2,4,3,13,0,4.769230769,11.30769231,0.615384615,2.615384615,0.846153846,0.153846154
20011345,41,27,400,0,10,54,59,128,12,65,24,15,2.733333333,7.333333333,26.66666667,3.6,3.933333333,8.533333333,0.8
20011350,72,130,687,0,31,2,0,0,0,0,0,6,12,13,114.5,0.333333333,0,0,0
20011355,84,65,208,0,5,9,36,17,0,11,4,10,8.4,4.5,20.8,0.9,3.6,1.7,0
20011360,0,0,1000,0,2,0,0,0,0,0,0,15,0,0.333333333,66.66666667,0,0,0,0
20011371,3,0,170,0,0,9,13,40,2,0,0,14,0.214285714,3.285714286,12.14285714,0.642857143,0.928571429,2.857142857,0.142857143
20011400,12,4,95,0,1,4,18,10,2,11,4,6,2,4.833333333,15.83333333,0.666666667,3,1.666666667,0.333333333
20011414,27,10,258,3,3,5,8,50,0,13,5,14,1.928571429,4.571428571,18.42857143,0.357142857,0.571428571,3.571428571,0
20011428,2,5,9,0,0,10,0,7,0,0,0,13,0.153846154,0.153846154,0.692307692,0.769230769,0,0.538461538,0
20011456,1,0,122,0,0,11,0,3,0,3,5,5,0.2,7.4,24.4,2.2,0,0.6,0
20011488,0,2,188,0,0,11,0,1,0,0,0,7,0,3.428571429,26.85714286,1.571428571,0,0.142857143,0
20011489,0,0,351,0,12,0,0,0,0,0,0,14,0,0.785714286,25.07142857,0,0,0,0
20011524,226,95,1353,0,0,0,0,1,0,0,0,10,22.6,4,135.3,0,0,0.1,0
20011546,2,3,339,0,0,0,0,46,0,23,2,11,0.181818182,4.363636364,30.81818182,0,0,4.181818182,0
20011572,11,76,627,0,3,12,23,50,0,0,0,13,0.846153846,4.769230769,48.23076923,0.923076923,1.769230769,3.846153846,0
20011588,13,27,94,0,3,56,73,77,8,78,3,15,0.866666667,3.6,6.266666667,3.733333333,4.866666667,5.133333333,0.533333333
20011595,10,2,197,0,1,0,7,45,11,68,7,10,1,2.5,19.7,0,0.7,4.5,1.1
20011604,2,0,211,0,1,6,161,10,10,61,3,10,0.2,2.1,21.1,0.6,16.1,1,1
20011609,9,14,379,0,2,6,149,68,1,22,5,14,0.642857143,2.857142857,27.07142857,0.428571429,10.64285714,4.857142857,0.071428571
20011618,29,20,597,0,6,6,267,84,30,32,18,14,2.071428571,4.785714286,42.64285714,0.428571429,19.07142857,6,2.142857143
20011621,4,4,1,0,0,0,0,0,0,0,0,12,0.333333333,0.166666667,0.083333333,0,0,0,0
20011634,0,0,32,0,2,3,2,3,0,0,0,1,0,0,32,3,2,3,0
20011639,56,44,9,0,8,10,5,2,0,0,0,8,7,4.25,1.125,1.25,0.625,0.25,0
20011649,0,0,57,0,0,0,0,1,0,0,0,1,0,6,57,0,0,1,0
20011657,1,0,21,0,0,0,7,0,0,0,0,5,0.2,0.4,4.2,0,1.4,0,0
20011662,1,0,13,0,2,1,0,5,2,0,0,1,1,1,13,1,0,5,2
20011682,0,2,61,0,0,0,2,2,0,0,0,4,0,2,15.25,0,0.5,0.5,0
20011701,69,38,380,0,7,0,0,0,0,0,0,6,11.5,4.833333333,63.33333333,0,0,0,0
20011731,43,62,321,0,11,28,161,94,23,100,3,15,2.866666667,5.933333333,21.4,1.866666667,10.73333333,6.266666667,1.533333333
20011733,0,0,26,0,12,0,6,9,1,0,0,5,0,0.8,5.2,0,1.2,1.8,0.2
20011742,5,5,22,0,1,0,51,8,0,55,5,7,0.714285714,1.857142857,3.142857143,0,7.285714286,1.142857143,0
20011751,16,17,218,7,0,20,6,28,1,54,4,13,1.230769231,2.384615385,16.76923077,1.538461538,0.461538462,2.153846154,0.076923077
20011752,2,0,36,0,0,1,0,0,0,0,0,1,2,4,36,1,0,0,0
20011765,0,4,91,0,23,27,38,14,0,4,4,3,0,5,30.33333333,9,12.66666667,4.666666667,0
20011787,2,0,29,0,0,0,2,9,1,12,7,9,0.222222222,1.333333333,3.222222222,0,0.222222222,1,0.111111111
20011789,2,5,233,0,0,2,41,1,0,0,0,15,0.133333333,0.8,15.53333333,0.133333333,2.733333333,0.066666667,0
20011823,0,1,787,0,0,7,0,3,1,0,0,13,0,6.769230769,60.53846154,0.538461538,0,0.230769231,0.076923077
20011836,1,0,42,0,1,4,15,8,0,0,0,5,0.2,2,8.4,0.8,3,1.6,0
20011846,5,1,253,0,5,3,54,15,1,19,10,8,0.625,4.625,31.625,0.375,6.75,1.875,0.125
20011867,9,14,0,0,0,0,0,1,0,0,0,10,0.9,0,0,0,0,0.1,0
20011890,19,24,278,0,2,2,75,57,0,53,11,14,1.357142857,5.142857143,19.85714286,0.142857143,5.357142857,4.071428571,0
20011922,7,21,425,0,0,18,34,66,4,18,10,13,0.538461538,6.153846154,32.69230769,1.384615385,2.615384615,5.076923077,0.307692308
20011952,3,12,20,0,1,5,59,50,16,8,6,13,0.230769231,4.538461538,1.538461538,0.384615385,4.538461538,3.846153846,1.230769231
20011965,31,40,766,0,5,45,56,82,33,75,13,15,2.066666667,7.866666667,51.06666667,3,3.733333333,5.466666667,2.2
20011980,0,0,28,0,0,2,0,0,0,0,0,4,0,0.75,7,0.5,0,0,0
20011987,6,1,156,0,0,1,33,40,1,16,2,12,0.5,0.833333333,13,0.083333333,2.75,3.333333333,0.083333333
20011992,0,0,24,0,0,0,0,4,0,0,0,3,0,4.333333333,8,0,0,1.333333333,0
20011999,15,1,283,0,8,18,0,0,0,0,0,4,3.75,19,70.75,4.5,0,0,0
20012018,57,106,236,0,135,89,23,83,2,90,6,14,4.071428571,9.142857143,16.85714286,6.357142857,1.642857143,5.928571429,0.142857143
20012022,0,0,34,0,0,7,5,9,0,0,0,2,0,1,17,3.5,2.5,4.5,0
20012028,116,139,128,0,220,118,75,66,8,73,10,15,7.733333333,5.533333333,8.533333333,7.866666667,5,4.4,0.533333333
20012034,31,30,0,0,0,0,1,0,0,0,0,15,2.066666667,0,0,0,0.066666667,0,0
20012052,3,72,203,0,5,6,3,18,0,6,6,11,0.272727273,14.09090909,18.45454545,0.545454545,0.272727273,1.636363636,0
20012059,12,2,175,0,0,3,80,41,2,13,2,14,0.857142857,2.714285714,12.5,0.214285714,5.714285714,2.928571429,0.142857143
20012064,0,0,462,0,15,0,0,0,0,0,0,14,0,1.214285714,33,0,0,0,0
20012103,3,4,14,0,0,12,32,8,5,6,1,9,0.333333333,1.888888889,1.555555556,1.333333333,3.555555556,0.888888889,0.555555556
20012108,9,11,143,1,3,0,2,39,0,14,2,15,0.6,3.2,9.533333333,0,0.133333333,2.6,0
20012119,6,0,9,0,6,12,2,2,0,0,0,4,1.5,0,2.25,3,0.5,0.5,0
20012123,11,12,550,0,7,15,63,65,10,21,5,15,0.733333333,4.466666667,36.66666667,1,4.2,4.333333333,0.666666667
20012131,0,9,410,0,3,0,0,0,0,0,0,3,0,16.66666667,136.6666667,0,0,0,0
20012159,3,37,6,0,6,0,0,0,0,0,0,3,1,5.333333333,2,0,0,0,0
20012169,306,134,6985,0,31,1,0,0,0,0,0,12,25.5,0,582.0833333,0.083333333,0,0,0
20012211,246,55,1051,0,0,0,2,3,3,0,0,14,17.57142857,10.5,75.07142857,0,0.142857143,0.214285714,0.214285714
20012212,18,28,272,0,3,9,46,77,7,22,5,13,1.384615385,10.46153846,20.92307692,0.692307692,3.538461538,5.923076923,0.538461538
20012215,0,1,12,0,0,0,0,5,0,0,0,2,0,2.5,6,0,0,2.5,0
20012237,4,3,547,0,7,12,75,96,32,36,2,15,0.266666667,12.4,36.46666667,0.8,5,6.4,2.133333333
20012250,34,0,0,0,0,0,0,0,0,0,0,15,2.266666667,0,0,0,0,0,0
20012272,27,24,426,0,0,0,0,0,0,0,0,15,1.8,0.466666667,28.4,0,0,0,0
20012274,0,0,34,0,0,0,0,0,0,0,0,5,0,2,6.8,0,0,0,0
20012278,15,4,89,0,0,0,0,0,0,0,0,3,5,5,29.66666667,0,0,0,0
20012285,0,1,152,0,0,0,1,3,0,2,2,3,0,11.33333333,50.66666667,0,0.333333333,1,0
20012287,61,17,244,0,4,7,88,41,22,98,9,15,4.066666667,8.533333333,16.26666667,0.466666667,5.866666667,2.733333333,1.466666667
20012307,27,25,727,0,29,66,143,132,17,66,7,15,1.8,4.666666667,48.46666667,4.4,9.533333333,8.8,1.133333333
20012312,0,0,104,0,0,1,0,0,0,0,0,4,0,2.75,26,0.25,0,0,0
20012330,17,19,195,0,10,16,30,44,15,22,5,14,1.214285714,3.714285714,13.92857143,1.142857143,2.142857143,3.142857143,1.071428571
20012331,253,36,990,0,1,2,4,4,0,0,0,12,21.08333333,7.5,82.5,0.166666667,0.333333333,0.333333333,0
20012340,0,1,188,0,6,11,5,21,0,2,2,14,0,2.642857143,13.42857143,0.785714286,0.357142857,1.5,0
20012373,0,0,52,0,0,0,0,0,0,0,0,1,0,1,52,0,0,0,0
20012376,82,10,563,0,0,0,0,0,0,0,0,6,13.66666667,8.5,93.83333333,0,0,0,0
20012395,2,0,234,0,0,8,0,4,0,0,0,14,0.142857143,2.214285714,16.71428571,0.571428571,0,0.285714286,0
20012399,26,64,560,0,0,16,84,79,9,14,13,13,2,4.384615385,43.07692308,1.230769231,6.461538462,6.076923077,0.692307692
20012406,22,12,131,3,3,21,141,99,11,14,2,14,1.571428571,8.214285714,9.357142857,1.5,10.07142857,7.071428571,0.785714286
20012452,0,0,31,0,0,0,1,0,0,0,0,3,0,4.666666667,10.33333333,0,0.333333333,0,0
20012459,54,14,29,0,0,2,3,20,4,50,7,6,9,1.666666667,4.833333333,0.333333333,0.5,3.333333333,0.666666667
20012492,0,0,3,0,9,0,0,0,0,0,0,15,0,0,0.2,0,0,0,0
20012495,21,4,154,0,13,16,22,39,9,96,3,14,1.5,1.142857143,11,1.142857143,1.571428571,2.785714286,0.642857143
20012503,240,8,265,0,134,5,1,0,0,0,0,13,18.46153846,1.846153846,20.38461538,0.384615385,0.076923077,0,0
20012506,5,0,249,0,0,1,0,0,0,14,1,8,0.625,0.625,31.125,0.125,0,0,0
20012520,22,27,430,0,25,57,17,19,0,7,4,11,2,40.90909091,39.09090909,5.181818182,1.545454545,1.727272727,0
20012523,4,2,49,0,0,5,0,4,1,0,0,10,0.4,0.3,4.9,0.5,0,0.4,0.1
20012542,13,22,88,0,2,3,4,13,0,6,4,7,1.857142857,4.857142857,12.57142857,0.428571429,0.571428571,1.857142857,0
20012554,2,0,67,0,0,1,32,23,3,25,2,13,0.153846154,1.461538462,5.153846154,0.076923077,2.461538462,1.769230769,0.230769231
20012558,0,0,47,0,0,0,0,1,0,4,4,4,0,3.5,11.75,0,0,0.25,0
20012574,0,3,102,0,0,15,0,27,1,0,0,11,0,1.818181818,9.272727273,1.363636364,0,2.454545455,0.090909091
20012579,14,5,180,0,0,4,30,44,3,52,4,11,1.272727273,2.454545455,16.36363636,0.363636364,2.727272727,4,0.272727273
20012672,11,5,18,0,0,1,8,19,8,31,3,11,1,1.727272727,1.636363636,0.090909091,0.727272727,1.727272727,0.727272727
20012684,16,14,317,0,0,1,1,0,0,0,0,15,1.066666667,1.133333333,21.13333333,0.066666667,0.066666667,0,0
20012695,23,16,130,0,9,18,45,33,3,12,14,13,1.769230769,3.615384615,10,1.384615385,3.461538462,2.538461538,0.230769231
20012723,96,88,847,0,7,26,86,60,14,19,12,15,6.4,18.53333333,56.46666667,1.733333333,5.733333333,4,0.933333333
20012734,0,0,41,0,0,0,0,0,0,0,0,1,0,6,41,0,0,0,0
20012751,2,3,110,0,5,8,8,19,4,10,3,8,0.25,1.125,13.75,1,1,2.375,0.5
20012767,0,1,360,0,0,1,25,22,1,7,2,9,0,3.111111111,40,0.111111111,2.777777778,2.444444444,0.111111111
20012787,155,65,300,0,0,4,0,0,0,0,0,15,10.33333333,0.333333333,20,0.266666667,0,0,0
20012793,2,0,300,0,1,5,0,0,0,0,0,2,1,23,150,2.5,0,0,0
20012794,0,0,49,0,0,0,0,7,0,0,0,4,0,1.75,12.25,0,0,1.75,0
20012798,60,47,1399,0,33,2,1,0,0,1,1,5,12,5,279.8,0.4,0.2,0,0
20012810,29,101,190,0,19,40,13,38,0,21,11,15,1.933333333,4.733333333,12.66666667,2.666666667,0.866666667,2.533333333,0
20012812,26,9,250,0,2,4,142,24,5,25,11,13,2,3.846153846,19.23076923,0.307692308,10.92307692,1.846153846,0.384615385
20012832,15,17,355,0,0,6,33,80,31,39,3,15,1,2.8,23.66666667,0.4,2.2,5.333333333,2.066666667
20012838,1,2,313,0,1,5,59,21,1,0,0,15,0.066666667,4.933333333,20.86666667,0.333333333,3.933333333,1.4,0.066666667
20012854,0,0,42,0,0,5,0,0,0,0,0,1,0,19,42,5,0,0,0
20012889,3,0,381,0,0,0,0,0,0,0,0,14,0.214285714,1.285714286,27.21428571,0,0,0,0
20012898,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,1.6,0,0,0
20012906,3,4,155,0,1,6,16,35,0,0,0,11,0.272727273,2.545454545,14.09090909,0.545454545,1.454545455,3.181818182,0
20012951,4,27,520,0,0,6,12,94,0,20,4,15,0.266666667,3.133333333,34.66666667,0.4,0.8,6.266666667,0
20012956,7,9,141,0,1,1,9,59,2,21,12,13,0.538461538,2.153846154,10.84615385,0.076923077,0.692307692,4.538461538,0.153846154
20012965,27,53,476,0,28,22,5,90,7,48,5,15,1.8,5.066666667,31.73333333,1.466666667,0.333333333,6,0.466666667
20012970,74,9,86,0,11,43,2,19,2,32,6,11,6.727272727,1.363636364,7.818181818,3.909090909,0.181818182,1.727272727,0.181818182
20012971,15,5,36,0,3,9,53,32,6,11,5,11,1.363636364,2.545454545,3.272727273,0.818181818,4.818181818,2.909090909,0.545454545
20012977,2,0,254,0,1,14,2,61,4,12,9,13,0.153846154,2.076923077,19.53846154,1.076923077,0.153846154,4.692307692,0.307692308
20012990,20,15,191,0,0,2,12,2,0,1,1,4,5,8.5,47.75,0.5,3,0.5,0
20013020,17,10,167,0,3,18,56,39,11,94,3,14,1.214285714,6.214285714,11.92857143,1.285714286,4,2.785714286,0.785714286
20013062,420,535,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,0
20013079,0,0,109,0,9,13,0,0,0,0,0,14,0,1,7.785714286,0.928571429,0,0,0
20013082,3,11,118,0,0,4,174,37,1,27,24,14,0.214285714,2.285714286,8.428571429,0.285714286,12.42857143,2.642857143,0.071428571
20013084,3,4,64,0,0,2,9,7,3,0,0,7,0.428571429,3.428571429,9.142857143,0.285714286,1.285714286,1,0.428571429
20013112,0,0,229,0,38,5,0,0,0,0,0,15,0,2.533333333,15.26666667,0.333333333,0,0,0
20013140,7,6,306,0,1,6,26,72,17,0,0,15,0.466666667,1.133333333,20.4,0.4,1.733333333,4.8,1.133333333
20013144,33,15,283,1,2,0,0,0,0,0,0,3,11,19.66666667,94.33333333,0,0,0,0
20013150,7,8,228,0,2,4,6,19,11,6,4,9,0.777777778,6.222222222,25.33333333,0.444444444,0.666666667,2.111111111,1.222222222
20013152,278,355,9,0,31,3,0,0,0,0,0,15,18.53333333,0.066666667,0.6,0.2,0,0,0
20013165,6,3,96,1,1,17,11,31,7,0,0,13,0.461538462,14.76923077,7.384615385,1.307692308,0.846153846,2.384615385,0.538461538
20013166,2,0,113,0,0,1,1,3,0,0,0,15,0.133333333,3.666666667,7.533333333,0.066666667,0.066666667,0.2,0
20013167,0,0,20,0,0,0,0,3,0,0,0,3,0,0,6.666666667,0,0,1,0
20013190,7,1,91,0,18,10,13,29,0,17,8,8,0.875,1.625,11.375,1.25,1.625,3.625,0
20013193,18,49,76,0,0,0,0,0,0,0,0,10,1.8,0.5,7.6,0,0,0,0
20013197,0,0,27,0,0,11,1,3,4,9,1,1,0,1,27,11,1,3,4
20013203,7,23,154,0,0,0,1,13,0,0,0,10,0.7,4,15.4,0,0.1,1.3,0
20013209,14,7,241,0,6,7,23,37,5,20,2,14,1,4.214285714,17.21428571,0.5,1.642857143,2.642857143,0.357142857
20013211,2,5,249,0,0,9,0,30,0,5,5,12,0.166666667,2.083333333,20.75,0.75,0,2.5,0
20013217,0,0,135,0,12,0,0,0,0,0,0,13,0,0.384615385,10.38461538,0,0,0,0
20013223,0,4,75,0,2,4,0,0,0,1,1,2,0,12,37.5,2,0,0,0
20013224,0,2,7,0,1,1,0,6,9,0,0,3,0,2,2.333333333,0.333333333,0,2,3
20013228,1,0,53,0,5,17,21,12,0,34,1,8,0.125,0.875,6.625,2.125,2.625,1.5,0
20013251,13,4,54,0,0,7,4,0,0,0,0,2,6.5,8.5,27,3.5,2,0,0
20013270,39,0,1518,0,0,0,0,0,0,0,0,5,7.8,7,303.6,0,0,0,0
20013272,5,1,103,0,2,2,37,12,0,10,4,12,0.416666667,2.25,8.583333333,0.166666667,3.083333333,1,0
20013273,75,82,615,0,22,14,29,112,6,14,3,15,5,12.06666667,41,0.933333333,1.933333333,7.466666667,0.4
20013319,76,67,424,0,10,22,304,122,23,100,9,15,5.066666667,8.6,28.26666667,1.466666667,20.26666667,8.133333333,1.533333333
20013330,1,3,588,0,0,0,0,0,0,0,0,15,0.066666667,0.733333333,39.2,0,0,0,0
20013333,41,27,394,0,0,1,106,58,7,13,4,14,2.928571429,1.642857143,28.14285714,0.071428571,7.571428571,4.142857143,0.5
20013348,8,2,232,0,0,1,19,50,10,22,3,9,0.888888889,1.888888889,25.77777778,0.111111111,2.111111111,5.555555556,1.111111111
20013361,9,0,1803,0,25,1,0,0,0,1,1,13,0.692307692,24,138.6923077,0.076923077,0,0,0
20013367,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
20013373,0,0,373,0,77,0,0,0,0,0,0,15,0,0.666666667,24.86666667,0,0,0,0
20013382,1,0,18,0,0,0,1,5,0,3,1,7,0.142857143,1.142857143,2.571428571,0,0.142857143,0.714285714,0
20013386,0,1,242,0,0,3,4,15,3,0,0,9,0,1.444444444,26.88888889,0.333333333,0.444444444,1.666666667,0.333333333
20013398,194,267,24,0,0,0,0,0,0,0,0,15,12.93333333,0.666666667,1.6,0,0,0,0
20013408,1,1,6,0,5,28,0,1,0,0,0,5,0.2,2.2,1.2,5.6,0,0.2,0
20013425,12,32,125,0,1,2,11,6,2,0,0,9,1.333333333,3.444444444,13.88888889,0.222222222,1.222222222,0.666666667,0.222222222
20013443,17,43,191,0,6,37,59,41,6,0,0,15,1.133333333,3.8,12.73333333,2.466666667,3.933333333,2.733333333,0.4
20013447,1,3,68,0,1,9,0,4,0,2,2,5,0.2,4.8,13.6,1.8,0,0.8,0
20013453,1,1,111,0,0,1,2,9,0,0,0,2,0.5,3.5,55.5,0.5,1,4.5,0
20013460,36,13,89,0,3,15,38,17,4,57,10,11,3.272727273,1.727272727,8.090909091,1.363636364,3.454545455,1.545454545,0.363636364
20013474,72,37,0,0,4,1,1,1,0,2,2,6,12,0.833333333,0,0.166666667,0.166666667,0.166666667,0
