login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,actor_account,class
83,438442,45,33726.30769,0,193,273515971,3498,372,23,74,84,13,14.84615385,13,1255.230769,269.0769231,0,28.61538462,52436,0.000440195,5.25E-05,0.000168779,0.119596207,0.000848459,5282.433735,623.8361539,2594.331361,0.542168675,1.012048193,4.288888889,4136.245283,20020060,0
81,264751,38,26475.1,0,393,138093976,2631,484,33,49,151,10,39.3,10,9018.7,263.1,0,48.4,38884,0.001484414,0.000124645,0.00018508,0.146870078,0.001828133,3268.530864,521.59945,2647.51,0.469135802,1.864197531,10.34210526,6967.131579,20020063,0
38,198948,0,14210.57143,0,133,283262239,2599,293,114,67,85,14,9.5,14,338.2857143,185.6428571,0,20.92857143,15866,0.000668516,0.000573014,0.000336771,0.079749482,0.001472747,5235.473684,1423.800385,1015.040816,0,2.236842105,0,731.4264706,20020086,0
44,193659,0,14896.84615,371,106,212664946,2556,312,112,103,121,13,8.153846154,13,401.6153846,196.6153846,0.153846154,24,0,0.000547354,0.000578336,0.000531863,0,0.001611079,4401.340909,1098.1413,1145.911242,0,2.75,0,747.7181467,20020089,0
27,197024,0,14073.14286,0,86,346690353,3210,207,81,31,48,14,6.142857143,14,965.8571429,229.2857143,0,14.78571429,19063,0.000436495,0.000411117,0.000157341,0.09675471,0.001050633,7297.185185,1759.635136,1005.22449,0,1.777777778,0,7297.185185,20020091,0
84,366317,41,24421.13333,0,995,198997801,2783,402,44,154,162,15,66.33333333,15,1735.6,185.5333333,0.466666667,26.8,52769,0.002716227,0.000120115,0.000420401,0.144052829,0.00109741,4360.916667,543.2393282,1628.075555,0.488095238,1.928571429,24.26829268,2069.587571,20020101,0
92,426588,43,30470.57143,0,302,327109336,4604,429,45,177,171,14,21.57142857,14,229,328.8571429,0.285714286,30.64285714,67113,0.000707943,0.000105488,0.00041492,0.157325101,0.001005654,4636.826087,766.8038857,2176.469388,0.467391304,1.858695652,7.023255814,3412.704,20020109,0
123,392718,0,26181.2,207,306,272896250,3006,167,10,31,24,15,20.4,15,101.8666667,200.4,0,11.13333333,9319,0.000779185,2.55E-05,7.89E-05,0.023729495,0.000425242,3192.829268,694.8911178,1745.413333,0,0.195121951,0,1700.077922,20020113,0
20,1157697,0,82692.64286,0,621,1894923617,16291,63,0,24,21,14,44.35714286,14,8393.571429,1163.642857,0,4.5,0,0.00053641,0,2.07E-05,0,5.44E-05,57884.85,1636.804464,5906.617347,0,1.05,0,596.4435858,20020118,0
33,362026,0,24135.06667,0,137,186197442,1758,215,42,37,53,15,9.133333333,15,307.0666667,117.2,0,14.33333333,50474,0.000378426,0.000116014,0.000102203,0.139420926,0.00059388,10970.48485,514.3206344,1609.004445,0,1.606060606,0,7098.54902,20020130,0
7,46486,38,6640.857143,0,92,19784002,99,111,39,9,42,7,13.14285714,7,124.2857143,14.14285714,0,15.85714286,0,0.00197909,0.000838962,0.000193607,0,0.002387816,6640.857143,425.5905434,948.6938776,5.428571429,6,2.421052632,2905.375,20020131,0
33,204090,35,17007.5,0,79,55796919,193,200,14,28,37,12,6.583333333,12,6277.5,16.08333333,0.25,16.66666667,14644,0.000387084,6.86E-05,0.000137194,0.071752658,0.00097996,6184.545455,273.393694,1417.291667,1.060606061,1.121212121,2.257142857,15699.23077,20020133,0
18,1079227,0,71948.46667,0,2222,1193698576,9121,38,0,0,0,15,148.1333333,15,3698.866667,608.0666667,0,2.533333333,0,0.002058881,0,0,0,3.52E-05,59957.05556,1106.068117,4796.564445,0,0,0,0,20020134,0
10,196583,9,28083.28571,0,126,466080,12809,9,0,0,0,7,18,7,736,1829.857143,0,1.285714286,0,0.000640951,0,0,0,4.58E-05,19658.3,2.370906945,4011.897959,0.9,0,14,65527.66667,20020136,0
229,514143,40,36724.5,0,480,232595953,2575,611,29,161,131,14,34.28571429,14,4687.714286,183.9285714,0.071428571,43.64285714,101338,0.000933592,5.64E-05,0.000313142,0.197100807,0.001188385,2245.165939,452.3954483,2623.178571,0.174672489,0.572052402,12,1468.98,20020143,0
19,75440,0,10777.14286,0,41,94049573,989,64,5,12,7,7,5.857142857,7,64.14285714,141.2857143,0,9.142857143,18905,0.000543478,6.63E-05,0.000159067,0.250596501,0.000848356,3970.526316,1246.680448,1539.591837,0,0.368421053,0,898.0952381,20020148,0
201,473495,50,31566.33333,0,844,640702970,5913,596,133,152,178,15,56.26666667,15,8562.133333,394.2,0.066666667,39.73333333,81357,0.00178249,0.00028089,0.000321017,0.1718223,0.001258725,2355.696517,1353.135661,2104.422222,0.248756219,0.885572139,16.88,2298.519417,20020153,0
27,64980,0,10830,0,25,93694451,1514,94,1,43,21,6,4.166666667,6,184.6666667,252.3333333,0,15.66666667,3347,0.000384734,1.54E-05,0.000661742,0.051508156,0.001446599,2406.666667,1441.896753,1805,0,0.777777778,0,159.6560197,20020159,0
16,1170086,0,78005.73333,0,6065,920959466,32,80,0,22,20,15,404.3333333,15,2815.133333,2.133333333,0,5.333333333,0,0.00518338,0,1.88E-05,0,6.84E-05,73130.375,787.0869885,5200.382222,0,1.25,0,0,20020163,0
72,428543,0,30610.21429,269,320,535911212,6453,829,182,107,179,14,22.85714286,14,10234.71429,460.9285714,0.142857143,59.21428571,46600,0.000746716,0.000424695,0.000249683,0.108740546,0.001934462,5951.986111,1250.542447,2186.443878,0,2.486111111,0,1956.817352,20020169,0
68,174155,0,34831,0,215,72623651,1697,200,21,100,74,5,43,5,9360,339.4,0,40,12227,0.001234532,0.000120582,0.000574201,0.070207574,0.001148402,2561.102941,417.0058339,6966.2,0,1.088235294,0,15832.27273,20020176,0
3,16207,10,8103.5,0,68,224251,199,15,0,4,4,2,34,2,66.5,99.5,0,7.5,0,0.004195718,0,0.000246807,0,0.000925526,5402.333333,13.83667551,4051.75,3.333333333,1.333333333,6.8,1157.642857,20020190,0
11,48288,40,6036,0,37,22004227,891,70,13,25,22,8,4.625,8,78.75,111.375,0,8.75,7724,0.000766236,0.000269218,0.000517727,0.159956925,0.001449636,4389.818182,455.6872722,754.5,3.636363636,2,0.925,5365.333333,20020193,0
15,124960,41,20826.66667,0,100,87376337,1080,145,2,38,32,6,16.66666667,6,310.8333333,180,0,24.16666667,0,0.000800256,1.60E-05,0.000304097,0,0.001160371,8330.666667,699.234451,3471.111112,2.733333333,2.133333333,2.43902439,2231.428571,20020197,0
161,486149,40,34724.92857,0,673,435829252,5006,817,248,153,258,14,48.07142857,14,7391.428571,357.5714286,0.071428571,58.35714286,72262,0.001384349,0.000510132,0.000314718,0.148641672,0.001680555,3019.559006,896.4931574,2480.352041,0.248447205,1.602484472,16.825,4719.893204,20020210,0
125,388882,0,25925.46667,0,130,532210100,6240,749,377,102,261,15,8.666666667,15,3691,416,0.333333333,49.93333333,54349,0.000334292,0.000969446,0.00026229,0.139757047,0.001926034,3111.056,1368.5645,1728.364445,0,2.088,0,4226.978261,20020214,0
18,1081209,0,83169.92308,0,1275,1835279793,38,19,0,0,0,13,98.07692308,13,8311.230769,2.923076923,0,1.461538462,0,0.001179235,0,0,0,1.76E-05,60067.16667,1697.43296,6397.686391,0,0,0,766.2714387,20020221,0
6,33165,0,8291.25,0,15,59831917,501,25,1,2,3,4,3.75,4,86.75,125.25,0,6.25,0,0.000452284,3.02E-05,6.03E-05,0,0.000753807,5527.5,1804.068054,2072.8125,0,0.5,0,3685,20020227,0
28,326935,35,21795.66667,0,660,81392285,769,211,14,146,138,15,44,15,1396.866667,51.26666667,0,14.06666667,79733,0.00201875,4.28E-05,0.000446572,0.243880282,0.000645388,11676.25,248.9555569,1453.044445,1.25,4.928571429,18.85714286,14214.56522,20020234,0
65,263881,0,18848.64286,0,691,258955582,2001,496,272,74,209,14,49.35714286,14,352.5714286,142.9285714,0.214285714,35.42857143,9567,0.002618605,0.001030768,0.000280429,0.036254979,0.001879635,4059.707692,981.3347001,1346.331633,0,3.215384615,0,4797.836364,20020235,0
14,43182,5,6168.857143,0,3,46429,107,4,0,0,0,7,0.428571429,7,25.85714286,15.28571429,0,0.571428571,0,6.95E-05,0,0,0,9.26E-05,3084.428571,1.075193368,881.2653061,0.357142857,0,0.6,2056.285714,20020238,0
48,963230,35,80269.16667,0,545,100171037,3,297,4,261,268,12,45.41666667,12,6027.583333,0.25,0.083333333,24.75,0,0.000565805,4.15E-06,0.000270963,0,0.000308338,20067.29167,103.9949306,6689.097223,0.729166667,5.583333333,15.57142857,0,20020245,1
4,27960,0,6990,0,18,42388166,598,72,46,17,31,4,4.5,4,62.5,149.5,0,18,0,0.000643777,0.001645207,0.000608011,0,0.002575107,6990,1516.028827,1747.5,0,7.75,0,9320,20020246,1
2,12312,12,12312,0,2,499118,160,12,0,0,0,1,2,1,363,160,0,12,0,0.000162443,0,0,0,0.000974659,6156,40.5391488,12312,6,0,0.166666667,315.6923077,20020248,0
69,276701,0,21284.69231,0,520,232518013,4145,751,58,95,385,13,40,13,8078.538462,318.8461538,0,57.76923077,52602,0.001879285,0.000209613,0.000343331,0.19010412,0.002714121,4010.15942,840.3222721,1637.284024,0,5.579710145,0,1157.74477,20020267,0
8,430497,30,107624.25,0,2693,71319089,250,312,0,14,230,4,673.25,4,6651.5,62.5,0,78,0,0.00625556,0,3.25E-05,0,0.000724744,53812.125,165.6668664,26906.0625,3.75,28.75,89.76666667,71749.5,20020270,0
47,223283,0,14885.53333,0,0,0,27,17,0,0,0,15,0,15,3857.666667,1.8,0,1.133333333,0,0,0,0,0,7.61E-05,4750.702128,0,992.3688887,0,0,0,0,20020291,0
100,247845,38,27538.33333,0,84,245296907,2489,318,38,37,58,9,9.333333333,9,3067.111111,276.5555556,0.333333333,35.33333333,24595,0.000338922,0.000153322,0.000149287,0.099235409,0.00128306,2478.45,989.7190058,3059.814814,0.38,0.58,2.210526316,2636.648936,20020293,0
53,235417,10,19618.08333,359,113,276826266,2751,168,1,44,20,12,9.416666667,12,6057.916667,229.25,0,14,50701,0.000479999,4.25E-06,0.000186902,0.215366775,0.000713627,4441.830189,1175.897518,1634.840278,0.188679245,0.377358491,11.3,5117.76087,20020303,0
19,186847,0,20760.77778,0,239,164638013,2080,219,98,30,79,9,26.55555556,9,1183.444444,231.1111111,0,24.33333333,17827,0.001279121,0.000524493,0.000160559,0.095409613,0.001172082,9834.052632,881.138113,2306.753087,0,4.157894737,0,1987.734043,20020304,0
16,151351,29,15135.1,0,35,29959018,1645,209,5,73,71,10,3.5,10,4666.2,164.5,0,20.9,4412,0.000231251,3.30E-05,0.000482323,0.029150782,0.001380896,9459.4375,197.9439713,1513.51,1.8125,4.4375,1.206896552,928.5337423,20020310,0
332,583830,0,38922,0,274,804409228,8611,907,133,114,158,15,18.26666667,15,9767.466667,574.0666667,0.133333333,60.46666667,31069,0.000469315,0.000227806,0.000195262,0.053215833,0.001553534,1758.524096,1377.814138,2594.8,0,0.475903614,0,1512.512953,20020312,0
35,316175,33,22583.92857,0,74,58135301,957,287,8,106,103,14,5.285714286,14,702,68.35714286,0,20.5,49236,0.000234048,2.53E-05,0.000335257,0.155723887,0.000907725,9033.571429,183.8706444,1613.137755,0.942857143,2.942857143,2.242424242,1766.340782,20020314,0
3,17435,11,17435,0,30,416722,298,19,0,11,9,1,30,1,227,298,0,19,0,0.001720677,0,0.000630915,0,0.001089762,5811.666667,23.90146258,17435,3.666666667,3,2.727272727,670.5769231,20020319,0
21,109035,31,36345,0,612,41120490,2735,67,24,27,43,3,204,3,4590,911.6666667,0,22.33333333,0,0.005612877,0.000220113,0.000247627,0,0.000614482,5192.142857,377.1311047,12115,1.476190476,2.047619048,19.74193548,13629.375,20020344,1
22,946106,50,67579,0,1321,748282431,2935,68,17,26,40,14,94.35714286,14,2165.928571,209.6428571,0,4.857142857,0,0.001396249,1.80E-05,2.75E-05,0,7.19E-05,43004.81818,790.9076055,4827.071429,2.272727273,1.818181818,26.42,533.6187253,20020348,0
283,348286,0,23219.06667,181,393,440385447,4512,540,30,104,110,15,26.2,15,610.4666667,300.8,0.133333333,36,6865,0.001128383,8.61E-05,0.000298605,0.019710812,0.00155045,1230.69258,1264.436259,1547.937778,0,0.38869258,0,1732.766169,20020356,0
20,1081857,0,77275.5,0,1,2079415727,128,27,0,3,2,14,0.071428571,14,8605.5,9.142857143,0,1.928571429,0,9.24E-07,0,2.77E-06,0,2.50E-05,54092.85,1922.080023,5519.678571,0,0.1,0,520.1235577,20020359,0
116,173148,14,17314.8,0,106,252074009,1993,210,29,35,36,10,10.6,10,556.9,199.3,0.2,21,11179,0.000612193,0.000167487,0.000202139,0.064563264,0.001212835,1492.655172,1455.829747,1731.48,0.120689655,0.310344828,7.571428571,2473.542857,20020365,0
105,448304,43,32021.71429,0,2974,186231477,2764,1206,817,257,759,14,212.4285714,14,5408.928571,197.4285714,1.428571429,86.14285714,99443,0.006633891,0.001822424,0.000573272,0.221820461,0.002690139,4269.561905,415.4133735,2287.265306,0.40952381,7.228571429,69.1627907,4002.714286,20020368,0
15,19425,0,3885,0,38,7026386,55,29,3,5,5,5,7.6,5,31.8,11,0,5.8,7599,0.001956242,0.00015444,0.0002574,0.391196911,0.001492921,1295,361.718713,777,0,0.333333333,0,0,20020370,0
51,268692,0,17912.8,0,210,313399947,3461,320,29,29,34,15,14,15,298.9333333,230.7333333,0.133333333,21.33333333,9095,0.000781564,0.00010793,0.00010793,0.033849166,0.001190955,5268.470588,1166.391061,1194.186667,0,0.666666667,0,4333.741935,20020371,0
48,187973,28,14459.46154,0,170,183665582,2638,276,114,34,93,13,13.07692308,13,7592.923077,202.9230769,0,21.23076923,15892,0.000904385,0.00060647,0.000180877,0.084544057,0.001468296,3916.104167,977.0849111,1112.266272,0.583333333,1.9375,6.071428571,2983.698413,20020374,0
21,1009634,0,72116.71429,0,6674,511070497,67,918,90,58,849,14,476.7142857,14,5932.642857,4.785714286,0,65.57142857,0,0.006610316,8.91E-05,5.74E-05,0,0.00090924,48077.80952,506.1938257,5151.193878,0,40.42857143,0,0,20020383,0
39,288426,35,20601.85714,0,547,84678260,839,267,9,125,113,14,39.07142857,14,162.0714286,59.92857143,0.071428571,19.07142857,44637,0.0018965,3.12E-05,0.000433387,0.154760667,0.000925714,7395.538462,293.5874713,1471.561224,0.897435897,2.897435897,15.62857143,6008.875,20020393,0
20,58591,20,14647.75,0,76,49624555,597,109,2,15,17,4,19,4,1138,149.25,0,27.25,108,0.001297128,3.41E-05,0.000256012,0.001843287,0.001860354,2929.55,846.9654896,3661.9375,1,0.85,3.8,3446.529412,20020403,0
84,296679,45,22821.46154,0,109,164394095,286,180,16,23,28,13,8.384615385,13,4038.692308,22,0,13.84615385,5008,0.0003674,5.39E-05,7.75E-05,0.016880197,0.000606716,3531.892857,554.1143627,1755.497042,0.535714286,0.333333333,2.422222222,1033.724739,20020410,0
71,339785,42,26137.30769,0,341,190378971,3380,717,217,217,265,13,26.23076923,13,1501.769231,260,0.230769231,55.15384615,50753,0.001003576,0.000638639,0.000638639,0.149367983,0.002110158,4785.704225,560.2924526,2010.56213,0.591549296,3.732394366,8.119047619,1200.65371,20020413,0
28,1100874,0,73391.6,0,540,209709535,1735,80,0,6,26,15,36,15,2514.333333,115.6666667,0,5.333333333,0,0.000490519,0,5.45E-06,0,7.27E-05,39316.92857,190.4936759,4892.773333,0,0.928571429,0,4217.908046,20020420,0
114,364636,45,24309.06667,0,148,169704273,2181,295,6,90,71,15,9.866666667,15,2321.133333,145.4,0.066666667,19.66666667,28599,0.000405884,1.65E-05,0.000246821,0.078431641,0.000809026,3198.561404,465.407346,1620.604445,0.394736842,0.622807018,3.288888889,1753.057692,20020423,0
29,163279,42,13606.58333,0,220,151042609,936,308,157,34,127,12,18.33333333,12,198,78,0.083333333,25.66666667,23583,0.001347387,0.000961544,0.000208233,0.144433761,0.001886342,5630.310345,925.0583909,1133.881944,1.448275862,4.379310345,5.238095238,3401.645833,20020427,0
15,499264,36,45387.63636,0,3234,97461290,308,67,30,7,28,11,294,11,3373.545455,28,0,6.090909091,8641,0.006477535,6.01E-05,1.40E-05,0.017307477,0.000134198,33284.26667,195.209929,4126.14876,2.4,1.866666667,89.83333333,1217.717073,20020438,1
213,508739,35,33915.93333,299,892,543343963,4990,996,388,272,344,15,59.46666667,15,789.6,332.6666667,0.4,66.4,10191,0.001753355,0.00076267,0.000534655,0.020031883,0.001957782,2388.446009,1068.021054,2261.062222,0.164319249,1.615023474,25.48571429,892.5245614,20020441,0
25,1030903,0,68726.86667,0,4281,1509989867,25,31,0,6,6,15,285.4,15,4855.133333,1.666666667,0,2.066666667,0,0.00415267,0,5.82E-06,0,3.01E-05,41236.12,1464.725456,4581.791111,0,0.24,0,0,20020442,0
47,100437,21,12554.625,0,83,6115771,886,85,0,12,14,8,10.375,8,617,110.75,0,10.625,5996,0.000826389,0,0.000119478,0.059699115,0.000846302,2136.957447,60.89161365,1569.328125,0.446808511,0.29787234,3.952380952,652.1883117,20020451,0
35,196852,30,19685.2,0,67,37033648,1748,229,13,46,47,10,6.7,10,6627.5,174.8,0,22.9,9356,0.000340357,6.60E-05,0.000233678,0.047528092,0.001163311,5624.342857,188.1293967,1968.52,0.857142857,1.342857143,2.233333333,1124.868571,20020457,0
41,150569,0,15056.9,0,164,226548446,2393,219,17,52,38,10,16.4,10,4155.2,239.3,0,21.9,17284,0.001089202,0.000112905,0.000345357,0.114791225,0.001454483,3672.414634,1504.615465,1505.69,0,0.926829268,0,2062.589041,20020465,0
40,131155,30,18736.42857,0,105,121931898,1159,169,4,7,13,7,15,7,899.1428571,165.5714286,0,24.14285714,14129,0.000800579,3.05E-05,5.34E-05,0.107727498,0.001288552,3278.875,929.6778468,2676.632653,0.75,0.325,3.5,2300.964912,20020476,0
13,130558,21,14506.44444,0,281,6120511,1029,126,0,67,66,9,31.22222222,9,235.6666667,114.3333333,0,14,21420,0.0021523,0,0.000513182,0.164065013,0.000965088,10042.92308,46.87963204,1611.82716,1.615384615,5.076923077,13.38095238,729.3743017,20020478,0
19,74727,22,7472.7,0,85,7652563,826,74,0,47,42,10,8.5,10,165.8,82.6,0,7.4,15619,0.001137474,0,0.000628956,0.209014145,0.000990271,3933,102.4069346,747.27,1.157894737,2.210526316,3.863636364,889.6071429,20020484,0
17,203722,28,20372.2,0,149,24299224,471,89,0,29,27,10,14.9,10,7952.2,47.1,0,8.9,22947,0.000731389,0,0.000142351,0.112638792,0.00043687,11983.64706,119.2763864,2037.22,1.647058824,1.588235294,5.321428571,472.6728538,20020488,0
50,208747,36,13916.46667,0,194,141656798,1627,167,13,55,46,15,12.93333333,15,1041.933333,108.4666667,0,11.13333333,21419,0.000929355,6.23E-05,0.000263477,0.102607463,0.000800011,4174.94,678.6051919,927.7644447,0.72,0.92,5.388888889,666.9233227,20020491,0
28,112161,11,16023,0,107,107425509,1430,207,134,37,92,7,15.28571429,7,382.1428571,204.2857143,0,29.57142857,3024,0.000953986,0.001194711,0.000329883,0.026961243,0.001845561,4005.75,957.7795223,2289,0.392857143,3.285714286,9.727272727,911.8780488,20020500,0
21,81358,23,13559.66667,0,96,9191813,478,94,0,25,20,6,16,6,14128.66667,79.66666667,0,15.66666667,0,0.00117997,0,0.000307284,0,0.001155387,3874.190476,112.9798299,2259.944445,1.095238095,0.952380952,4.173913043,557.2465753,20020505,0
55,149732,0,14973.2,0,74,194578607,1877,195,44,60,60,10,7.4,10,3117.9,187.7,0.1,19.5,34524,0.000494216,0.000293858,0.000400716,0.230571955,0.001302327,2722.4,1299.512509,1497.32,0,1.090909091,0,452.3625378,20020508,0
4,13833,0,3458.25,0,17,3953874,15,5,4,5,6,4,4.25,4,293.25,3.75,0,1.25,0,0.001228945,0.000289164,0.000361454,0,0.000361454,3458.25,285.8291043,864.5625,0,1.5,0,0,20020514,0
17,45091,44,9018.2,0,65,29317050,403,37,6,17,17,5,13,5,2043.2,80.6,0,7.4,0,0.001441529,0.000133064,0.000377015,0,0.000820563,2652.411765,650.1752013,1803.64,2.588235294,1,1.477272727,11272.75,20020523,0
104,199301,23,14235.78571,0,375,445445733,3328,336,87,46,84,14,26.78571429,14,6794.571429,237.7142857,0.5,24,7370,0.001881576,0.000436526,0.000230807,0.036979242,0.001685892,1916.355769,2235.04013,1016.841836,0.221153846,0.807692308,16.30434783,3832.711538,20020529,0
25,399399,30,66566.5,0,590,56138859,257,348,0,37,167,6,98.33333333,6,12846.33333,42.83333333,0,58,1414,0.00147722,0,9.26E-05,0.003540319,0.000871309,15975.96,140.5583364,11094.41667,1.2,6.68,19.66666667,100.3767278,20020533,0
32,172525,47,12323.21429,0,173,215313168,1748,165,44,29,51,14,12.35714286,14,2876.214286,124.8571429,0.142857143,11.78571429,30583,0.001002753,0.000255036,0.000168092,0.177267063,0.000956383,5391.40625,1248.011407,880.2295921,1.46875,1.59375,3.680851064,1895.879121,20020551,0
95,214024,37,17835.33333,0,222,278177836,2393,262,21,45,32,12,18.5,12,10174.41667,199.4166667,0.416666667,21.83333333,6344,0.001037267,9.81E-05,0.000210257,0.029641536,0.001224162,2252.884211,1299.750663,1486.277778,0.389473684,0.336842105,6,3292.676923,20020555,0
20,985046,23,82087.16667,0,35,7328750,14,79,20,17,34,12,2.916666667,12,5853,1.166666667,0,6.583333333,0,3.55E-05,2.03E-05,1.73E-05,0,8.02E-05,49252.3,7.440007878,6840.597223,1.15,1.7,1.52173913,0,20020559,1
15,948264,0,67733.14286,0,5302,1011537650,6174,58,0,35,31,14,378.7142857,14,3982.285714,441,0,4.142857143,0,0.00559127,0,3.69E-05,0,6.12E-05,63217.6,1066.725775,4838.081633,0,2.066666667,0,0,20020560,0
89,287596,0,19173.06667,0,345,222722223,2698,477,424,48,182,15,23,15,1985.066667,179.8666667,0.733333333,31.8,47375,0.001199599,0.00147429,0.000166901,0.164727604,0.001658577,3231.41573,774.4274016,1278.204445,0,2.04494382,0,2376.826446,20020564,0
42,229113,45,15274.2,0,71,108949146,2194,489,184,26,135,15,4.733333333,15,2505.133333,146.2666667,0.066666667,32.6,25353,0.000309891,0.000803097,0.000113481,0.110657187,0.002134318,5455.071429,475.5258148,1018.28,1.071428571,3.214285714,1.577777778,2463.580645,20020568,0
95,254579,34,19583,260,110,176243822,1198,176,26,26,37,13,8.461538462,13,3999.846154,92.15384615,0,13.53846154,13199,0.000432086,0.000102129,0.000102129,0.051846382,0.000691337,2679.778947,692.295209,1506.384615,0.357894737,0.389473684,3.235294118,3799.686567,20020573,0
27,128882,0,10740.16667,0,52,188373082,1876,158,15,16,21,12,4.333333333,12,3553.5,156.3333333,0,13.16666667,12640,0.00040347,0.000116386,0.000124145,0.098074207,0.001225928,4773.407407,1461.593411,895.0138892,0,0.777777778,0,767.1547619,20020576,0
252,433424,0,28894.93333,0,109,491952104,5273,493,161,73,108,15,7.266666667,15,2112.266667,351.5333333,0.066666667,32.86666667,46386,0.000251486,0.000371461,0.000168426,0.107022223,0.001137454,1719.936508,1135.036602,1926.328889,0,0.428571429,0,7603.929825,20020586,0
